forecast_date,rank,cell_id,risk,background,trigger
2012-05-16,1,c0064_0024,0.019047404561256066,0.018221917808219176,0.0008254867530368913
2012-05-16,2,c0062_0029,0.019039925698134407,0.018221917808219176,0.0008180078899152313
2012-05-16,3,c0057_0032,0.01882235106569412,0.018221917808219176,0.0006004332574749459
2012-05-16,4,c0054_0013,0.016239496795636695,0.01561917808219178,0.0006203187134449128
2012-05-16,5,c0058_0019,0.01377268506699975,0.013016438356164384,0.0007562467108353647
2012-05-16,6,c0062_0026,0.013739670487572079,0.013016438356164384,0.0007232321314076936
2012-05-16,7,c0062_0017,0.013738517256172528,0.013016438356164384,0.0007220789000081433
2012-05-16,8,c0062_0035,0.013541846844422062,0.013016438356164384,0.0005254084882576766
2012-05-16,9,c0061_0011,0.011377441495599454,0.010413698630136985,0.0009637428654624692
2012-05-16,10,c0018_0036,0.011044630489957822,0.010413698630136985,0.0006309318598208372
2012-05-16,11,c0059_0008,0.010968742543836119,0.010413698630136985,0.0005550439136991328
2012-05-16,12,c0057_0019,0.010968344374939426,0.010413698630136985,0.0005546457448024412
2012-05-16,13,c0052_0023,0.010947648779901514,0.010413698630136985,0.0005339501497645293
2012-05-16,14,c0050_0027,0.010844633463850693,0.010413698630136985,0.00043093483371370756
2012-05-16,15,c0046_0032,0.010831234733067347,0.010413698630136985,0.00041753610293036197
2012-05-16,16,c0054_0031,0.010748099329641924,0.010413698630136985,0.0003344006995049385
2012-05-16,17,c0046_0030,0.010719135548938375,0.010413698630136985,0.0003054369188013892
2012-05-16,18,c0046_0019,0.010693858458111292,0.010413698630136985,0.0002801598279743076
2012-05-16,19,c0034_0035,0.010641539502803783,0.010413698630136985,0.0002278408726667979
2012-05-16,20,c0051_0019,0.01061482493903837,0.010413698630136985,0.00020112630890138547
2012-05-17,1,c0064_0024,0.019038283253991987,0.018221917808219176,0.0008163654457728095
2012-05-17,2,c0062_0029,0.019030887029396343,0.018221917808219176,0.000808969221177168
2012-05-17,3,c0057_0032,0.018815716511944042,0.018221917808219176,0.0005937987037248656
2012-05-17,4,c0054_0013,0.016232642515339433,0.01561917808219178,0.0006134644331476515
2012-05-17,5,c0058_0019,0.013764328835247266,0.013016438356164384,0.0007478904790828823
2012-05-17,6,c0062_0026,0.013731679054069896,0.013016438356164384,0.0007152406979055117
2012-05-17,7,c0062_0017,0.013730538565428364,0.013016438356164384,0.0007141002092639807
2012-05-17,8,c0062_0035,0.013536041285165145,0.013016438356164384,0.0005196029290007605
2012-05-17,9,c0061_0011,0.011366792512115333,0.010413698630136985,0.0009530938819783492
2012-05-17,10,c0018_0036,0.011037658938524741,0.010413698630136985,0.0006239603083877554
2012-05-17,11,c0059_0008,0.010962609524664964,0.010413698630136985,0.0005489108945279796
2012-05-17,12,c0057_0019,0.010962215755379577,0.010413698630136985,0.0005485171252425918
2012-05-17,13,c0052_0023,0.010941748838610165,0.010413698630136985,0.0005280502084731794
2012-05-17,14,c0050_0027,0.010839871801698467,0.010413698630136985,0.00042617317156148275
2012-05-17,15,c0046_0032,0.010826621121674233,0.010413698630136985,0.0004129224915372487
2012-05-17,16,c0054_0031,0.010744404332092554,0.010413698630136985,0.0003307057019555689
2012-05-17,17,c0046_0030,0.010715760589890355,0.010413698630136985,0.00030206195975336994
2012-05-17,18,c0046_0019,0.010690762801076694,0.010413698630136985,0.00027706417093970986
2012-05-17,19,c0034_0035,0.010639021949857882,0.010413698630136985,0.00022532331972089674
