forecast_date,display_time,theta,omega,refits,state_updates,actual_events_in_window
2012-07-25,2012-07-26T00:00:00,0.05,0.011111111111111112,10,119,2
2012-07-26,2012-07-27T00:00:00,0.05,0.011111111111111112,10,121,3
2012-07-27,2012-07-28T00:00:00,0.05,0.011111111111111112,10,124,1
2012-07-28,2012-07-29T00:00:00,0.05,0.011111111111111112,10,125,1
2012-07-29,2012-07-30T00:00:00,0.05,0.011111111111111112,10,126,3
2012-07-30,2012-07-31T00:00:00,0.05,0.011111111111111112,10,129,1
2012-07-31,2012-08-01T00:00:00,0.05,0.011111111111111112,10,130,4
2012-08-01,2012-08-02T00:00:00,0.05,0.011111111111111112,11,134,2
2012-08-02,2012-08-03T00:00:00,0.05,0.011111111111111112,11,136,3
2012-08-03,2012-08-04T00:00:00,0.05,0.011111111111111112,11,139,4
2012-08-04,2012-08-05T00:00:00,0.05,0.011111111111111112,11,143,1
2012-08-05,2012-08-06T00:00:00,0.05,0.011111111111111112,11,144,2
2012-08-06,2012-08-07T00:00:00,0.05,0.011111111111111112,11,146,1
2012-08-07,2012-08-08T00:00:00,0.05,0.011111111111111112,11,147,1
2012-08-08,2012-08-09T00:00:00,0.05,0.011111111111111112,12,148,0
2012-08-09,2012-08-10T00:00:00,0.05,0.011111111111111112,12,148,0
2012-08-10,2012-08-11T00:00:00,0.05,0.011111111111111112,12,148,1
2012-08-11,2012-08-12T00:00:00,0.05,0.011111111111111112,12,149,2
2012-08-12,2012-08-13T00:00:00,0.05,0.011111111111111112,12,151,3
2012-08-13,2012-08-14T00:00:00,0.05,0.011111111111111112,12,154,2
2012-08-14,2012-08-15T00:00:00,0.05,0.011111111111111112,12,156,1
2012-08-15,2012-08-16T00:00:00,0.05,0.011111111111111112,13,157,1
2012-08-16,2012-08-17T00:00:00,0.05,0.011111111111111112,13,158,1
2012-08-17,2012-08-18T00:00:00,0.05,0.011111111111111112,13,159,1
2012-08-18,2012-08-19T00:00:00,0.05,0.011111111111111112,13,160,2
2012-08-19,2012-08-20T00:00:00,0.05,0.011111111111111112,13,162,5
2012-08-20,2012-08-21T00:00:00,0.05,0.011111111111111112,13,167,2
2012-08-21,2012-08-22T00:00:00,0.05,0.011111111111111112,13,169,0
2012-08-22,2012-08-23T00:00:00,0.05,0.011111111111111112,14,169,2
2012-08-23,2012-08-24T00:00:00,0.05,0.011111111111111112,14,171,2
2012-08-24,2012-08-25T00:00:00,0.05,0.011111111111111112,14,173,0
2012-08-25,2012-08-26T00:00:00,0.05,0.011111111111111112,14,173,1
2012-08-26,2012-08-27T00:00:00,0.05,0.011111111111111112,14,174,2
2012-08-27,2012-08-28T00:00:00,0.05,0.011111111111111112,14,176,1
2012-08-28,2012-08-29T00:00:00,0.05,0.011111111111111112,14,177,1
2012-08-29,2012-08-30T00:00:00,0.05,0.011111111111111112,15,178,1
2012-08-30,2012-08-31T00:00:00,0.05,0.011111111111111112,15,179,6
2012-08-31,2012-09-01T00:00:00,0.05,0.011111111111111112,15,185,3
2012-09-01,2012-09-02T00:00:00,0.05,0.011111111111111112,15,188,1
2012-09-02,2012-09-03T00:00:00,0.05,0.011111111111111112,15,189,0
2012-09-03,2012-09-04T00:00:00,0.05,0.011111111111111112,15,189,1
2012-09-04,2012-09-05T00:00:00,0.05,0.011111111111111112,15,190,0
2012-09-05,2012-09-06T00:00:00,0.05,0.011111111111111112,16,190,5
2012-09-06,2012-09-07T00:00:00,0.05,0.011111111111111112,16,195,1
2012-09-07,2012-09-08T00:00:00,0.05,0.011111111111111112,16,196,0
2012-09-08,2012-09-09T00:00:00,0.05,0.011111111111111112,16,196,0
2012-09-09,2012-09-10T00:00:00,0.05,0.011111111111111112,16,196,3
2012-09-10,2012-09-11T00:00:00,0.05,0.011111111111111112,16,199,3
2012-09-11,2012-09-12T00:00:00,0.05,0.011111111111111112,16,202,0
2012-09-12,2012-09-13T00:00:00,0.05,0.011111111111111112,17,202,3
2012-09-13,2012-09-14T00:00:00,0.05,0.011111111111111112,17,205,0
2012-09-14,2012-09-15T00:00:00,0.05,0.011111111111111112,17,205,2
2012-09-15,2012-09-16T00:00:00,0.05,0.011111111111111112,17,207,4
2012-09-16,2012-09-17T00:00:00,0.05,0.011111111111111112,17,211,1
2012-09-17,2012-09-18T00:00:00,0.05,0.011111111111111112,17,212,1
2012-09-18,2012-09-19T00:00:00,0.05,0.011111111111111112,17,213,4
2012-09-19,2012-09-20T00:00:00,0.05,0.011111111111111112,18,217,0
2012-09-20,2012-09-21T00:00:00,0.05,0.011111111111111112,18,217,1
2012-09-21,2012-09-22T00:00:00,0.05,0.011111111111111112,18,218,3
2012-09-22,2012-09-23T00:00:00,0.05,0.011111111111111112,18,221,1
2012-09-23,2012-09-24T00:00:00,0.05,0.011111111111111112,18,222,6
2012-09-24,2012-09-25T00:00:00,0.05,0.011111111111111112,18,228,3
2012-09-25,2012-09-26T00:00:00,0.05,0.011111111111111112,18,231,2
2012-09-26,2012-09-27T00:00:00,0.05,0.011111111111111112,19,233,2
2012-09-27,2012-09-28T00:00:00,0.05,0.011111111111111112,19,235,2
2012-09-28,2012-09-29T00:00:00,0.05,0.011111111111111112,19,237,4
2012-09-29,2012-09-30T00:00:00,0.05,0.011111111111111112,19,241,3
2012-09-30,2012-10-01T00:00:00,0.05,0.011111111111111112,19,244,3
2012-10-01,2012-10-02T00:00:00,0.05,0.011111111111111112,19,247,4
2012-10-02,2012-10-03T00:00:00,0.05,0.011111111111111112,19,251,3
2012-10-03,2012-10-04T00:00:00,0.05,0.011111111111111112,20,254,2
2012-10-04,2012-10-05T00:00:00,0.05,0.011111111111111112,20,256,2
2012-10-05,2012-10-06T00:00:00,0.05,0.011111111111111112,20,258,6
2012-10-06,2012-10-07T00:00:00,0.05,0.011111111111111112,20,264,2
2012-10-07,2012-10-08T00:00:00,0.05,0.011111111111111112,20,266,3
2012-10-08,2012-10-09T00:00:00,0.05,0.011111111111111112,20,269,5
2012-10-09,2012-10-10T00:00:00,0.05,0.011111111111111112,20,274,3
2012-10-10,2012-10-11T00:00:00,0.05,0.011111111111111112,21,277,5
2012-10-11,2012-10-12T00:00:00,0.05,0.011111111111111112,21,282,0
2012-10-12,2012-10-13T00:00:00,0.05,0.011111111111111112,21,282,4
2012-10-13,2012-10-14T00:00:00,0.05,0.011111111111111112,21,286,3
2012-10-14,2012-10-15T00:00:00,0.05,0.011111111111111112,21,289,6
2012-10-15,2012-10-16T00:00:00,0.05,0.011111111111111112,21,295,0
2012-10-16,2012-10-17T00:00:00,0.05,0.011111111111111112,21,295,2
2012-10-17,2012-10-18T00:00:00,0.05,0.011111111111111112,22,297,2
2012-10-18,2012-10-19T00:00:00,0.05,0.011111111111111112,22,299,1
2012-10-19,2012-10-20T00:00:00,0.05,0.011111111111111112,22,300,4
2012-10-20,2012-10-21T00:00:00,0.05,0.011111111111111112,22,304,5
2012-10-21,2012-10-22T00:00:00,0.05,0.011111111111111112,22,309,4
2012-10-22,2012-10-23T00:00:00,0.05,0.011111111111111112,22,313,5
2012-10-23,2012-10-24T00:00:00,0.05,0.011111111111111112,22,318,6
2012-10-24,2012-10-25T00:00:00,0.05,0.011111111111111112,23,324,9
2012-10-25,2012-10-26T00:00:00,0.05,0.011111111111111112,23,333,4
2012-10-26,2012-10-27T00:00:00,0.05,0.011111111111111112,23,337,3
2012-10-27,2012-10-28T00:00:00,0.05,0.011111111111111112,23,340,4
2012-10-28,2012-10-29T00:00:00,0.05,0.011111111111111112,23,344,0
2012-10-29,2012-10-30T00:00:00,0.05,0.011111111111111112,23,344,2
2012-10-30,2012-10-31T00:00:00,0.05,0.011111111111111112,23,346,0
2012-10-31,2012-11-01T00:00:00,0.05,0.011111111111111112,24,346,0
2012-11-01,2012-11-02T00:00:00,0.05,0.011111111111111112,24,346,4
2012-11-02,2012-11-03T00:00:00,0.05,0.011111111111111112,24,350,2
2012-11-03,2012-11-04T00:00:00,0.05,0.011111111111111112,24,352,0
2012-11-04,2012-11-05T00:00:00,0.05,0.011111111111111112,24,352,2
2012-11-05,2012-11-06T00:00:00,0.05,0.011111111111111112,24,354,5
2012-11-06,2012-11-07T00:00:00,0.05,0.011111111111111112,24,359,1
2012-11-07,2012-11-08T00:00:00,0.05,0.011111111111111112,25,360,2
2012-11-08,2012-11-09T00:00:00,0.05,0.011111111111111112,25,362,1
2012-11-09,2012-11-10T00:00:00,0.05,0.011111111111111112,25,363,1
2012-11-10,2012-11-11T00:00:00,0.05,0.011111111111111112,25,364,3
2012-11-11,2012-11-12T00:00:00,0.05,0.011111111111111112,25,367,0
2012-11-12,2012-11-13T00:00:00,0.05,0.011111111111111112,25,367,1
2012-11-13,2012-11-14T00:00:00,0.05,0.011111111111111112,25,368,3
2012-11-14,2012-11-15T00:00:00,0.05,0.011111111111111112,26,371,0
2012-11-15,2012-11-16T00:00:00,0.05,0.011111111111111112,26,371,2
2012-11-16,2012-11-17T00:00:00,0.05,0.011111111111111112,26,373,1
2012-11-17,2012-11-18T00:00:00,0.05,0.011111111111111112,26,374,6
2012-11-18,2012-11-19T00:00:00,0.05,0.011111111111111112,26,380,3
2012-11-19,2012-11-20T00:00:00,0.05,0.011111111111111112,26,383,3
2012-11-20,2012-11-21T00:00:00,0.05,0.011111111111111112,26,386,4
2012-11-21,2012-11-22T00:00:00,0.05,0.011111111111111112,27,390,5
2012-11-22,2012-11-23T00:00:00,0.05,0.011111111111111112,27,395,7
2012-11-23,2012-11-24T00:00:00,0.05,0.011111111111111112,27,402,4
2012-11-24,2012-11-25T00:00:00,0.05,0.011111111111111112,27,406,3
2012-11-25,2012-11-26T00:00:00,0.05,0.011111111111111112,27,409,3
2012-11-26,2012-11-27T00:00:00,0.05,0.011111111111111112,27,412,8
2012-11-27,2012-11-28T00:00:00,0.05,0.011111111111111112,27,420,5
2012-11-28,2012-11-29T00:00:00,0.05,0.011111111111111112,28,425,3
2012-11-29,2012-11-30T00:00:00,0.05,0.011111111111111112,28,428,2
2012-11-30,2012-12-01T00:00:00,0.05,0.011111111111111112,28,430,1
2012-12-01,2012-12-02T00:00:00,0.05,0.011111111111111112,28,431,2
