model,model_label,q,category,metric,mean,std,n,k,note
etas_ref,Reference ETAS,0.01,hotspot_ranking,hit_count,27.793893129770993,8.278533461031246,131,,
etas_ref,Reference ETAS,0.01,hotspot_ranking,hit_rate,0.157712454000967,0.03544331619903963,131,,
etas_ref,Reference ETAS,0.01,hotspot_ranking,miss_rate,0.842287545999033,0.03544331619903963,131,,
etas_ref,Reference ETAS,0.01,hotspot_ranking,area_coverage,0.010012823440546666,0.0,131,,
etas_ref,Reference ETAS,0.01,hotspot_ranking,hotspot_density_per_km2,2.1671651563174263,0.6454996850706625,131,,
etas_ref,Reference ETAS,0.01,hotspot_ranking,pai,15.751047138443948,3.5397923881802256,131,,
etas_ref,Reference ETAS,0.01,hotspot_ranking,pei_star,0.157712454000967,0.03544331619903963,131,,
etas_ref,Reference ETAS,0.01,hotspot_ranking,iou_jaccard,0.023709358272112197,0.006993602281188569,131,,
etas_ref,Reference ETAS,0.01,hotspot_ranking,dice,0.04623007901432971,0.013336038620578033,131,,
etas_ref,Reference ETAS,0.01,hotspot_ranking,centroid_distance_m,1203.1034079227918,722.1734966883681,131,,
etas_ref,Reference ETAS,0.02,hotspot_ranking,hit_count,42.152671755725194,10.889284275726332,131,,
etas_ref,Reference ETAS,0.02,hotspot_ranking,hit_rate,0.23913060657272506,0.04072060544985055,131,,
etas_ref,Reference ETAS,0.02,hotspot_ranking,miss_rate,0.7608693934272749,0.04072060544985055,131,,
etas_ref,Reference ETAS,0.02,hotspot_ranking,area_coverage,0.02000808052418009,0.0,131,,
etas_ref,Reference ETAS,0.02,hotspot_ranking,hotspot_density_per_km2,1.6448218419949348,0.424906224786902,131,,
etas_ref,Reference ETAS,0.02,hotspot_ranking,pai,11.95170152797675,2.035207995121723,131,,
etas_ref,Reference ETAS,0.02,hotspot_ranking,pei_star,0.23913060657272506,0.04072060544985055,131,,
etas_ref,Reference ETAS,0.02,hotspot_ranking,iou_jaccard,0.01908390104803393,0.004365285027210435,131,,
etas_ref,Reference ETAS,0.02,hotspot_ranking,dice,0.03741731396899651,0.008407355548686069,131,,
etas_ref,Reference ETAS,0.02,hotspot_ranking,centroid_distance_m,1203.1034079227918,722.1734966883681,131,,
etas_ref,Reference ETAS,0.03,hotspot_ranking,hit_count,53.41984732824427,13.285593237368806,131,,
etas_ref,Reference ETAS,0.03,hotspot_ranking,hit_rate,0.3023081993590397,0.043791885415757216,131,,
etas_ref,Reference ETAS,0.03,hotspot_ranking,miss_rate,0.6976918006409603,0.043791885415757216,131,,
etas_ref,Reference ETAS,0.03,hotspot_ranking,area_coverage,0.03000333760781352,3.482765415328467e-18,131,,
etas_ref,Reference ETAS,0.03,hotspot_ranking,hotspot_density_per_km2,1.3900558763529607,0.3457089054740777,131,,
etas_ref,Reference ETAS,0.03,hotspot_ranking,pai,10.07581900755975,1.4595671317697958,131,,
etas_ref,Reference ETAS,0.03,hotspot_ranking,pei_star,0.3023081993590397,0.043791885415757216,131,,
etas_ref,Reference ETAS,0.03,hotspot_ranking,iou_jaccard,0.02202071036625018,0.0037539526772760283,131,,
etas_ref,Reference ETAS,0.03,hotspot_ranking,dice,0.04306630673793732,0.007184289198025998,131,,
etas_ref,Reference ETAS,0.03,hotspot_ranking,centroid_distance_m,1203.1034079227918,722.1734966883681,131,,
etas_ref,Reference ETAS,0.04,hotspot_ranking,hit_count,62.465648854961835,14.85120959068715,131,,
etas_ref,Reference ETAS,0.04,hotspot_ranking,hit_rate,0.35314736211611386,0.04228334394591941,131,,
etas_ref,Reference ETAS,0.04,hotspot_ranking,miss_rate,0.6468526378838863,0.04228334394591941,131,,
etas_ref,Reference ETAS,0.04,hotspot_ranking,area_coverage,0.04001616104836018,0.0,131,,
etas_ref,Reference ETAS,0.04,hotspot_ranking,hotspot_density_per_km2,1.2187230290695898,0.28975143089819816,131,,
etas_ref,Reference ETAS,0.04,hotspot_ranking,pai,8.825118473741886,1.0566566816546772,131,,
etas_ref,Reference ETAS,0.04,hotspot_ranking,pei_star,0.35314736211611386,0.04228334394591941,131,,
etas_ref,Reference ETAS,0.04,hotspot_ranking,iou_jaccard,0.02210413315459788,0.003612719390144053,131,,
etas_ref,Reference ETAS,0.04,hotspot_ranking,dice,0.043227955418238845,0.006915945892924887,131,,
etas_ref,Reference ETAS,0.04,hotspot_ranking,centroid_distance_m,1203.1034079227918,722.1734966883681,131,,
etas_ref,Reference ETAS,0.05,hotspot_ranking,hit_count,70.43511450381679,15.91134053079086,131,,
etas_ref,Reference ETAS,0.05,hotspot_ranking,hit_rate,0.3993315475557517,0.04580809851503586,131,,
etas_ref,Reference ETAS,0.05,hotspot_ranking,miss_rate,0.6006684524442483,0.04580809851503586,131,,
etas_ref,Reference ETAS,0.05,hotspot_ranking,area_coverage,0.050011418131993605,0.0,131,,
etas_ref,Reference ETAS,0.05,hotspot_ranking,hotspot_density_per_km2,1.0995607774861147,0.2483915315270009,131,,
etas_ref,Reference ETAS,0.05,hotspot_ranking,pai,7.984807519391033,0.9159528009011052,131,,
etas_ref,Reference ETAS,0.05,hotspot_ranking,pei_star,0.3993315475557517,0.04580809851503586,131,,
