model,model_label,frame_index,forecast_date,q,allocation_share_gap,allocation_to_crime_ratio_gap,subgroup_fpr_gap,subgroup_fnr_gap,allocation_gini_frame
etas_ref,Reference ETAS,13,2020-07-01,0.1,0.03196908484103284,1.8894893281394762,0.40378542291808084,0.75,0.8999947300929261
etas_ref,Reference ETAS,14,2020-07-15,0.01,0.09824561403508772,10.195614035087718,0.11151605573250753,0.4444444444444444,0.9899871765594532
etas_ref,Reference ETAS,14,2020-07-15,0.05,0.03442219880576046,8.522567615033369,0.24804539521854008,0.6666666666666667,0.9499885818680063
etas_ref,Reference ETAS,14,2020-07-15,0.1,0.03249604777797295,6.6145705252063935,0.40787253684780184,0.6666666666666667,0.8999947300929261
etas_ref,Reference ETAS,15,2020-07-29,0.01,0.09999999999999999,2.965789473684211,0.11533106207458968,0.5,0.9899871765594532
etas_ref,Reference ETAS,15,2020-07-29,0.05,0.03477344573234985,1.8128867093566776,0.250148613999056,0.75,0.9499885818680063
etas_ref,Reference ETAS,15,2020-07-29,0.1,0.033901282276479885,1.4417537056303966,0.4005274840224005,1.0,0.8999947300929261
etas_ref,Reference ETAS,16,2020-08-12,0.01,0.09298245614035087,3.268102073365231,0.1141570538523225,0.33333333333333337,0.9899871765594532
etas_ref,Reference ETAS,16,2020-08-12,0.05,0.0365296803652968,2.0614203148449723,0.26635823412086446,0.7222222222222222,0.9499885818680063
etas_ref,Reference ETAS,16,2020-08-12,0.1,0.03196908484103285,2.2338038739760155,0.4086155491127424,0.5833333333333334,0.8999947300929261
etas_ref,Reference ETAS,17,2020-08-26,0.01,0.09298245614035087,2.5782456140350876,0.10961653761273615,0.5,0.9899871765594532
etas_ref,Reference ETAS,17,2020-08-26,0.05,0.036178433438707414,1.9269230769230767,0.261685652689722,0.775,0.9499885818680063
etas_ref,Reference ETAS,17,2020-08-26,0.1,0.03302301071491305,1.660770987312354,0.4081010575193581,0.8,0.8999947300929261
etas_ref,Reference ETAS,18,2020-09-09,0.01,0.08596491228070174,3.5179824561403508,0.10841827723671595,0.2857142857142857,0.9899871765594532
etas_ref,Reference ETAS,18,2020-09-09,0.05,0.03582718651211801,2.305718634485758,0.2908196178707718,0.75,0.9499885818680063
etas_ref,Reference ETAS,18,2020-09-09,0.1,0.03196908484103285,2.2241349025118566,0.40553249735075947,0.875,0.8999947300929261
etas_ref,Reference ETAS,19,2020-09-23,0.01,0.08421052631578949,2.2076023391812867,0.10664949938056781,0.36363636363636365,0.9899871765594532
etas_ref,Reference ETAS,19,2020-09-23,0.05,0.03582718651211801,2.271806580025758,0.26597123975144954,0.625,0.9499885818680063
etas_ref,Reference ETAS,19,2020-09-23,0.1,0.031617776216406115,2.3447040224837514,0.4030737998363144,0.55,0.8999947300929261
etas_ref,Reference ETAS,20,2020-10-07,0.01,0.09649122807017545,5.594695071010861,0.11364896657097728,0.6666666666666667,0.9899871765594532
etas_ref,Reference ETAS,20,2020-10-07,0.05,0.038988408851422546,3.7235996611500237,0.28118895413397665,1.0,0.9499885818680063
etas_ref,Reference ETAS,20,2020-10-07,0.1,0.029334270156332345,3.434832250131741,0.39176144430990983,1.0,0.8999947300929261
etas_ref,Reference ETAS,21,2020-10-21,0.01,0.09649122807017545,3.56140350877193,0.10809243039152741,0.5454545454545454,0.9899871765594532
etas_ref,Reference ETAS,21,2020-10-21,0.05,0.038988408851422546,2.7298911134527573,0.2780438873781226,0.8181818181818181,0.9499885818680063
etas_ref,Reference ETAS,21,2020-10-21,0.1,0.030563850342525914,2.470577902687511,0.3989728011303426,0.8888888888888888,0.8999947300929261
etas_ref,Reference ETAS,22,2020-11-04,0.01,0.10175438596491228,2.0040485829959516,0.1185933512858806,0.30000000000000004,0.9899871765594532
etas_ref,Reference ETAS,22,2020-11-04,0.05,0.03933965577801195,2.3940179946502393,0.2988261084186257,0.9,0.9499885818680063
etas_ref,Reference ETAS,22,2020-11-04,0.1,0.03021254171789918,2.1252313907767975,0.397082451503583,0.7333333333333334,0.8999947300929261
etas_ref,Reference ETAS,23,2020-11-18,0.01,0.1,5.566666666666666,0.11556100927985274,1.0,0.9899871765594532
etas_ref,Reference ETAS,23,2020-11-18,0.05,0.03933965577801195,3.62603910549116,0.3022133500415276,1.0,0.9499885818680063
etas_ref,Reference ETAS,23,2020-11-18,0.1,0.03196908484103285,4.087241641782306,0.3958025518852574,1.0,0.8999947300929261
etas_ref,Reference ETAS,24,2020-12-02,0.01,0.09298245614035087,2.368460925039872,0.10979246662659688,0.4285714285714286,0.9899871765594532
etas_ref,Reference ETAS,24,2020-12-02,0.05,0.03969090270460133,2.083087460484721,0.2941188053823433,0.6333333333333333,0.9499885818680063
etas_ref,Reference ETAS,24,2020-12-02,0.1,0.034428245213419986,1.9979009309678553,0.40439953676896356,0.7,0.8999947300929261
etas_ref,Reference ETAS,25,2020-12-16,0.01,0.09649122807017545,2.135672514619883,0.11481989145887361,0.6666666666666667,0.9899871765594532
etas_ref,Reference ETAS,25,2020-12-16,0.05,0.038988408851422546,1.9474534597822268,0.30029499370372315,0.75,0.9499885818680063
etas_ref,Reference ETAS,25,2020-12-16,0.1,0.035130862462673454,2.2354938813747873,0.40501148612829124,0.7777777777777778,0.8999947300929261
etas_ref,Reference ETAS,26,2020-12-30,0.01,0.09298245614035087,5.506858054226475,0.10909449217071933,0.6666666666666667,0.9899871765594532
etas_ref,Reference ETAS,26,2020-12-30,0.05,0.03863716192483315,3.678640993709487,0.26616302321353835,0.6666666666666667,0.9499885818680063
etas_ref,Reference ETAS,26,2020-12-30,0.1,0.03126646759177938,3.7921547237142565,0.38257184761969515,0.8,0.8999947300929261
etas_ref,Reference ETAS,27,2021-01-13,0.01,0.09473684210526315,3.177462887989204,0.109914447715096,0.375,0.9899871765594532
etas_ref,Reference ETAS,27,2021-01-13,0.05,0.03863716192483315,1.872397009383311,0.2574926311936187,0.7142857142857143,0.9499885818680063
etas_ref,Reference ETAS,27,2021-01-13,0.1,0.031617776216406115,1.3518606810368623,0.3814976901939633,0.6904761904761905,0.8999947300929261
etas_ref,Reference ETAS,28,2021-01-27,0.01,0.09649122807017545,2.5631313131313136,0.11409923325518027,0.4285714285714286,0.9899871765594532
etas_ref,Reference ETAS,28,2021-01-27,0.05,0.03793466807165437,1.4384093836148635,0.293341717319919,1.0,0.9499885818680063
etas_ref,Reference ETAS,28,2021-01-27,0.1,0.030388196030212544,1.7913812284091577,0.39056703762586115,0.875,0.8999947300929261
etas_ref,Reference ETAS,29,2021-02-10,0.01,0.10701754385964911,3.099999999999999,0.11720201070161157,0.6666666666666667,0.9899871765594532
etas_ref,Reference ETAS,29,2021-02-10,0.05,0.03758342114506498,1.6422071079605323,0.29342820409464415,0.8333333333333334,0.9499885818680063
etas_ref,Reference ETAS,29,2021-02-10,0.1,0.03144212190409275,1.4829841158314723,0.38756999358117233,0.7321428571428571,0.8999947300929261
etas_ref,Reference ETAS,30,2021-02-24,0.01,0.08771929824561403,1.7948717948717947,0.10090374659998246,0.46153846153846156,0.9899871765594532
etas_ref,Reference ETAS,30,2021-02-24,0.05,0.03723217421847559,1.274283321174786,0.2578738897784076,0.7211538461538461,0.9499885818680063
etas_ref,Reference ETAS,30,2021-02-24,0.1,0.03302301071491305,1.3596319366563525,0.3939569281144696,0.7980769230769231,0.8999947300929261
etas_ref,Reference ETAS,31,2021-03-10,0.01,0.08070175438596491,5.894736842105263,0.09906289707750952,1.0,0.9899871765594532
etas_ref,Reference ETAS,31,2021-03-10,0.05,0.036880927291886204,5.324903407095188,0.26904383735705206,1.0,0.9499885818680063
etas_ref,Reference ETAS,31,2021-03-10,0.1,0.03319866502722642,6.215352186896188,0.3951107865909887,1.0,0.8999947300929261
etas_ref,Reference ETAS,32,2021-03-24,0.01,0.08421052631578947,3.3096491228070173,0.09905343340427915,0.4545454545454546,0.9899871765594532
etas_ref,Reference ETAS,32,2021-03-24,0.05,0.036880927291886204,4.08640674394099,0.2751866506723005,1.0,0.9499885818680063
etas_ref,Reference ETAS,32,2021-03-24,0.1,0.035657825399613555,3.812928157386264,0.3946596408565466,1.0,0.8999947300929261
etas_ref,Reference ETAS,33,2021-04-07,0.01,0.08421052631578947,3.0121212121212118,0.0981775389798366,0.7142857142857143,0.9899871765594532
etas_ref,Reference ETAS,33,2021-04-07,0.05,0.0365296803652968,2.4318847058573083,0.2783332392649475,1.0,0.9499885818680063
etas_ref,Reference ETAS,33,2021-04-07,0.1,0.03477955383804672,1.7986611237972558,0.40405382839573545,0.75,0.8999947300929261
etas_ref,Reference ETAS,34,2021-04-21,0.01,0.08947368421052632,6.339811066126855,0.10638589071662083,0.75,0.9899871765594532
etas_ref,Reference ETAS,34,2021-04-21,0.05,0.03863716192483315,4.094944746156548,0.27799722362443213,1.0,0.9499885818680063
etas_ref,Reference ETAS,34,2021-04-21,0.1,0.03618478833655366,4.069869880690186,0.3902488019749262,1.0,0.8999947300929261
etas_ref,Reference ETAS,35,2021-05-05,0.01,0.08421052631578947,3.6454545454545455,0.0985559295616617,0.5555555555555556,0.9899871765594532
etas_ref,Reference ETAS,35,2021-05-05,0.05,0.04074464348436951,3.0013411246287958,0.2730589246490307,0.8888888888888888,0.9499885818680063
etas_ref,Reference ETAS,35,2021-05-05,0.1,0.036536096961180396,2.230011337687431,0.38668603298278803,1.0,0.8999947300929261
etas_ref,Reference ETAS,36,2021-05-19,0.01,0.09824561403508772,3.0947368421052635,0.10962837837837837,0.6666666666666667,0.9899871765594532
etas_ref,Reference ETAS,36,2021-05-19,0.05,0.03863716192483315,2.608437731725403,0.2544318004424051,0.7777777777777778,0.9499885818680063
etas_ref,Reference ETAS,36,2021-05-19,0.1,0.0381169857720007,1.9618244627905614,0.39119702665349676,0.8571428571428571,0.8999947300929261
etas_ref,Reference ETAS,37,2021-06-02,0.01,0.09298245614035087,2.8406432748538015,0.10893206625910457,0.5,0.9899871765594532
etas_ref,Reference ETAS,37,2021-06-02,0.05,0.03933965577801194,2.580494087343402,0.25299551439199053,0.8333333333333334,0.9499885818680063
etas_ref,Reference ETAS,37,2021-06-02,0.1,0.03618478833655366,2.996955325253235,0.39520656176823793,0.8,0.8999947300929261
etas_ref,Reference ETAS,38,2021-06-16,0.01,0.10175438596491228,2.6999999999999997,0.1189025389025389,0.75,0.9899871765594532
etas_ref,Reference ETAS,38,2021-06-16,0.05,0.03933965577801195,4.645272535683494,0.26567263499583693,0.8333333333333334,0.9499885818680063
etas_ref,Reference ETAS,38,2021-06-16,0.1,0.03846829439662743,4.08602270731201,0.3798054226475279,0.8571428571428571,0.8999947300929261
etas_ref,Reference ETAS,39,2021-06-30,0.01,0.09999999999999999,3.0376691729323304,0.11290162030275547,0.5714285714285714,0.9899871765594532
etas_ref,Reference ETAS,39,2021-06-30,0.05,0.03828591499824377,1.633590013779687,0.2720255014586677,0.7424242424242424,0.9499885818680063
etas_ref,Reference ETAS,39,2021-06-30,0.1,0.036536096961180396,1.6116066964828604,0.38278812221731695,0.9,0.8999947300929261
etas_ref,Reference ETAS,40,2021-07-14,0.01,0.10175438596491228,7.073859649122806,0.11909272877128758,0.6666666666666667,0.9899871765594532
etas_ref,Reference ETAS,40,2021-07-14,0.05,0.0407446434843695,2.9567966280295046,0.2696464090276296,1.0,0.9499885818680063
etas_ref,Reference ETAS,40,2021-07-14,0.1,0.03723871421043386,2.124861801386636,0.37454259057312494,1.0,0.8999947300929261
etas_ref,Reference ETAS,41,2021-07-28,0.01,0.10175438596491228,3.330233918128655,0.11697476904263755,0.4444444444444444,0.9899871765594532
etas_ref,Reference ETAS,41,2021-07-28,0.05,0.04004214963119074,3.032630839480155,0.27566721783022485,0.75,0.9499885818680063
etas_ref,Reference ETAS,41,2021-07-28,0.1,0.038643948708940806,2.1340681538731774,0.3789532135800715,1.0,0.8999947300929261
etas_ref,Reference ETAS,42,2021-08-11,0.01,0.10175438596491228,2.6550877192982463,0.11885475214946732,0.3846153846153846,0.9899871765594532
etas_ref,Reference ETAS,42,2021-08-11,0.05,0.039339655778011934,3.0650509308043556,0.27898171457166343,0.75,0.9499885818680063
etas_ref,Reference ETAS,42,2021-08-11,0.1,0.03636044264886702,3.4417178991744253,0.3738619826431386,0.7,0.8999947300929261
etas_ref,Reference ETAS,43,2021-08-25,0.01,0.10350877192982456,4.805263157894737,0.1172264309616217,0.5555555555555556,0.9899871765594532
etas_ref,Reference ETAS,43,2021-08-25,0.05,0.037934668071654375,3.9765367053038285,0.27880844068962884,0.8333333333333334,0.9499885818680063
etas_ref,Reference ETAS,43,2021-08-25,0.1,0.03653609696118039,5.165934773698694,0.37362292180723267,0.875,0.8999947300929261
etas_ref,Reference ETAS,44,2021-09-08,0.01,0.09473684210526316,2.9678362573099415,0.11233385094684206,0.5555555555555556,0.9899871765594532
etas_ref,Reference ETAS,44,2021-09-08,0.05,0.03512469265893923,1.9270284510010538,0.27404795093745765,0.8333333333333334,0.9499885818680063
etas_ref,Reference ETAS,44,2021-09-08,0.1,0.04075180045670121,1.5715571754786581,0.36903467487147396,0.75,0.8999947300929261
etas_ref,Reference ETAS,45,2021-09-22,0.01,0.11052631578947368,3.9913806254767357,0.1250591182873872,0.8333333333333334,0.9899871765594532
etas_ref,Reference ETAS,45,2021-09-22,0.05,0.0365296803652968,1.9369129976634447,0.2740377123266324,1.0,0.9499885818680063
etas_ref,Reference ETAS,45,2021-09-22,0.1,0.04180572633058141,2.309890483354845,0.3754151182447336,0.75,0.8999947300929261
etas_ref,Reference ETAS,46,2021-10-06,0.01,0.10526315789473684,1.500598086124402,0.11752519003005125,0.5714285714285714,0.9899871765594532
etas_ref,Reference ETAS,46,2021-10-06,0.05,0.035475939585528624,1.7853881278538812,0.26479759589888635,1.0,0.9499885818680063
etas_ref,Reference ETAS,46,2021-10-06,0.1,0.040927454769014576,1.6930566359689845,0.38965957793596506,0.75,0.8999947300929261
etas_ref,Reference ETAS,47,2021-10-20,0.01,0.10350877192982458,3.171695906432748,0.12377613832500878,0.4545454545454546,0.9899871765594532
etas_ref,Reference ETAS,47,2021-10-20,0.05,0.03266596417281349,3.264535768645357,0.27703569628373736,0.7272727272727273,0.9499885818680063
etas_ref,Reference ETAS,47,2021-10-20,0.1,0.04180572633058141,3.736120381755372,0.39562688240045585,0.7662337662337662,0.8999947300929261
etas_ref,Reference ETAS,48,2021-11-03,0.01,0.11578947368421053,2.327485380116959,0.1222316514733033,0.4117647058823529,0.9899871765594532
etas_ref,Reference ETAS,48,2021-11-03,0.05,0.03863716192483315,2.3124634117784804,0.2894709458558694,0.75,0.9499885818680063
etas_ref,Reference ETAS,48,2021-11-03,0.1,0.04391357807834182,2.2748301147263756,0.39802009456264775,0.7777777777777778,0.8999947300929261
etas_ref,Reference ETAS,49,2021-11-17,0.01,0.11052631578947368,7.303508771929824,0.12835859634551497,0.5,0.9899871765594532
etas_ref,Reference ETAS,49,2021-11-17,0.05,0.03828591499824376,6.442336962884908,0.2967244601328904,1.0,0.9499885818680063
etas_ref,Reference ETAS,49,2021-11-17,0.1,0.04321096082908835,5.258633409450202,0.39793301253104535,1.0,0.8999947300929261
etas_ref,Reference ETAS,50,2021-12-01,0.01,0.11052631578947368,4.8042105263157895,0.11457449124211162,0.6875,0.9899871765594532
etas_ref,Reference ETAS,50,2021-12-01,0.05,0.03793466807165438,4.059852476290833,0.27981087953352585,0.7916666666666666,0.9499885818680063
etas_ref,Reference ETAS,50,2021-12-01,0.1,0.041981380642894785,3.4261022308097666,0.410369833430886,0.6333333333333333,0.8999947300929261
etas_ref,Reference ETAS,51,2021-12-15,0.01,0.11578947368421054,3.491578947368421,0.12548343505734685,0.875,0.9899871765594532
etas_ref,Reference ETAS,51,2021-12-15,0.05,0.03828591499824377,5.167755532139093,0.29192611747418346,1.0,0.9499885818680063
etas_ref,Reference ETAS,51,2021-12-15,0.1,0.040927454769014576,4.881152292288776,0.40598570058964706,0.7777777777777778,0.8999947300929261
etas_ref,Reference ETAS,52,2021-12-29,0.01,0.11578947368421053,5.157791537667698,0.13389113165776792,0.375,0.9899871765594532
etas_ref,Reference ETAS,52,2021-12-29,0.05,0.036178433438707414,1.9534701130188639,0.2786486732097419,0.8,0.9499885818680063
etas_ref,Reference ETAS,52,2021-12-29,0.1,0.04215703495520816,1.3199314505355981,0.40551163213376956,0.6000000000000001,0.8999947300929261
etas_ref,Reference ETAS,53,2022-01-12,0.01,0.12631578947368421,2.698915470494418,0.13537341902162747,0.6666666666666667,0.9899871765594532
etas_ref,Reference ETAS,53,2022-01-12,0.05,0.036178433438707414,1.696740854275101,0.2775236355541588,0.797979797979798,0.9499885818680063
etas_ref,Reference ETAS,53,2022-01-12,0.1,0.04163007201826806,1.3595404244446927,0.41082268242680503,0.6888888888888889,0.8999947300929261
etas_ref,Reference ETAS,54,2022-01-26,0.01,0.12456140350877193,2.186466165413534,0.1324950640074597,0.5,0.9899871765594532
etas_ref,Reference ETAS,54,2022-01-26,0.05,0.038988408851422546,1.7995258166491044,0.2827547283003378,0.75,0.9499885818680063
etas_ref,Reference ETAS,54,2022-01-26,0.1,0.037063059898120504,1.8235552432812228,0.4256144041269126,0.9166666666666666,0.8999947300929261
etas_ref,Reference ETAS,55,2022-02-09,0.01,0.1280701754385965,3.263157894736842,0.1421939061591724,0.4444444444444444,0.9899871765594532
etas_ref,Reference ETAS,55,2022-02-09,0.05,0.036880927291886204,1.4274675096592904,0.29316076383221806,0.8571428571428572,0.9499885818680063
etas_ref,Reference ETAS,55,2022-02-09,0.1,0.03565782539961357,1.5574322041913822,0.4231055352414576,0.875,0.8999947300929261
etas_ref,Reference ETAS,56,2022-02-23,0.01,0.1298245614035088,3.198308270676692,0.1401369862052135,0.6666666666666667,0.9899871765594532
etas_ref,Reference ETAS,56,2022-02-23,0.05,0.03723217421847558,3.2831320418254033,0.30088205732392975,0.8571428571428572,0.9499885818680063
etas_ref,Reference ETAS,56,2022-02-23,0.1,0.03354997365185316,3.9242637156742193,0.42977051380937215,1.0,0.8999947300929261
etas_ref,Reference ETAS,57,2022-03-09,0.01,0.13508771929824562,3.206052631578947,0.1478477241653336,0.4444444444444444,0.9899871765594532
etas_ref,Reference ETAS,57,2022-03-09,0.05,0.03793466807165437,1.5679662802950474,0.30434007017818987,0.7777777777777778,0.9499885818680063
etas_ref,Reference ETAS,57,2022-03-09,0.1,0.03407693658879326,1.6379413314596873,0.4273384060510814,1.0,0.8999947300929261
etas_ref,Reference ETAS,58,2022-03-23,0.01,0.14385964912280702,2.7855263157894736,0.14847667355060168,0.46153846153846156,0.9899871765594532
etas_ref,Reference ETAS,58,2022-03-23,0.05,0.039690902704601336,2.266420793818054,0.3122694282367623,0.7692307692307692,0.9499885818680063
etas_ref,Reference ETAS,58,2022-03-23,0.1,0.03196908484103285,2.6706662464739983,0.40536201387265214,0.8,0.8999947300929261
etas_ref,Reference ETAS,59,2022-04-06,0.01,0.15263157894736842,2.4546296296296295,0.15769934247682607,0.6363636363636364,0.9899871765594532
etas_ref,Reference ETAS,59,2022-04-06,0.05,0.04144713733754829,1.48176488071114,0.31581414124666096,0.7181818181818183,0.9499885818680063
etas_ref,Reference ETAS,59,2022-04-06,0.1,0.03232039346565958,1.559967031036766,0.4063931328832292,0.6590909090909091,0.8999947300929261
etas_ref,Reference ETAS,60,2022-04-20,0.01,0.15789473684210528,6.49766081871345,0.15836376711122005,0.6,0.9899871765594532
etas_ref,Reference ETAS,60,2022-04-20,0.05,0.04250087811731648,8.323002541374821,0.32142115050213343,1.0,0.9499885818680063
etas_ref,Reference ETAS,60,2022-04-20,0.1,0.03126646759177938,11.40803660301289,0.4195377152533781,1.0,0.8999947300929261
etas_ref,Reference ETAS,61,2022-05-04,0.01,0.156140350877193,2.8084795321637426,0.15481677524429968,0.65,0.9899871765594532
etas_ref,Reference ETAS,61,2022-05-04,0.05,0.040744643484369514,2.9581396309841113,0.3248292297374976,0.75,0.9499885818680063
etas_ref,Reference ETAS,61,2022-05-04,0.1,0.03196908484103285,3.4248439071906485,0.4189589075419694,0.9090909090909091,0.8999947300929261
etas_ref,Reference ETAS,62,2022-05-18,0.01,0.1631578947368421,1.95311004784689,0.16406232944260776,0.6666666666666667,0.9899871765594532
etas_ref,Reference ETAS,62,2022-05-18,0.05,0.039690902704601336,0.8949771689497718,0.31666035456004615,0.8666666666666667,0.9499885818680063
etas_ref,Reference ETAS,62,2022-05-18,0.1,0.03776567714737397,1.207720982883463,0.4143614403001709,0.7666666666666667,0.8999947300929261
etas_ref,Reference ETAS,63,2022-06-01,0.01,0.16666666666666669,2.66370997423629,0.17035719704072813,0.7272727272727273,0.9899871765594532
etas_ref,Reference ETAS,63,2022-06-01,0.05,0.03933965577801194,1.590255406693763,0.324721519929665,0.9090909090909091,0.9499885818680063
etas_ref,Reference ETAS,63,2022-06-01,0.1,0.037590022835060605,1.6888400960243577,0.4120613372093023,0.9,0.8999947300929261
etas_ref,Reference ETAS,64,2022-06-15,0.01,0.1649122807017544,2.0877192982456143,0.17017819124449116,0.6666666666666667,0.9899871765594532
etas_ref,Reference ETAS,64,2022-06-15,0.05,0.043554618897084646,1.195995785036881,0.33573949166927236,1.0,0.9499885818680063
etas_ref,Reference ETAS,64,2022-06-15,0.1,0.03969787458282101,1.4119363861152023,0.41619849954920307,0.75,0.8999947300929261
etas_ref,Reference ETAS,65,2022-06-29,0.01,0.16666666666666666,2.736111111111111,0.176103567127611,0.6666666666666667,0.9899871765594532
etas_ref,Reference ETAS,65,2022-06-29,0.05,0.043905865823674034,2.220026928931039,0.3351159893823283,1.0,0.9499885818680063
etas_ref,Reference ETAS,65,2022-06-29,0.1,0.039873528895134375,2.8039336233351593,0.39900643768838606,1.0,0.8999947300929261
etas_ref,Reference ETAS,66,2022-07-13,0.01,0.16842105263157894,2.1460038986354775,0.16801510043031379,0.75,0.9899871765594532
etas_ref,Reference ETAS,66,2022-07-13,0.05,0.04285212504390587,1.5491160285680836,0.3301846285959639,1.0,0.9499885818680063
