model,model_label,q,category,metric,mean,std,n,k,note
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,0.01,hotspot_ranking,hit_count,28.131782945736433,7.840579384045505,129,,
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,0.01,hotspot_ranking,hit_rate,0.15713008358781105,0.03305877563396659,129,,
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,0.01,hotspot_ranking,miss_rate,0.8428699164121889,0.033058775633966586,129,,
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,0.01,hotspot_ranking,area_coverage,0.010012823440546664,1.741486556112766e-18,129,,
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,0.01,hotspot_ranking,hotspot_density_per_km2,2.193511340798162,0.6113512190288893,129,,
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,0.01,hotspot_ranking,pai,15.692884681409334,3.3016437202014317,129,,
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,0.01,hotspot_ranking,pei_star,0.15713008358781105,0.03305877563396659,129,,
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,0.01,hotspot_ranking,iou_jaccard,0.02395117723800426,0.0065776708526989,129,,
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,0.01,hotspot_ranking,dice,0.04670202638378893,0.01252727441179003,129,,
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,0.01,hotspot_ranking,centroid_distance_m,1185.0803122921495,661.4217908670386,129,,
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,0.02,hotspot_ranking,hit_count,42.627906976744185,10.482924931348077,129,,
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,0.02,hotspot_ranking,hit_rate,0.2382780108529641,0.040077316935198275,129,,
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,0.02,hotspot_ranking,miss_rate,0.7617219891470358,0.04007731693519828,129,,
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,0.02,hotspot_ranking,area_coverage,0.02000808052418009,0.0,129,,
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,0.02,hotspot_ranking,hotspot_density_per_km2,1.6633657975512315,0.4090498461164014,129,,
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,0.02,hotspot_ranking,pai,11.90908895858357,2.003056559411793,129,,
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,0.02,hotspot_ranking,pei_star,0.2382780108529641,0.040077316935198275,129,,
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,0.02,hotspot_ranking,iou_jaccard,0.019182908765319646,0.004273248564782547,129,,
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,0.02,hotspot_ranking,dice,0.03760949016885477,0.008223431417199138,129,,
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,0.02,hotspot_ranking,centroid_distance_m,1185.0803122921495,661.4217908670386,129,,
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,0.03,hotspot_ranking,hit_count,54.201550387596896,12.354389304110478,129,,
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,0.03,hotspot_ranking,hit_rate,0.3028945767452988,0.04124933178365074,129,,
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,0.03,hotspot_ranking,miss_rate,0.6971054232547012,0.041249331783650735,129,,
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,0.03,hotspot_ranking,area_coverage,0.030003337607813516,0.0,129,,
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,0.03,hotspot_ranking,hotspot_density_per_km2,1.410396835482615,0.3214777336484642,129,,
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,0.03,hotspot_ranking,pai,10.0953627461239,1.3748247719249918,129,,
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,0.03,hotspot_ranking,pei_star,0.3028945767452988,0.04124933178365074,129,,
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,0.03,hotspot_ranking,iou_jaccard,0.021493475374922588,0.0038607357573038053,129,,
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,0.03,hotspot_ranking,dice,0.042054717426429196,0.007395715343641556,129,,
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,0.03,hotspot_ranking,centroid_distance_m,1185.0803122921495,661.4217908670386,129,,
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,0.04,hotspot_ranking,hit_count,63.27131782945737,13.70432866035428,129,,
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,0.04,hotspot_ranking,hit_rate,0.35367271182425486,0.041871602106356924,129,,
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,0.04,hotspot_ranking,miss_rate,0.6463272881757451,0.04187160210635692,129,,
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,0.04,hotspot_ranking,area_coverage,0.04001616104836018,0.0,129,,
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,0.04,hotspot_ranking,hotspot_density_per_km2,1.234441865758606,0.2673754494264809,129,,
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,0.04,hotspot_ranking,pai,8.838246912212185,1.0463672928483674,129,,
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,0.04,hotspot_ranking,pei_star,0.35367271182425486,0.041871602106356924,129,,
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,0.04,hotspot_ranking,iou_jaccard,0.021262789673419658,0.0034385182239585993,129,,
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,0.04,hotspot_ranking,dice,0.041618174517290434,0.006590683010466898,129,,
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,0.04,hotspot_ranking,centroid_distance_m,1185.0803122921495,661.4217908670386,129,,
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,0.05,hotspot_ranking,hit_count,71.43410852713178,14.871241626689407,129,,
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,0.05,hotspot_ranking,hit_rate,0.399372757090156,0.04268452372774713,129,,
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,0.05,hotspot_ranking,miss_rate,0.600627242909844,0.04268452372774712,129,,
