model,model_label,frame_index,forecast_date,predicted_events,actual_events,cumulative_predicted_events,cumulative_actual_events,cumulative_error
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,39,2021-06-30,167.0636749267578,201.0,6793.71240234375,6715.0,78.71240234375
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,40,2021-07-14,172.9196319580078,183.0,6966.6318359375,6898.0,68.6318359375
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,41,2021-07-28,172.5624237060547,167.0,7139.1943359375,7065.0,74.1943359375
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,42,2021-08-11,169.2466583251953,161.0,7308.44091796875,7226.0,82.44091796875
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,43,2021-08-25,170.36676025390625,166.0,7478.8076171875,7392.0,86.8076171875
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,44,2021-09-08,172.67819213867188,175.0,7651.48583984375,7567.0,84.48583984375
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,45,2021-09-22,177.01113891601562,201.0,7828.4970703125,7768.0,60.4970703125
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,46,2021-10-06,180.72715759277344,195.0,8009.22412109375,7963.0,46.22412109375
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,47,2021-10-20,183.1639862060547,182.0,8192.3876953125,8145.0,47.3876953125
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,48,2021-11-03,185.6824188232422,199.0,8378.0703125,8344.0,34.0703125
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,49,2021-11-17,186.0155792236328,181.0,8564.0859375,8525.0,39.0859375
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,50,2021-12-01,186.7792510986328,252.0,8750.865234375,8777.0,-26.134765625
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,51,2021-12-15,188.52999877929688,186.0,8939.3955078125,8963.0,-23.6044921875
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,52,2021-12-29,189.12762451171875,205.0,9128.5234375,9168.0,-39.4765625
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,53,2022-01-12,188.3640594482422,211.0,9316.8876953125,9379.0,-62.1123046875
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,54,2022-01-26,189.48458862304688,180.0,9506.3720703125,9559.0,-52.6279296875
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,55,2022-02-09,191.26922607421875,192.0,9697.6416015625,9751.0,-53.3583984375
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,56,2022-02-23,188.8071746826172,166.0,9886.44921875,9917.0,-30.55078125
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,57,2022-03-09,188.9842987060547,186.0,10075.43359375,10103.0,-27.56640625
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,58,2022-03-23,188.14657592773438,203.0,10263.580078125,10306.0,-42.419921875
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,59,2022-04-06,189.76925659179688,209.0,10453.349609375,10515.0,-61.650390625
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,60,2022-04-20,192.14852905273438,205.0,10645.498046875,10720.0,-74.501953125
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,61,2022-05-04,196.72970581054688,226.0,10842.2275390625,10946.0,-103.7724609375
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,62,2022-05-18,195.20335388183594,208.0,11037.4306640625,11154.0,-116.5693359375
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,63,2022-06-01,193.74417114257812,211.0,11231.1748046875,11365.0,-133.8251953125
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,64,2022-06-15,194.4612579345703,210.0,11425.6357421875,11575.0,-149.3642578125
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,65,2022-06-29,194.6720428466797,197.0,11620.3076171875,11772.0,-151.6923828125
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,66,2022-07-13,191.62722778320312,202.0,11811.9345703125,11974.0,-162.0654296875
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,67,2022-07-27,192.2321014404297,227.0,12004.1669921875,12201.0,-196.8330078125
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,68,2022-08-10,194.88613891601562,173.0,12199.052734375,12374.0,-174.947265625
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,69,2022-08-24,192.71017456054688,189.0,12391.7626953125,12563.0,-171.2373046875
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,70,2022-09-07,192.07037353515625,198.0,12583.8330078125,12761.0,-177.1669921875
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,71,2022-09-21,193.89968872070312,220.0,12777.732421875,12981.0,-203.267578125
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,72,2022-10-05,193.47323608398438,196.0,12971.2060546875,13177.0,-205.7939453125
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,73,2022-10-19,193.53338623046875,198.0,13164.7392578125,13375.0,-210.2607421875
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,74,2022-11-02,198.3301544189453,214.0,13363.0693359375,13589.0,-225.9306640625
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,75,2022-11-16,196.24005126953125,230.0,13559.3095703125,13819.0,-259.6904296875
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,76,2022-11-30,195.9888916015625,199.0,13755.298828125,14018.0,-262.701171875
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,77,2022-12-14,197.69338989257812,210.0,13952.9921875,14228.0,-275.0078125
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,78,2022-12-28,196.5289306640625,208.0,14149.521484375,14436.0,-286.478515625
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,79,2023-01-11,198.24130249023438,211.0,14347.7626953125,14647.0,-299.2373046875
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,80,2023-01-25,198.43296813964844,224.0,14546.1953125,14871.0,-324.8046875
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,81,2023-02-08,197.93142700195312,188.0,14744.126953125,15059.0,-314.873046875
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,82,2023-02-22,197.6363525390625,201.0,14941.763671875,15260.0,-318.236328125
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,83,2023-03-08,197.0689239501953,185.0,15138.8330078125,15445.0,-306.1669921875
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,84,2023-03-22,196.53915405273438,190.0,15335.3720703125,15635.0,-299.6279296875
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,85,2023-04-05,194.12124633789062,173.0,15529.4931640625,15808.0,-278.5068359375
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,86,2023-04-19,189.68411254882812,212.0,15719.177734375,16020.0,-300.822265625
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,87,2023-05-03,188.02737426757812,156.0,15907.205078125,16176.0,-268.794921875
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,88,2023-05-17,186.07550048828125,186.0,16093.2802734375,16362.0,-268.7197265625
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,89,2023-05-31,185.17140197753906,187.0,16278.4521484375,16549.0,-270.5478515625
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,90,2023-06-14,187.03543090820312,173.0,16465.48828125,16722.0,-256.51171875
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,91,2023-06-28,188.6359405517578,196.0,16654.125,16918.0,-263.875
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,92,2023-07-12,192.55870056152344,234.0,16846.68359375,17152.0,-305.31640625
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,93,2023-07-26,193.8064422607422,187.0,17040.490234375,17339.0,-298.509765625
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,94,2023-08-09,194.0640869140625,170.0,17234.5546875,17509.0,-274.4453125
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,95,2023-08-23,194.2566680908203,181.0,17428.810546875,17690.0,-261.189453125
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,96,2023-09-06,195.869140625,195.0,17624.6796875,17885.0,-260.3203125
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,97,2023-09-20,194.59754943847656,197.0,17819.27734375,18082.0,-262.72265625
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,98,2023-10-04,195.10125732421875,210.0,18014.37890625,18292.0,-277.62109375
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,99,2023-10-18,197.6969757080078,189.0,18212.076171875,18481.0,-268.923828125
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,100,2023-11-01,198.8267822265625,218.0,18410.90234375,18699.0,-288.09765625
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,101,2023-11-15,198.885498046875,193.0,18609.787109375,18892.0,-282.212890625
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,102,2023-11-29,198.7682342529297,223.0,18808.5546875,19115.0,-306.4453125
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,103,2023-12-13,200.13612365722656,208.0,19008.69140625,19323.0,-314.30859375
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,104,2023-12-27,199.05271911621094,197.0,19207.744140625,19520.0,-312.255859375
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,105,2024-01-10,195.23855590820312,196.0,19402.982421875,19716.0,-313.017578125
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,106,2024-01-24,195.8217315673828,226.0,19598.8046875,19942.0,-343.1953125
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,107,2024-02-07,196.25701904296875,214.0,19795.0625,20156.0,-360.9375
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,108,2024-02-21,195.37576293945312,207.0,19990.4375,20363.0,-372.5625
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,109,2024-03-06,196.3443603515625,193.0,20186.78125,20556.0,-369.21875
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,110,2024-03-20,190.0546417236328,186.0,20376.8359375,20742.0,-365.1640625
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,111,2024-04-03,180.153564453125,150.0,20556.990234375,20892.0,-335.009765625
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,112,2024-04-17,174.5962677001953,171.0,20731.5859375,21063.0,-331.4140625
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,113,2024-05-01,169.20556640625,179.0,20900.791015625,21242.0,-341.208984375
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,114,2024-05-15,167.93621826171875,117.0,21068.7265625,21359.0,-290.2734375
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,115,2024-05-29,156.13601684570312,111.0,21224.86328125,21470.0,-245.13671875
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,116,2024-06-12,150.0666046142578,143.0,21374.9296875,21613.0,-238.0703125
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,117,2024-06-26,151.1571044921875,107.0,21526.0859375,21720.0,-193.9140625
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,118,2024-07-10,148.8001708984375,131.0,21674.88671875,21851.0,-176.11328125
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,119,2024-07-24,146.33529663085938,137.0,21821.22265625,21988.0,-166.77734375
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,120,2024-08-07,145.56069946289062,115.0,21966.783203125,22103.0,-136.216796875
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,121,2024-08-21,141.80245971679688,127.0,22108.5859375,22230.0,-121.4140625
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,122,2024-09-04,140.17904663085938,110.0,22248.765625,22340.0,-91.234375
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,123,2024-09-18,139.7254638671875,127.0,22388.490234375,22467.0,-78.509765625
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,124,2024-10-02,142.38995361328125,119.0,22530.880859375,22586.0,-55.119140625
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,125,2024-10-16,141.02389526367188,126.0,22671.904296875,22712.0,-40.095703125
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,126,2024-10-30,137.771484375,114.0,22809.67578125,22826.0,-16.32421875
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,127,2024-11-13,135.41195678710938,106.0,22945.087890625,22932.0,13.087890625
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,128,2024-11-27,134.00732421875,122.0,23079.095703125,23054.0,25.095703125
