model,model_label,frame_index,forecast_date,q,rri
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,34,2021-04-21,0.01,0.7550357374918779
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,35,2021-05-05,0.01,1.6329258976317802
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,36,2021-05-19,0.01,0.8344827586206897
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,37,2021-06-02,0.01,1.2205387205387204
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,38,2021-06-16,0.01,0.7225939269171385
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,39,2021-06-30,0.01,0.9356405585913783
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,40,2021-07-14,0.01,1.187125748502994
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,41,2021-07-28,0.01,1.0771619684663163
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,42,2021-08-11,0.01,0.6927710843373495
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,43,2021-08-25,0.01,1.219591836734694
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,44,2021-09-08,0.01,0.7545605306799337
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,45,2021-09-22,0.01,1.1497041420118344
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,46,2021-10-06,0.01,0.8928571428571429
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,47,2021-10-20,0.01,1.2663316582914574
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,48,2021-11-03,0.01,0.6765830854228644
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,49,2021-11-17,0.01,1.0773809523809523
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,50,2021-12-01,0.01,1.032258064516129
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,51,2021-12-15,0.01,0.7088414634146342
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,52,2021-12-29,0.01,1.6192733017377567
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,53,2022-01-12,0.01,0.6289972899728997
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,54,2022-01-26,0.01,0.9375
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,55,2022-02-09,0.01,1.1994645247657294
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,56,2022-02-23,0.01,0.5757891085674645
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,57,2022-03-09,0.01,1.457680250783699
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,58,2022-03-23,0.01,0.8094098883572568
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,59,2022-04-06,0.01,0.8920731707317073
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,60,2022-04-20,0.01,1.1411647159577505
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,61,2022-05-04,0.01,1.1979783037475347
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,62,2022-05-18,0.01,0.7745429925524713
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,63,2022-06-01,0.01,1.2640552995391705
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,64,2022-06-15,0.01,0.666243654822335
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,65,2022-06-29,0.01,1.399268187688334
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,66,2022-07-13,0.01,1.0876162506118454
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,67,2022-07-27,0.01,0.8272178939432018
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,68,2022-08-10,0.01,1.242252456538171
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,69,2022-08-24,0.01,1.0299043062200957
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,70,2022-09-07,0.01,0.775
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,71,2022-09-21,0.01,1.1224489795918369
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,72,2022-10-05,0.01,0.98989898989899
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,73,2022-10-19,0.01,1.2432827102803738
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,74,2022-11-02,0.01,0.8111482720178372
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,75,2022-11-16,0.01,1.2237658882648537
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,76,2022-11-30,0.01,1.2725170068027212
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,77,2022-12-14,0.01,0.9236906710310965
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,78,2022-12-28,0.01,0.7010005265929438
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,79,2023-01-11,0.01,1.4291871921182264
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,80,2023-01-25,0.01,1.1120567375886525
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,81,2023-02-08,0.01,0.8393927796912872
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,82,2023-02-22,0.01,0.8071042471042471
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,83,2023-03-08,0.01,1.3242105263157897
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,84,2023-03-22,0.01,1.1691217602088382
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,85,2023-04-05,0.01,0.7913093196112064
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,86,2023-04-19,0.01,1.3151364764267992
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,87,2023-05-03,0.01,0.8387096774193549
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,88,2023-05-17,0.01,1.2598930481283421
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,89,2023-05-31,0.01,0.9049603441322759
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,90,2023-06-14,0.01,0.5884353741496597
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,91,2023-06-28,0.01,1.0953320184089415
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,92,2023-07-12,0.01,0.7820855614973261
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,93,2023-07-26,0.01,1.15
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,94,2023-08-09,0.01,1.0519337016574586
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,95,2023-08-23,0.01,0.7563152896486229
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,96,2023-09-06,0.01,1.9325598259608412
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,97,2023-09-20,0.01,0.6924036281179138
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,98,2023-10-04,0.01,1.1111111111111112
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,99,2023-10-18,0.01,1.034773601657295
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,100,2023-11-01,0.01,1.0165803108808291
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,101,2023-11-15,0.01,1.0138372837924408
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,102,2023-11-29,0.01,0.9444826007326007
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,103,2023-12-13,0.01,0.8275483605432844
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,104,2023-12-27,0.01,1.2249681122448979
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,105,2024-01-10,0.01,0.6846762925011644
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,106,2024-01-24,0.01,1.1923424781429004
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,107,2024-02-07,0.01,0.9398331137461572
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,108,2024-02-21,0.01,1.1763329433394616
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,109,2024-03-06,0.01,0.7571926765475152
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,110,2024-03-20,0.01,0.7348148148148148
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,111,2024-04-03,0.01,1.2609649122807018
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,112,2024-04-17,0.01,1.031731843575419
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,113,2024-05-01,0.01,1.1015384615384614
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,114,2024-05-15,0.01,0.9431009957325748
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,115,2024-05-29,0.01,0.9132044426162074
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,116,2024-06-12,0.01,0.97196261682243
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,117,2024-06-26,0.01,0.816793893129771
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,118,2024-07-10,0.01,1.4343065693430657
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,119,2024-07-24,0.01,0.9706924315619968
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,120,2024-08-07,0.01,1.1952755905511812
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,121,2024-08-21,0.01,0.5958944281524926
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,122,2024-09-04,0.01,0.8151922186197313
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,123,2024-09-18,0.01,1.400735294117647
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,124,2024-10-02,0.01,0.8972222222222221
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,125,2024-10-16,0.01,1.2352941176470589
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,126,2024-10-30,0.01,1.280323450134771
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,127,2024-11-13,0.01,0.5148755312689739
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,0,2020-01-01,0.02,1.1107639431338854
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,1,2020-01-15,0.02,0.8118435754189943
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,2,2020-01-29,0.02,1.0976415094339622
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,3,2020-02-12,0.02,0.5915178571428571
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,4,2020-02-26,0.02,1.682294037323623
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,5,2020-03-11,0.02,0.7951240376390076
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,6,2020-03-25,0.02,0.9713646532438479
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,7,2020-04-08,0.02,1.4366391184573002
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,8,2020-04-22,0.02,1.1692485168094924
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,9,2020-05-06,0.02,0.7466469792051188
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,10,2020-05-20,0.02,1.2852659110723625
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,11,2020-06-03,0.02,1.0291327913279134
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,12,2020-06-17,0.02,0.8888776847837048
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,13,2020-07-01,0.02,0.9536723163841808
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,14,2020-07-15,0.02,1.0260869565217392
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,15,2020-07-29,0.02,1.0028921023359287
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,16,2020-08-12,0.02,1.0881684906049969
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,17,2020-08-26,0.02,0.6628236628236628
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,18,2020-09-09,0.02,1.0562913907284768
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,19,2020-09-23,0.02,0.9
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,20,2020-10-07,0.02,1.1777504105090313
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,21,2020-10-21,0.02,0.7118181818181819
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,22,2020-11-04,0.02,0.9552631578947368
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,23,2020-11-18,0.02,1.7007262286775882
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,24,2020-12-02,0.02,0.8798724309000708
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,25,2020-12-16,0.02,1.027027027027027
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,26,2020-12-30,0.02,0.7621233859397417
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,27,2021-01-13,0.02,1.7586206896551724
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,28,2021-01-27,0.02,0.7795698924731184
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,29,2021-02-10,0.02,0.8898338870431893
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,30,2021-02-24,0.02,0.9943181818181818
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,31,2021-03-10,0.02,1.0810810810810811
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,32,2021-03-24,0.02,1.1464788732394366
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,33,2021-04-07,0.02,0.7457522397281433
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,34,2021-04-21,0.02,0.6934001670843777
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,35,2021-05-05,0.02,1.7082917082917084
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,36,2021-05-19,0.02,0.7699999999999999
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,37,2021-06-02,0.02,1.0802469135802468
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,38,2021-06-16,0.02,1.0430201931518877
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,39,2021-06-30,0.02,0.9985096870342772
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,40,2021-07-14,0.02,0.9354461808091135
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,41,2021-07-28,0.02,1.1737495913697287
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,42,2021-08-11,0.02,0.8279459300617102
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,43,2021-08-25,0.02,1.1653877551020408
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,44,2021-09-08,0.02,0.9555879140880962
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,45,2021-09-22,0.02,1.0979933110367894
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,46,2021-10-06,0.02,1.096938775510204
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,47,2021-10-20,0.02,1.1059950917377586
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,48,2021-11-03,0.02,0.8595680562531391
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,49,2021-11-17,0.02,1.1312499999999999
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,50,2021-12-01,0.02,0.9677419354838709
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,51,2021-12-15,0.02,0.8266666666666668
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,52,2021-12-29,0.02,1.2652926264741542
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,53,2022-01-12,0.02,0.6617383512544803
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,54,2022-01-26,0.02,0.9121621621621622
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,55,2022-02-09,0.02,1.2752548656163114
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,56,2022-02-23,0.02,0.7178588125292193
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,57,2022-03-09,0.02,1.178043631245602
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,58,2022-03-23,0.02,0.9924069065945498
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,59,2022-04-06,0.02,0.9770325203252033
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,60,2022-04-20,0.02,1.0703539823008847
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,61,2022-05-04,0.02,1.0152900378310215
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,62,2022-05-18,0.02,0.7721958925750395
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,63,2022-06-01,0.02,1.1856190476190476
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,64,2022-06-15,0.02,0.7639593908629442
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,65,2022-06-29,0.02,1.1793690997006676
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,66,2022-07-13,0.02,1.203938844260171
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,67,2022-07-27,0.02,0.9648078884733085
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,68,2022-08-10,0.02,1.0230314347961407
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,69,2022-08-24,0.02,1.0586776859504132
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,70,2022-09-07,0.02,0.7758620689655171
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,71,2022-09-21,0.02,1.0344137655062025
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,72,2022-10-05,0.02,1.0974967061923586
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,73,2022-10-19,0.02,1.0362616822429906
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,74,2022-11-02,0.02,0.896600790513834
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,75,2022-11-16,0.02,1.0467431497108182
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,76,2022-11-30,0.02,1.1116300366300367
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,77,2022-12-14,0.02,0.9149639423076923
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,78,2022-12-28,0.02,0.8050552922590838
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,79,2023-01-11,0.02,1.2245535714285714
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,80,2023-01-25,0.02,0.9494680851063829
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,81,2023-02-08,0.02,0.9353233830845772
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,82,2023-02-22,0.02,0.717081081081081
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,83,2023-03-08,0.02,1.386762360446571
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,84,2023-03-22,0.02,1.1221412415179695
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,85,2023-04-05,0.02,0.8507627458851866
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,86,2023-04-19,0.02,1.164835164835165
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,87,2023-05-03,0.02,0.9185867895545315
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,88,2023-05-17,0.02,1.411018530033578
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,89,2023-05-31,0.02,0.8148510449088483
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,90,2023-06-14,0.02,0.8059006211180123
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,91,2023-06-28,0.02,1.0953320184089415
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,92,2023-07-12,0.02,0.7851525636992764
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,93,2023-07-26,0.02,1.5666666666666669
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,94,2023-08-09,0.02,1.0734017363851618
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,95,2023-08-23,0.02,0.7348290598290598
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,96,2023-09-06,0.02,1.5590101522842639
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,97,2023-09-20,0.02,0.7716589861751152
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,98,2023-10-04,0.02,1.0444444444444443
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,99,2023-10-18,0.02,1.1895668871346277
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,100,2023-11-01,0.02,0.9412780656303973
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,101,2023-11-15,0.02,0.9672909522553416
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,102,2023-11-29,0.02,0.9780701754385964
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,103,2023-12-13,0.02,1.0761421319796953
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,104,2023-12-27,0.02,1.0051020408163265
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,105,2024-01-10,0.02,0.7726468222043442
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,106,2024-01-24,0.02,0.9748382458662833
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,107,2024-02-07,0.02,0.8151244890375324
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,108,2024-02-21,0.02,1.3341337040313408
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,109,2024-03-06,0.02,0.6584987593052108
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,110,2024-03-20,0.02,1.1022222222222222
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,111,2024-04-03,0.02,1.17967332123412
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,112,2024-04-17,0.02,0.978607439705682
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,113,2024-05-01,0.02,1.0673822301729279
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,114,2024-05-15,0.02,0.9086672879776327
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,115,2024-05-29,0.02,1.2613636363636365
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,116,2024-06-12,0.02,0.9495818986719134
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,117,2024-06-26,0.02,0.756290641786825
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,118,2024-07-10,0.02,1.4916788321167882
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,119,2024-07-24,0.02,1.0080267558528428
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,120,2024-08-07,0.02,1.138357705286839
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,121,2024-08-21,0.02,0.7517970401691332
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,122,2024-09-04,0.02,0.8982210557013706
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,123,2024-09-18,0.02,1.3248333816285136
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,124,2024-10-02,0.02,0.7015873015873016
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,125,2024-10-16,0.02,1.219600725952813
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,126,2024-10-30,0.02,1.2489348752282412
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,127,2024-11-13,0.02,0.6105449712007089
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,0,2020-01-01,0.03,1.0923722089992065
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,1,2020-01-15,0.03,0.9500994224031815
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,2,2020-01-29,0.03,1.1045449151536728
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,3,2020-02-12,0.03,0.6428571428571428
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,4,2020-02-26,0.03,1.4635108481262329
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,5,2020-03-11,0.03,0.7784431137724551
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,6,2020-03-25,0.03,0.9841217875266001
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,7,2020-04-08,0.03,1.1959049959049959
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,8,2020-04-22,0.03,1.0455523672883789
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,9,2020-05-06,0.03,0.7983068783068784
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,10,2020-05-20,0.03,1.1705806451612903
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,11,2020-06-03,0.03,1.0026511134676563
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,12,2020-06-17,0.03,0.8420221169036335
