model,model_label,frame_index,forecast_date,q,tp,fp,tn,fn,accuracy,recall_tpr,specificity_tnr,precision_ppv,fpr,fnr,f1,balanced_accuracy,mcc
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,5,2020-03-11,0.1,102,5591,51168,66,0.9006271189418027,0.6071428571428571,0.901495798023221,0.017916739855963464,0.09850420197677902,0.39285714285714285,0.03480634703975431,0.7543193275830391,0.09196692103037532
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,6,2020-03-25,0.01,19,551,56214,143,0.9878089483022116,0.11728395061728394,0.9902933145424117,0.03333333333333333,0.009706685457588302,0.8827160493827161,0.051912568306010924,0.5537886325798478,0.057558168548779064
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,6,2020-03-25,0.05,53,2794,53971,109,0.949004865880865,0.3271604938271605,0.9507795296397428,0.018616087109237796,0.0492204703602572,0.6728395061728395,0.035227650382186775,0.6389700117334516,0.06792612549910781
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,6,2020-03-25,0.1,88,5605,51160,74,0.9002406590897114,0.5432098765432098,0.9012595789659121,0.015457579483576322,0.09874042103408791,0.4567901234567901,0.030059777967549106,0.722234727754561,0.07892053589195475
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,7,2020-04-08,0.01,17,553,56229,128,0.9880373109420837,0.11724137931034483,0.9902609982036561,0.02982456140350877,0.009739001796343912,0.8827586206896552,0.04755244755244755,0.5537511887570005,0.05442470100449313
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,7,2020-04-08,0.05,54,2793,53989,91,0.9493386266622166,0.3724137931034483,0.9508118770032757,0.018967334035827187,0.049188122996724315,0.6275862068965518,0.036096256684491984,0.661612835053362,0.07474516643322857
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,7,2020-04-08,0.1,75,5618,51164,70,0.9000825618774922,0.5172413793103449,0.9010601951322602,0.013174073423502547,0.09893980486773978,0.4827586206896552,0.025693730729701953,0.7091507872213025,0.07027957380476826
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,8,2020-04-22,0.01,25,545,56220,137,0.9880197445851705,0.15432098765432098,0.9903990134766141,0.043859649122807015,0.009600986523385889,0.845679012345679,0.06830601092896174,0.5723600005654675,0.07743102787664718
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,8,2020-04-22,0.05,64,2783,53982,98,0.9493913257329563,0.3950617283950617,0.9509733110191139,0.02247980330172111,0.04902668898088611,0.6049382716049383,0.042539049518112326,0.6730175197070878,0.08456795542127071
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,8,2020-04-22,0.1,91,5602,51163,71,0.9003460572311909,0.5617283950617284,0.9013124284330133,0.015984542420516425,0.0986875715669867,0.4382716049382716,0.031084543125533735,0.7315204117473708,0.08221809052817365
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,9,2020-05-06,0.01,23,547,56220,137,0.987984611871344,0.14375,0.9903641199992954,0.04035087719298246,0.009635880000704635,0.85625,0.06301369863013698,0.5670570599996477,0.0713133939916752
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,9,2020-05-06,0.05,63,2784,53983,97,0.9493913257329563,0.39375,0.9509574224461395,0.022128556375131718,0.04904257755386052,0.60625,0.041902228134353174,0.6723537112230697,0.08372333566980995
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,9,2020-05-06,0.1,92,5601,51166,68,0.9004163226588437,0.575,0.9013335212359294,0.01616019673282979,0.09866647876407067,0.425,0.03143686998120623,0.7381667606179647,0.08405612876581062
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,10,2020-05-20,0.01,25,545,56197,160,0.987615718376166,0.13513513513513514,0.9903951217792817,0.043859649122807015,0.009604878220718338,0.8648648648648649,0.0662251655629139,0.5627651284572084,0.07175881204341832
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,10,2020-05-20,0.05,60,2787,53955,125,0.9488467686686458,0.32432432432432434,0.9508829438511156,0.02107481559536354,0.049117056148884425,0.6756756756756757,0.039577836411609495,0.63760363408772,0.07185980067571189
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,10,2020-05-20,0.1,100,5593,51149,85,0.9002582254466246,0.5405405405405406,0.9014310387367382,0.01756543123133673,0.09856896126326178,0.4594594594594595,0.034025178632187826,0.7209857896386394,0.08384608774091792
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,11,2020-06-03,0.01,17,553,56220,137,0.9878792137298645,0.11038961038961038,0.9902594543180737,0.02982456140350877,0.009740545681926267,0.8896103896103896,0.04696132596685083,0.550324532353842,0.052508506362553685
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,11,2020-06-03,0.05,58,2789,53984,96,0.9493210603053033,0.37662337662337664,0.9508745354305744,0.020372321742184757,0.049125464569425605,0.6233766233766234,0.03865378207264246,0.6637489560269756,0.07804188358775281
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,11,2020-06-03,0.1,81,5612,51161,73,0.9001352609482319,0.525974025974026,0.9011501946347735,0.01422799929738275,0.09884980536522643,0.474025974025974,0.027706516162134428,0.7135621103043998,0.07394958784030109
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,12,2020-06-17,0.01,32,538,56188,169,0.9875805856623395,0.15920398009950248,0.9905158128547756,0.056140350877192984,0.009484187145224412,0.8407960199004975,0.08300907911802854,0.5748598964771391,0.08919837975939933
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,12,2020-06-17,0.05,83,2764,53962,118,0.949373759376043,0.4129353233830846,0.9512745478263935,0.029153494906919566,0.04872545217360646,0.5870646766169154,0.05446194225721785,0.6821049356047391,0.0991125719930637
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,12,2020-06-17,0.1,110,5583,51143,91,0.9003284908742776,0.5472636815920398,0.9015795226174946,0.019321974354470403,0.09842047738250538,0.4527363184079602,0.037326094333220226,0.7244216021047671,0.08874298631778295
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,13,2020-07-01,0.01,21,549,56173,184,0.9871238603825953,0.1024390243902439,0.9903212157540284,0.03684210526315789,0.009678784245971581,0.8975609756097561,0.05419354838709677,0.5463801200721362,0.055808866437634205
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,13,2020-07-01,0.05,63,2784,53938,142,0.9486008396718605,0.3073170731707317,0.9509185148619583,0.022128556375131718,0.049081485138041676,0.6926829268292682,0.04128440366972477,0.629117794016345,0.07096704408813283
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,13,2020-07-01,0.1,89,5604,51118,116,0.8995204384562685,0.43414634146341463,0.9012023553471317,0.01563323379588969,0.09879764465286837,0.5658536585365853,0.03017972193964056,0.6676743484052732,0.06695755664623863
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,14,2020-07-15,0.01,21,549,56205,152,0.9876859838038189,0.12138728323699421,0.9903266730098319,0.03684210526315789,0.009673326990168095,0.8786127167630058,0.05652759084791386,0.5558569781234131,0.061761432505812716
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,14,2020-07-15,0.05,64,2783,53971,109,0.9491980958069106,0.3699421965317919,0.9509638087183282,0.02247980330172111,0.049036191281671776,0.630057803468208,0.0423841059602649,0.66045300262506,0.08103769110170651
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,14,2020-07-15,0.1,86,5607,51147,87,0.8999771637360128,0.49710982658959535,0.9012052013954963,0.015106270858949587,0.09879479860450364,0.5028901734104047,0.02932151380838732,0.6991575139925459,0.0730799527325091
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,15,2020-07-29,0.01,20,550,56218,139,0.9878967800867778,0.12578616352201258,0.9903114430665163,0.03508771929824561,0.009688556933483652,0.8742138364779874,0.05486968449931413,0.5580488032942644,0.061540676289199264
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,15,2020-07-29,0.05,50,2797,53971,109,0.9489521668101253,0.31446540880503143,0.9507292841037204,0.017562346329469618,0.04927071589627959,0.6855345911949685,0.03326679973386561,0.6325973464543759,0.0642100654683262
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,15,2020-07-29,0.1,86,5607,51161,73,0.9002230927327981,0.5408805031446541,0.9012295659526494,0.015106270858949587,0.09877043404735061,0.4591194968553459,0.029391660970608337,0.7210550345486517,0.07777339211966391
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,16,2020-08-12,0.01,21,549,56226,131,0.988054877298997,0.13815789473684212,0.990330250990753,0.03684210526315789,0.009669749009247029,0.8618421052631579,0.05817174515235456,0.5642440728637975,0.06659660130254197
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,16,2020-08-12,0.05,56,2791,53984,96,0.9492859275914768,0.3684210526315789,0.9508410391897842,0.01966982788900597,0.049158960810215764,0.631578947368421,0.037345781927309106,0.6596310459106816,0.0755850048389707
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,16,2020-08-12,0.1,83,5610,51165,69,0.9002406590897114,0.5460526315789473,0.9011889035667107,0.014579307922009486,0.0988110964332893,0.45394736842105265,0.028400342172797265,0.723620767572829,0.07692947542815529
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,17,2020-08-26,0.01,19,551,56214,143,0.9878089483022116,0.11728395061728394,0.9902933145424117,0.03333333333333333,0.009706685457588302,0.8827160493827161,0.051912568306010924,0.5537886325798478,0.057558168548779064
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,17,2020-08-26,0.05,61,2786,53979,101,0.9492859275914768,0.3765432098765432,0.9509204615520127,0.02142606252195293,0.04907953844798731,0.6234567901234568,0.040545031571950815,0.663731835714278,0.0800292745334081
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,17,2020-08-26,0.1,80,5613,51152,82,0.8999595973790996,0.49382716049382713,0.9011186470536422,0.014052344985069383,0.09888135294635779,0.5061728395061729,0.027327070879590097,0.6974729037737346,0.07012705686203764
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,18,2020-09-09,0.01,14,556,56231,126,0.9880197445851705,0.1,0.9902090267138606,0.02456140350877193,0.009790973286139433,0.9,0.03943661971830986,0.5451045133569303,0.04487734098948421
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,18,2020-09-09,0.05,43,2804,53983,97,0.9490399985946915,0.30714285714285716,0.950622501628894,0.01510361784334387,0.04937749837110606,0.6928571428571428,0.02879142952795447,0.6288826793858755,0.05857347059951118
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,18,2020-09-09,0.1,66,5627,51160,74,0.8998541992376201,0.4714285714285714,0.9009104196382975,0.011593184612682241,0.0990895803617025,0.5285714285714286,0.022629864563689355,0.6861694955334345,0.061471990283930605
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,19,2020-09-23,0.01,16,554,56226,131,0.9879670455144307,0.10884353741496598,0.9902430433251145,0.028070175438596492,0.009756956674885523,0.891156462585034,0.04463040446304045,0.5495432903700402,0.05050796169477618
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,19,2020-09-23,0.05,50,2797,53983,97,0.9491629630930841,0.3401360544217687,0.9507396970764354,0.017562346329469618,0.04926030292356463,0.6598639455782312,0.033400133600534405,0.645437875749102,0.06772543524499705
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,19,2020-09-23,0.1,73,5620,51160,74,0.8999771637360128,0.4965986394557823,0.9010214864388869,0.012822764798875813,0.09897851356111306,0.5034013605442177,0.025,0.6988100629473346,0.06726280836514342
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,20,2020-10-07,0.01,20,550,56228,129,0.9880724436559102,0.1342281879194631,0.9903131494592976,0.03508771929824561,0.009686850540702384,0.8657718120805369,0.05563282336578581,0.5622706686893804,0.06391243195095311
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,20,2020-10-07,0.05,57,2790,53988,92,0.949373759376043,0.3825503355704698,0.9508612490753461,0.020021074815595362,0.04913875092465392,0.6174496644295302,0.038050734312416554,0.6667057923229079,0.07815410428608048
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,20,2020-10-07,0.1,82,5611,51167,67,0.9002582254466246,0.5503355704697986,0.9011765120293072,0.014403653609696119,0.09882348797069287,0.44966442953020136,0.028072577884286208,0.725756041249553,0.07689583763717267
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,21,2020-10-21,0.01,22,548,56213,144,0.987844081016038,0.13253012048192772,0.9903454836947905,0.03859649122807018,0.009654516305209563,0.8674698795180723,0.05978260869565217,0.5614378020883591,0.06654774873696716
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,21,2020-10-21,0.05,59,2788,53973,107,0.9491453967361709,0.35542168674698793,0.9508817674107222,0.02072356866877415,0.049118232589277847,0.6445783132530121,0.039163624294722865,0.653151727078855,0.07577376772916837
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,21,2020-10-21,0.1,92,5601,51160,74,0.9003109245173644,0.5542168674698795,0.9013230915593453,0.01616019673282979,0.09867690844065467,0.4457831325301205,0.03140467656596689,0.7277699795146124,0.08187584923254543
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,22,2020-11-04,0.01,16,554,56211,146,0.9877035501607322,0.09876543209876543,0.9902404650753105,0.028070175438596492,0.00975953492468951,0.9012345679012346,0.04371584699453552,0.544502948587038,0.04762173888484501
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,22,2020-11-04,0.05,59,2788,53977,103,0.9492156621638238,0.36419753086419754,0.9508852285739452,0.02072356866877415,0.04911477142605479,0.6358024691358025,0.0392156862745098,0.6575413797190713,0.07700348727483304
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,22,2020-11-04,0.1,81,5612,51153,81,0.8999947300929261,0.5,0.901136263542676,0.01422799929738275,0.09886373645732406,0.5,0.027668659265584972,0.7005681317713379,0.07122624174077728
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,23,2020-11-18,0.01,19,551,56195,162,0.98747518752086,0.10497237569060773,0.9902900644979382,0.03333333333333333,0.009709935502061819,0.8950276243093923,0.05059920106524633,0.547631220094273,0.053866313593033295
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,23,2020-11-18,0.05,56,2791,53955,125,0.9487765032409928,0.30939226519337015,0.9508159165403729,0.01966982788900597,0.04918408345962711,0.6906077348066298,0.036988110964332896,0.6301040908668716,0.06720719769685352
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,23,2020-11-18,0.1,95,5598,51148,86,0.9001528273051452,0.5248618784530387,0.9013498748810489,0.016687159669769892,0.09865012511895112,0.47513812154696133,0.032345931222335714,0.7131058766670437,0.07998022327514288
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,24,2020-12-02,0.01,31,539,56202,155,0.9878089483022116,0.16666666666666666,0.9905006961456443,0.054385964912280704,0.009499303854355757,0.8333333333333334,0.082010582010582,0.5785836814061555,0.09008572326550177
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,24,2020-12-02,0.05,76,2771,53970,110,0.9493913257329563,0.40860215053763443,0.9511640612608167,0.026694766420793818,0.04883593873918331,0.5913978494623656,0.0501153972964062,0.6798831058992255,0.09419183616470607
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,24,2020-12-02,0.1,112,5581,51160,74,0.9006622516556292,0.6021505376344086,0.9016407888475705,0.019673282979097137,0.09835921115242946,0.3978494623655914,0.038101717979248176,0.7518956632409896,0.095830979508749
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,25,2020-12-16,0.01,20,550,56218,139,0.9878967800867778,0.12578616352201258,0.9903114430665163,0.03508771929824561,0.009688556933483652,0.8742138364779874,0.05486968449931413,0.5580488032942644,0.061540676289199264
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,25,2020-12-16,0.05,58,2789,53979,101,0.9492332285207371,0.36477987421383645,0.9508702085682075,0.020372321742184757,0.04912979143179256,0.6352201257861635,0.0385894876912841,0.6578250413910219,0.07642653877501011
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,25,2020-12-16,0.1,88,5605,51163,71,0.9002933581604511,0.5534591194968553,0.9012647970687712,0.015457579483576322,0.09873520293122887,0.44654088050314467,0.03007518796992481,0.7273619582828132,0.07999234566508882
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,26,2020-12-30,0.01,23,547,56223,134,0.9880373109420837,0.1464968152866242,0.9903646292055663,0.04035087719298246,0.00963537079443368,0.8535031847133758,0.06327372764786796,0.5684307222460953,0.07209066497860231
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,26,2020-12-30,0.05,58,2789,53981,99,0.9492683612345636,0.36942675159235666,0.9508719394046151,0.020372321742184757,0.04912806059538489,0.6305732484076433,0.03861517976031958,0.6601493454984859,0.0770641445804803
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,26,2020-12-30,0.1,92,5601,51169,65,0.9004690217295835,0.5859872611464968,0.9013387352474899,0.01616019673282979,0.09866126475251012,0.4140127388535032,0.031452991452991456,0.7436629981969933,0.08518813861096466
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,27,2021-01-13,0.01,16,554,56204,153,0.9875805856623395,0.09467455621301775,0.9902392614257021,0.028070175438596492,0.009760738574297897,0.9053254437869822,0.04330175913396482,0.5424569088193599,0.04640063240968179
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,27,2021-01-13,0.05,61,2786,53972,108,0.9491629630930841,0.3609467455621302,0.9509144085415272,0.02142606252195293,0.04908559145847281,0.6390532544378699,0.04045092838196286,0.6559305770518287,0.07784058673932544
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,27,2021-01-13,0.1,87,5606,51152,82,0.9000825618774922,0.514792899408284,0.9012297825857147,0.015281925171262955,0.09877021741428521,0.48520710059171596,0.029682702149437055,0.7080113409969994,0.07544390851016324
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,28,2021-01-27,0.01,25,545,56241,116,0.9883886380803485,0.1773049645390071,0.9904025640122566,0.043859649122807015,0.009597435987743458,0.8226950354609929,0.07032348804500703,0.5838537642756318,0.08372813027982264
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,28,2021-01-27,0.05,63,2784,54002,78,0.9497250865143078,0.44680851063829785,0.9509738315782059,0.022128556375131718,0.0490261684217941,0.5531914893617021,0.04216867469879518,0.6988911711082519,0.09071176578992832
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,28,2021-01-27,0.1,85,5608,51178,56,0.90050415444341,0.6028368794326241,0.9012432641848342,0.01493061654663622,0.09875673581516571,0.3971631205673759,0.029139526911210148,0.7520400718087292,0.08351799540063154
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,29,2021-02-10,0.01,31,539,56205,152,0.9878616473729513,0.16939890710382513,0.9905011983645848,0.054385964912280704,0.009498801635415197,0.8306010928961749,0.08233731739707836,0.579950052734205,0.09091235487817984
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,29,2021-02-10,0.05,71,2776,53968,112,0.9492683612345636,0.3879781420765027,0.9510785281263218,0.024938531787846857,0.04892147187367828,0.6120218579234973,0.04686468646864686,0.6695283351014123,0.08805332008216449
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,29,2021-02-10,0.1,106,5587,51157,77,0.90050415444341,0.5792349726775956,0.9015402509516425,0.018619357105216932,0.09845974904835754,0.4207650273224044,0.03607896528250511,0.7403876118146191,0.09071474267240928
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,30,2021-02-24,0.01,20,550,56206,151,0.9876859838038189,0.11695906432748537,0.9903093946014518,0.03508771929824561,0.009690605398548172,0.8830409356725146,0.053981106612685556,0.5536342294644686,0.05896097077354999
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,30,2021-02-24,0.05,62,2785,53971,109,0.9491629630930841,0.36257309941520466,0.9509302981182606,0.021777309448542326,0.049069701881739376,0.6374269005847953,0.04108681245858184,0.6567516987667326,0.07871076292829121
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,30,2021-02-24,0.1,88,5605,51151,83,0.9000825618774922,0.5146198830409356,0.9012439213475227,0.015457579483576322,0.09875607865247728,0.4853801169590643,0.030013642564802188,0.7079319021942292,0.07585869086646528
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,31,2021-03-10,0.01,28,542,56217,140,0.9880197445851705,0.16666666666666666,0.9904508536091192,0.04912280701754386,0.00954914639088074,0.8333333333333334,0.07588075880758806,0.578558760137893,0.08560226647179835
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,31,2021-03-10,0.05,52,2795,53964,116,0.948864335025559,0.30952380952380953,0.9507567081872479,0.0182648401826484,0.049243291812752166,0.6904761904761905,0.03449419568822554,0.6301402588555287,0.06477413101513801
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,31,2021-03-10,0.1,87,5606,51153,81,0.9001001282344054,0.5178571428571429,0.9012315227541007,0.015281925171262955,0.09876847724589932,0.48214285714285715,0.02968776659273162,0.7095443328056218,0.07577539344195137
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,32,2021-03-24,0.01,23,547,56229,128,0.9881427090835632,0.152317880794702,0.9903656474566719,0.04035087719298246,0.009634352543328166,0.847682119205298,0.0638002773925104,0.5713417641256869,0.07371117744001082
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,32,2021-03-24,0.05,55,2792,53984,96,0.9492683612345636,0.36423841059602646,0.9508242919543469,0.01931858096241658,0.04917570804565309,0.6357615894039735,0.03669112741827885,0.6575313512751867,0.07434568866801616
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,32,2021-03-24,0.1,80,5613,51163,71,0.9001528273051452,0.5298013245033113,0.9011378047062139,0.014052344985069383,0.0988621952937861,0.47019867549668876,0.02737850787132101,0.7154695646047626,0.073881733299262
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,33,2021-04-07,0.01,26,544,56243,114,0.9884413371510883,0.18571428571428572,0.990420342684065,0.0456140350877193,0.009579657315934985,0.8142857142857143,0.07323943661971831,0.5880673141991754,0.0876237563648867
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,33,2021-04-07,0.05,54,2793,53994,86,0.9494264584467828,0.38571428571428573,0.9508162079349147,0.018967334035827187,0.049183792065085316,0.6142857142857143,0.03615667894208236,0.6682652468246002,0.07647171470024802
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,33,2021-04-07,0.1,79,5614,51173,61,0.9003109245173644,0.5642857142857143,0.9011393452726857,0.013876690672756016,0.09886065472731435,0.4357142857142857,0.027087262129264527,0.7327125297792,0.07684020590240456
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,34,2021-04-21,0.01,18,552,56214,143,0.9877913819452984,0.11180124223602485,0.9902758693584188,0.031578947368421054,0.009724130641581228,0.8881987577639752,0.049247606019151846,0.5510385557972218,0.05444701761966948
our_vol4,Our vol4 STNPP-GAT-HCL-ZINB,34,2021-04-21,0.05,68,2779,53987,93,0.9495494229451754,0.422360248447205,0.951044639396822,0.02388479100807868,0.048955360603177955,0.577639751552795,0.04521276595744681,0.6867024439220135,0.09097561663851857
