model,model_label,frame_index,forecast_date,q,tp,fp,tn,fn,accuracy,recall_tpr,specificity_tnr,precision_ppv,fpr,fnr,f1,balanced_accuracy,mcc
our_vol5,Our vol5 STNPP-GAT-MoGE-HCL-ZINB,98,2023-10-04,0.1,118,5575,51150,84,0.9005919862279762,0.5841584158415841,0.9017188188629353,0.020727208852977342,0.09828118113706479,0.4158415841584158,0.040033927056827824,0.7429386173522596,0.09630298844524378
our_vol5,Our vol5 STNPP-GAT-MoGE-HCL-ZINB,99,2023-10-18,0.01,29,541,56204,153,0.9878089483022116,0.15934065934065933,0.9904661203630276,0.05087719298245614,0.009533879636972421,0.8406593406593407,0.07712765957446809,0.5749033898518434,0.08494143650528128
our_vol5,Our vol5 STNPP-GAT-MoGE-HCL-ZINB,99,2023-10-18,0.05,80,2767,53978,102,0.9496021220159151,0.43956043956043955,0.9512379945369636,0.028099754127151388,0.04876200546303639,0.5604395604395604,0.05282271376691977,0.6953992170487016,0.10121391735347854
our_vol5,Our vol5 STNPP-GAT-MoGE-HCL-ZINB,99,2023-10-18,0.1,110,5583,51162,72,0.9006622516556292,0.6043956043956044,0.9016124768702088,0.019321974354470403,0.09838752312979117,0.3956043956043956,0.0374468085106383,0.7530040406329066,0.09521540590172958
our_vol5,Our vol5 STNPP-GAT-MoGE-HCL-ZINB,100,2023-11-01,0.01,38,532,56181,176,0.9875630193054262,0.17757009345794392,0.990619434697512,0.06666666666666667,0.009380565302487966,0.822429906542056,0.09693877551020406,0.584094764077728,0.10337982395711313
our_vol5,Our vol5 STNPP-GAT-MoGE-HCL-ZINB,100,2023-11-01,0.05,91,2756,53957,123,0.9494264584467828,0.4252336448598131,0.9514044398991413,0.0319634703196347,0.048595560100858706,0.5747663551401869,0.059457693564194704,0.6883190423794772,0.10574512501000849
our_vol5,Our vol5 STNPP-GAT-MoGE-HCL-ZINB,100,2023-11-01,0.1,125,5568,51145,89,0.9006271189418027,0.5841121495327103,0.9018214518717049,0.02195678903917091,0.0981785481282951,0.4158878504672897,0.04232266802099204,0.7429668007022077,0.09912322058548681
our_vol5,Our vol5 STNPP-GAT-MoGE-HCL-ZINB,101,2023-11-15,0.01,32,538,56202,155,0.9878265146591249,0.1711229946524064,0.9905181529784984,0.056140350877192984,0.009481847021501587,0.8288770053475936,0.0845442536327609,0.5808205738154524,0.0928979291706965
our_vol5,Our vol5 STNPP-GAT-MoGE-HCL-ZINB,101,2023-11-15,0.05,79,2768,53972,108,0.9494791575175224,0.42245989304812837,0.9512160733168841,0.027748507200561996,0.048783926683115965,0.5775401069518716,0.052076466710613056,0.6868379831825062,0.09809538144491221
our_vol5,Our vol5 STNPP-GAT-MoGE-HCL-ZINB,101,2023-11-15,0.1,110,5583,51157,77,0.9005744198710629,0.5882352941176471,0.9016038068382094,0.019321974354470403,0.09839619316179063,0.4117647058823529,0.037414965986394565,0.7449195504779282,0.09342630963882384
our_vol5,Our vol5 STNPP-GAT-MoGE-HCL-ZINB,102,2023-11-29,0.01,41,529,56182,175,0.9876332847330792,0.18981481481481483,0.9906720036677188,0.07192982456140351,0.009327996332281215,0.8101851851851852,0.10432569974554708,0.5902434092412668,0.11145374260292167
our_vol5,Our vol5 STNPP-GAT-MoGE-HCL-ZINB,102,2023-11-29,0.05,94,2753,53958,122,0.9494967238744357,0.4351851851851852,0.951455625892684,0.03301721109940288,0.04854437410731604,0.5648148148148148,0.061377734247469805,0.6933204055389346,0.10905765282008861
our_vol5,Our vol5 STNPP-GAT-MoGE-HCL-ZINB,102,2023-11-29,0.1,127,5566,51145,89,0.9006622516556292,0.5879629629629629,0.9018532559820847,0.022308097663797648,0.0981467440179154,0.41203703703703703,0.042985276696564566,0.7449081094725238,0.10037925449644329
our_vol5,Our vol5 STNPP-GAT-MoGE-HCL-ZINB,103,2023-12-13,0.01,34,536,56189,168,0.9876332847330792,0.16831683168316833,0.99055090348171,0.05964912280701754,0.009449096518289995,0.8316831683168316,0.08808290155440414,0.5794338675824392,0.09488275363894573
our_vol5,Our vol5 STNPP-GAT-MoGE-HCL-ZINB,103,2023-12-13,0.05,82,2765,53960,120,0.9493210603053033,0.40594059405940597,0.9512560599382988,0.02880224798033017,0.04874394006170119,0.594059405940594,0.05378812725483765,0.6785983269988524,0.09744470473274336
our_vol5,Our vol5 STNPP-GAT-MoGE-HCL-ZINB,103,2023-12-13,0.1,127,5566,51159,75,0.9009081806524145,0.6287128712871287,0.9018774790656677,0.022308097663797648,0.09812252093433231,0.3712871287128713,0.04308736217133164,0.7652951751763982,0.10516532310936015
our_vol5,Our vol5 STNPP-GAT-MoGE-HCL-ZINB,104,2023-12-27,0.01,31,539,56198,159,0.9877386828745587,0.1631578947368421,0.9905000264377742,0.054385964912280704,0.009499973562225709,0.8368421052631579,0.08157894736842106,0.5768289605873081,0.0890130284153136
our_vol5,Our vol5 STNPP-GAT-MoGE-HCL-ZINB,104,2023-12-27,0.05,81,2766,53971,109,0.9494967238744357,0.4263157894736842,0.9512487442057211,0.02845100105374078,0.048751255794278865,0.5736842105263158,0.05334211392821864,0.6887822668397027,0.09990543198612326
our_vol5,Our vol5 STNPP-GAT-MoGE-HCL-ZINB,104,2023-12-27,0.1,110,5583,51154,80,0.9005217208003232,0.5789473684210527,0.9015986040855174,0.019321974354470403,0.09840139591448262,0.42105263157894735,0.03739588645249023,0.7402729862532851,0.09238366823935143
our_vol5,Our vol5 STNPP-GAT-MoGE-HCL-ZINB,105,2024-01-10,0.01,33,537,56200,157,0.9878089483022116,0.1736842105263158,0.9905352768034968,0.05789473684210526,0.009464723196503164,0.8263157894736842,0.0868421052631579,0.5821097436649063,0.0951312745889967
our_vol5,Our vol5 STNPP-GAT-MoGE-HCL-ZINB,105,2024-01-10,0.05,81,2766,53971,109,0.9494967238744357,0.4263157894736842,0.9512487442057211,0.02845100105374078,0.048751255794278865,0.5736842105263158,0.05334211392821864,0.6887822668397027,0.09990543198612326
our_vol5,Our vol5 STNPP-GAT-MoGE-HCL-ZINB,105,2024-01-10,0.1,109,5584,51153,81,0.9004865880864967,0.5736842105263158,0.9015809789026561,0.019146320042157036,0.09841902109734388,0.4263157894736842,0.037055923848376686,0.737632594714486,0.09136845192333469
our_vol5,Our vol5 STNPP-GAT-MoGE-HCL-ZINB,106,2024-01-24,0.01,28,542,56169,188,0.9871765594533349,0.12962962962962962,0.9904427712436741,0.04912280701754386,0.009557228756325933,0.8703703703703703,0.07124681933842238,0.5600362004366518,0.07414679129015228
our_vol5,Our vol5 STNPP-GAT-MoGE-HCL-ZINB,106,2024-01-24,0.05,90,2757,53954,126,0.9493561930191298,0.4166666666666667,0.9513850928391318,0.03161222339304531,0.04861490716086826,0.5833333333333334,0.05876591576885407,0.6840258797528992,0.10381434100582357
our_vol5,Our vol5 STNPP-GAT-MoGE-HCL-ZINB,106,2024-01-24,0.1,128,5565,51146,88,0.9006973843694556,0.5925925925925926,0.9018708892454727,0.022483751976111015,0.09812911075452734,0.4074074074074074,0.043323743442206804,0.7472317409190325,0.10133162962533308
our_vol5,Our vol5 STNPP-GAT-MoGE-HCL-ZINB,107,2024-02-07,0.01,29,541,56181,176,0.9874049220932071,0.14146341463414633,0.990462254504425,0.05087719298245614,0.00953774549557491,0.8585365853658536,0.07483870967741935,0.5659628345692856,0.0793726065952264
our_vol5,Our vol5 STNPP-GAT-MoGE-HCL-ZINB,107,2024-02-07,0.05,81,2766,53956,124,0.9492332285207371,0.3951219512195122,0.9512358520503509,0.02845100105374078,0.048764147949649166,0.6048780487804878,0.05307994757536042,0.6731789016349315,0.09518436123455466
our_vol5,Our vol5 STNPP-GAT-MoGE-HCL-ZINB,107,2024-02-07,0.1,120,5573,51149,85,0.9006095525848894,0.5853658536585366,0.9017488805049187,0.021078517477604076,0.09825111949508128,0.4146341463414634,0.04069175991861648,0.7435573670817277,0.09725999449579881
our_vol5,Our vol5 STNPP-GAT-MoGE-HCL-ZINB,108,2024-02-21,0.01,28,542,56183,174,0.9874224884501204,0.13861386138613863,0.9904451300132217,0.04912280701754386,0.009554869986778316,0.8613861386138614,0.07253886010362695,0.5645294956996801,0.07707966928040834
our_vol5,Our vol5 STNPP-GAT-MoGE-HCL-ZINB,108,2024-02-21,0.05,86,2761,53964,116,0.9494615911606092,0.42574257425742573,0.9513265755839577,0.03020723568668774,0.04867342441604231,0.5742574257425742,0.056411938340439484,0.6885345749206917,0.10286600268757352
