forecast_date,mae,picp,mpiw,occurrence_f1,true_zero_rate,observed_events,predicted_events
2020-01-22,0.32153522968292236,0.9658536585365853,0.8162601590156555,0.47761194029850745,0.9041095890410958,155.0,169.95082092285156
2020-01-23,0.2951270341873169,0.9707317073170731,0.8048780560493469,0.5045871559633027,0.905811623246493,152.0,167.2787322998047
2020-01-24,0.3178469240665436,0.959349593495935,0.795121967792511,0.5589519650655022,0.9221311475409836,193.0,166.67308044433594
2020-01-25,0.3130129873752594,0.9691056910569106,0.8130081295967102,0.5363636363636364,0.908,175.0,170.8886260986328
2020-01-26,0.3221260905265808,0.9658536585365853,0.7934959530830383,0.48672566371681414,0.9079754601226994,184.0,168.20460510253906
2020-01-27,0.3106328845024109,0.9658536585365853,0.8178861737251282,0.48623853211009177,0.907258064516129,161.0,171.05677795410156
2020-01-28,0.3164381980895996,0.9609756097560975,0.8081300854682922,0.5508474576271186,0.925,199.0,167.84710693359375
2020-01-29,0.31161707639694214,0.9642276422764228,0.8243902325630188,0.5803571428571429,0.9175050301810865,179.0,173.58482360839844
2020-01-30,0.31653958559036255,0.9658536585365853,0.8227642178535461,0.5229357798165137,0.9025844930417495,176.0,171.909912109375
2020-01-31,0.3202301263809204,0.9560975609756097,0.8357723355293274,0.5232067510548524,0.9109730848861284,188.0,174.4522705078125
2020-02-01,0.3365074694156647,0.9642276422764228,0.8211382031440735,0.5232067510548524,0.9128630705394191,203.0,174.52572631835938
2020-02-02,0.315221905708313,0.959349593495935,0.8373983502388,0.5822784810126582,0.9273858921161826,198.0,177.54641723632812
2020-02-03,0.3115120530128479,0.9707317073170731,0.8373983502388,0.48868778280542985,0.8924302788844621,157.0,179.30580139160156
2020-02-04,0.3117700219154358,0.9723577235772358,0.8227642178535461,0.5238095238095238,0.905511811023622,152.0,175.8846435546875
2020-02-05,0.3473886251449585,0.9495934959349593,0.8178861737251282,0.5546218487394958,0.920997920997921,212.0,173.48057556152344
2020-02-06,0.32752731442451477,0.9658536585365853,0.8341463208198547,0.47058823529411764,0.8866799204771372,169.0,178.77105712890625
2020-02-07,0.33769142627716064,0.9560975609756097,0.8227642178535461,0.5691056910569106,0.9222689075630253,204.0,176.153564453125
2020-02-08,0.32438892126083374,0.9642276422764228,0.8292682766914368,0.5244444444444445,0.8997995991983968,179.0,178.64910888671875
2020-02-09,0.28914839029312134,0.975609756097561,0.8113821148872375,0.5221674876847291,0.9011627906976745,131.0,176.28018188476562
2020-02-10,0.32613375782966614,0.9544715447154472,0.800000011920929,0.5485232067510548,0.9134020618556701,193.0,172.28782653808594
2020-02-11,0.2994936406612396,0.9707317073170731,0.8162601590156555,0.5981308411214953,0.9189723320158103,164.0,176.79153442382812
2020-02-12,0.30282270908355713,0.967479674796748,0.8162601590156555,0.5,0.894,159.0,175.74386596679688
2020-02-13,0.32914313673973083,0.9577235772357724,0.8162601590156555,0.5541125541125541,0.9124236252545825,192.0,174.5557403564453
2020-02-14,0.326418936252594,0.9544715447154472,0.8113821148872375,0.49572649572649574,0.9014373716632443,182.0,174.7213134765625
2020-02-15,0.3143663704395294,0.9609756097560975,0.8032520413398743,0.5363636363636364,0.906187624750499,163.0,174.4705810546875
2020-02-16,0.29664528369903564,0.9804878048780488,0.800000011920929,0.5238095238095238,0.9037328094302554,148.0,172.2559051513672
2020-02-17,0.32168644666671753,0.959349593495935,0.7983739972114563,0.4669603524229075,0.882,167.0,171.78048706054688
2020-02-18,0.314358651638031,0.959349593495935,0.7869918942451477,0.5377358490566038,0.9108910891089109,159.0,171.37498474121094
2020-02-19,0.3135237991809845,0.9642276422764228,0.7886179089546204,0.5619047619047619,0.9115913555992141,172.0,169.93222045898438
2020-02-20,0.31684401631355286,0.9691056910569106,0.8048780560493469,0.5565217391304348,0.9200819672131147,193.0,171.63485717773438
2020-02-21,0.32698407769203186,0.9512195121951219,0.8032520413398743,0.512396694214876,0.90625,193.0,173.93417358398438
2020-02-22,0.3103906214237213,0.9658536585365853,0.800000011920929,0.5253456221198156,0.9136546184738956,163.0,172.85232543945312
2020-02-23,0.2919156849384308,0.9804878048780488,0.8097561001777649,0.5120772946859904,0.898635477582846,139.0,172.85980224609375
2020-02-24,0.3117140233516693,0.9723577235772358,0.800000011920929,0.4811320754716981,0.8972332015810277,159.0,170.45645141601562
2020-02-25,0.2851414978504181,0.9642276422764228,0.7967479825019836,0.5358851674641149,0.9094488188976378,146.0,170.99172973632812
2020-02-26,0.32563018798828125,0.9560975609756097,0.7804877758026123,0.502283105022831,0.9148073022312373,168.0,168.4587860107422
2020-02-27,0.285695880651474,0.9772357723577236,0.7869918942451477,0.5048543689320388,0.9110671936758893,147.0,167.07452392578125
2020-02-28,0.3192175030708313,0.9626016260162602,0.785365879535675,0.4711111111111111,0.9077868852459017,182.0,165.78857421875
2020-02-29,0.299873024225235,0.967479674796748,0.785365879535675,0.5339366515837104,0.9207317073170732,162.0,166.1916046142578
2020-03-01,0.3202517628669739,0.959349593495935,0.7707316875457764,0.5506072874493927,0.9376344086021505,210.0,165.15655517578125
2020-03-02,0.3094549775123596,0.9707317073170731,0.8065040707588196,0.56,0.917004048582996,167.0,171.6097412109375
2020-03-03,0.32443156838417053,0.9577235772357724,0.8130081295967102,0.5172413793103449,0.9096509240246407,176.0,167.62742614746094
2020-03-04,0.2851732671260834,0.9821138211382113,0.8227642178535461,0.47474747474747475,0.8940269749518305,125.0,170.78782653808594
2020-03-05,0.3259906470775604,0.9626016260162602,0.7837398648262024,0.5221238938053098,0.9333333333333333,190.0,163.52447509765625
2020-03-06,0.31040310859680176,0.9723577235772358,0.8195121884346008,0.5258215962441315,0.906930693069307,163.0,171.57228088378906
2020-03-07,0.29977867007255554,0.9707317073170731,0.795121967792511,0.5087719298245614,0.9100204498977505,171.0,165.68321228027344
2020-03-08,0.30314698815345764,0.9642276422764228,0.8113821148872375,0.5363636363636364,0.9153225806451613,160.0,168.42691040039062
2020-03-09,0.31058093905448914,0.9658536585365853,0.7967479825019836,0.5283018867924528,0.9089108910891089,156.0,165.7454833984375
2020-03-10,0.327927827835083,0.9577235772357724,0.7983739972114563,0.4581497797356828,0.8961303462321792,175.0,165.34571838378906
2020-03-11,0.32826942205429077,0.9544715447154472,0.7967479825019836,0.49074074074074076,0.9021956087824351,169.0,165.71533203125
2020-03-12,0.3301929831504822,0.9626016260162602,0.8081300854682922,0.49361702127659574,0.8975409836065574,181.0,167.84718322753906
2020-03-13,0.34304773807525635,0.9609756097560975,0.790243923664093,0.5407725321888412,0.9213250517598344,204.0,167.14511108398438
2020-03-14,0.31563955545425415,0.9642276422764228,0.8032520413398743,0.5533980582524272,0.9083820662768031,156.0,171.12246704101562
2020-03-15,0.30331677198410034,0.9642276422764228,0.8032520413398743,0.5701357466063348,0.914,166.0,166.65576171875
2020-03-16,0.31350064277648926,0.9658536585365853,0.8048780560493469,0.5407725321888412,0.9063136456211812,169.0,168.89071655273438
2020-03-17,0.31460580229759216,0.967479674796748,0.8065040707588196,0.5648148148148148,0.9072978303747534,166.0,167.2690887451172
2020-03-18,0.2864721417427063,0.9707317073170731,0.8016260266304016,0.5221238938053098,0.9068825910931174,155.0,168.66976928710938
2020-03-19,0.2908589243888855,0.9691056910569106,0.7918699383735657,0.5258215962441315,0.903353057199211,147.0,166.27346801757812
2020-03-20,0.30076417326927185,0.9642276422764228,0.777235746383667,0.5321100917431193,0.91,156.0,162.971923828125
2020-03-21,0.2771262228488922,0.9739837398373984,0.785365879535675,0.5221674876847291,0.8994197292069632,130.0,161.2064666748047
2020-03-22,0.29663705825805664,0.967479674796748,0.7593495845794678,0.45918367346938777,0.8957528957528957,133.0,159.59451293945312
2020-03-23,0.29127639532089233,0.9626016260162602,0.7560975551605225,0.5588235294117647,0.9194499017681729,147.0,157.01109313964844
2020-03-24,0.2918235659599304,0.9739837398373984,0.7707316875457764,0.4834123222748815,0.900990099009901,146.0,157.4277801513672
2020-03-25,0.3113138675689697,0.959349593495935,0.7528455257415771,0.5,0.9156626506024096,167.0,155.71827697753906
2020-03-26,0.3054544925689697,0.967479674796748,0.7739837169647217,0.5188679245283019,0.9105367793240556,156.0,158.61917114257812
2020-03-27,0.3255648910999298,0.9495934959349593,0.7707316875457764,0.5689655172413793,0.9257731958762887,193.0,158.2616729736328
2020-03-28,0.30503496527671814,0.9691056910569106,0.7934959530830383,0.5225225225225225,0.9092741935483871,163.0,163.6160888671875
2020-03-29,0.29021018743515015,0.9739837398373984,0.7869918942451477,0.5408163265306123,0.9111969111969112,137.0,162.38710021972656
2020-03-30,0.32627832889556885,0.9642276422764228,0.7788617610931396,0.46218487394957986,0.9037656903765691,184.0,159.21693420410156
2020-03-31,0.29910925030708313,0.9723577235772358,0.795121967792511,0.4666666666666667,0.8954635108481263,140.0,161.77984619140625
2020-04-01,0.32356715202331543,0.959349593495935,0.7837398648262024,0.5267857142857143,0.9202453987730062,182.0,158.20712280273438
2020-04-02,0.303018718957901,0.9609756097560975,0.7821138501167297,0.5339366515837104,0.9207317073170732,173.0,162.025390625
2020-04-03,0.34059324860572815,0.9495934959349593,0.7804877758026123,0.47863247863247865,0.9010309278350516,185.0,161.42855834960938
2020-04-04,0.3051895201206207,0.9691056910569106,0.7886179089546204,0.543778801843318,0.9103585657370518,163.0,161.7755584716797
2020-04-05,0.3246835172176361,0.9495934959349593,0.7739837169647217,0.5304347826086957,0.9139344262295082,184.0,161.90623474121094
2020-04-06,0.31979960203170776,0.9658536585365853,0.7869918942451477,0.5,0.9066937119675457,178.0,164.2840576171875
2020-04-07,0.3078449070453644,0.9626016260162602,0.7804877758026123,0.5309734513274337,0.9089068825910931,167.0,165.72048950195312
2020-04-08,0.2850179672241211,0.9853658536585366,0.7983739972114563,0.5327102803738317,0.9051383399209486,149.0,165.96397399902344
2020-04-09,0.30162498354911804,0.9691056910569106,0.7886179089546204,0.5625,0.9134808853118712,166.0,164.22122192382812
2020-04-10,0.34016069769859314,0.9544715447154472,0.7869918942451477,0.5145228215767634,0.9140461215932913,198.0,165.04299926757812
2020-04-11,0.34284886717796326,0.943089430894309,0.7886179089546204,0.49586776859504134,0.9058577405857741,197.0,165.81988525390625
2020-04-12,0.3166249692440033,0.9707317073170731,0.8113821148872375,0.5370370370370371,0.9067460317460317,163.0,169.11766052246094
2020-04-13,0.3065671920776367,0.967479674796748,0.7918699383735657,0.5405405405405406,0.9133064516129032,175.0,165.42941284179688
2020-04-14,0.3401408791542053,0.9560975609756097,0.8065040707588196,0.4774774774774775,0.8955823293172691,181.0,167.4744873046875
2020-04-15,0.30671754479408264,0.967479674796748,0.8081300854682922,0.5504587155963303,0.9103585657370518,159.0,167.306640625
2020-04-16,0.3126806616783142,0.9707317073170731,0.8032520413398743,0.5991561181434599,0.9238683127572016,183.0,166.86012268066406
2020-04-17,0.3437905013561249,0.9495934959349593,0.8146341443061829,0.4827586206896552,0.8959183673469387,190.0,168.40866088867188
2020-04-18,0.34855490922927856,0.9560975609756097,0.8130081295967102,0.5394190871369294,0.9089026915113871,210.0,169.60494995117188
2020-04-19,0.32416102290153503,0.9707317073170731,0.8195121884346008,0.5,0.8933601609657947,178.0,171.599853515625
2020-04-20,0.3232190012931824,0.9739837398373984,0.8195121884346008,0.5665236051502146,0.9050505050505051,180.0,170.3328857421875
2020-04-21,0.3299133777618408,0.9609756097560975,0.8211382031440735,0.5478260869565217,0.8942115768463074,174.0,172.3011016845703
2020-04-22,0.3159203827381134,0.9609756097560975,0.8292682766914368,0.5276595744680851,0.8929292929292929,165.0,172.14830017089844
2020-04-23,0.34026286005973816,0.967479674796748,0.8195121884346008,0.5067873303167421,0.9,171.0,172.55764770507812
2020-04-24,0.32997745275497437,0.9626016260162602,0.8113821148872375,0.5569620253164557,0.9079754601226994,187.0,171.2471160888672
2020-04-25,0.37246081233024597,0.9512195121951219,0.8162601590156555,0.44176706827309237,0.8863157894736842,214.0,171.79803466796875
2020-04-26,0.3162603974342346,0.9658536585365853,0.8260162472724915,0.5338983050847458,0.9020408163265307,171.0,172.36184692382812
2020-04-27,0.33329835534095764,0.9577235772357724,0.8406503796577454,0.5976095617529881,0.9164926931106472,204.0,173.05462646484375
2020-04-28,0.32226645946502686,0.9609756097560975,0.8308942914009094,0.6007905138339921,0.9201680672268907,200.0,176.0203857421875
2020-04-29,0.3196808695793152,0.959349593495935,0.8390243649482727,0.5321888412017167,0.8933601609657947,170.0,178.6982421875
2020-04-30,0.3318697512149811,0.9658536585365853,0.8406503796577454,0.551440329218107,0.9032921810699589,188.0,177.0384521484375
2020-05-01,0.36834660172462463,0.9560975609756097,0.8504065275192261,0.5714285714285714,0.9043659043659044,218.0,179.0349578857422
2020-05-02,0.3129750192165375,0.9804878048780488,0.8585366010665894,0.5263157894736842,0.8886679920477137,160.0,182.1129150390625
2020-05-03,0.2926100194454193,0.9707317073170731,0.8276422619819641,0.6060606060606061,0.9190283400809717,163.0,177.27810668945312
2020-05-04,0.3258818984031677,0.9626016260162602,0.8227642178535461,0.5414847161572053,0.9068825910931174,179.0,177.34591674804688
2020-05-05,0.31195905804634094,0.9739837398373984,0.8325203061103821,0.5502183406113537,0.9089068825910931,170.0,176.51434326171875
2020-05-06,0.32291358709335327,0.959349593495935,0.8260162472724915,0.5625,0.906187624750499,164.0,176.47421264648438
2020-05-07,0.3230176270008087,0.9609756097560975,0.8243902325630188,0.5064377682403434,0.9,180.0,173.60186767578125
2020-05-08,0.31643038988113403,0.967479674796748,0.8406503796577454,0.6090534979423868,0.9176954732510288,189.0,175.3894805908203
2020-05-09,0.3322939872741699,0.9544715447154472,0.8373983502388,0.5454545454545454,0.9107883817427386,199.0,175.2320556640625
2020-05-10,0.31509286165237427,0.967479674796748,0.8341463208198547,0.6076923076923076,0.9253731343283582,208.0,177.0455322265625
2020-05-11,0.31627801060676575,0.9707317073170731,0.855284571647644,0.5228215767634855,0.8882113821138211,165.0,182.11575317382812
2020-05-12,0.29388606548309326,0.9788617886178862,0.842276394367218,0.5897435897435898,0.9090909090909091,161.0,176.25137329101562
2020-05-13,0.31445494294166565,0.9658536585365853,0.8487805128097534,0.5702479338842975,0.90020366598778,181.0,176.86416625976562
2020-05-14,0.3218834400177002,0.9691056910569106,0.842276394367218,0.4827586206896552,0.8850806451612904,172.0,178.47801208496094
2020-05-15,0.33696362376213074,0.9626016260162602,0.8406503796577454,0.6363636363636364,0.9314775160599572,214.0,176.880859375
2020-05-16,0.31004220247268677,0.975609756097561,0.855284571647644,0.5550660792951542,0.884313725490196,153.0,181.6084442138672
2020-05-17,0.30207210779190063,0.9739837398373984,0.8276422619819641,0.5897435897435898,0.9036144578313253,167.0,175.30738830566406
2020-05-18,0.3163517117500305,0.9691056910569106,0.8325203061103821,0.551440329218107,0.8995901639344263,177.0,176.84689331054688
2020-05-19,0.31840863823890686,0.9642276422764228,0.8065040707588196,0.5191489361702127,0.8927125506072875,174.0,174.2994384765625
2020-05-20,0.3330022096633911,0.9544715447154472,0.8227642178535461,0.5461847389558233,0.9079497907949791,189.0,176.44161987304688
2020-05-21,0.3124040961265564,0.9642276422764228,0.842276394367218,0.5517241379310345,0.8957915831663327,163.0,175.8985595703125
2020-05-22,0.3360062837600708,0.9495934959349593,0.8243902325630188,0.5577689243027888,0.906054279749478,197.0,174.48255920410156
2020-05-23,0.31073835492134094,0.9739837398373984,0.8439024686813354,0.6153846153846154,0.9135802469135802,177.0,176.4388427734375
2020-05-24,0.30697348713874817,0.9609756097560975,0.8292682766914368,0.5423728813559322,0.8949494949494949,157.0,175.3861083984375
2020-05-25,0.3187606632709503,0.9723577235772358,0.8341463208198547,0.5367965367965368,0.892,170.0,173.1479949951172
2020-05-26,0.322971910238266,0.9723577235772358,0.8260162472724915,0.4748858447488584,0.8818897637795275,155.0,173.11984252929688
2020-05-27,0.331651896238327,0.9707317073170731,0.8227642178535461,0.5462184873949579,0.9057377049180327,183.0,170.26014709472656
2020-05-28,0.3408011496067047,0.9642276422764228,0.8081300854682922,0.5063291139240507,0.8993839835728953,185.0,171.26072692871094
2020-05-29,0.3790777325630188,0.967479674796748,0.8341463208198547,0.5872340425531914,0.9089068825910931,225.0,172.29637145996094
2020-05-30,0.6742681264877319,0.9382113821138212,0.8178861737251282,0.5897435897435898,0.9127789046653144,401.0,172.70469665527344
2020-05-31,0.4298262298107147,0.9382113821138212,0.8130081295967102,0.5299145299145299,0.9004065040650406,235.0,171.73861694335938
2020-06-01,0.4747770130634308,0.9235772357723577,0.8162601590156555,0.5303030303030303,0.9014989293361885,288.0,170.63900756835938
2020-06-02,0.30475345253944397,0.9788617886178862,0.842276394367218,0.5822784810126582,0.8993963782696177,168.0,178.07168579101562
2020-06-03,0.33038637042045593,0.967479674796748,0.8325203061103821,0.4827586206896552,0.8693069306930693,155.0,177.49429321289062
2020-06-04,0.281681627035141,0.9804878048780488,0.8243902325630188,0.5254237288135594,0.8891129032258065,138.0,175.50875854492188
2020-06-05,0.3452429175376892,0.9512195121951219,0.8146341443061829,0.5476190476190477,0.8925619834710744,203.0,173.3667755126953
2020-06-06,0.3069916367530823,0.9707317073170731,0.842276394367218,0.5394190871369294,0.8727634194831014,160.0,177.34666442871094
2020-06-07,0.3387526571750641,0.9609756097560975,0.8146341443061829,0.5254237288135594,0.882,169.0,173.11077880859375
2020-06-08,0.3271453082561493,0.9626016260162602,0.8292682766914368,0.4595744680851064,0.868,154.0,171.40087890625
2020-06-09,0.2883288860321045,0.9658536585365853,0.800000011920929,0.584070796460177,0.91,152.0,166.64669799804688
2020-06-10,0.3020772337913513,0.9658536585365853,0.7983739972114563,0.5175438596491229,0.892,159.0,166.15386962890625
2020-06-11,0.35176047682762146,0.9560975609756097,0.8130081295967102,0.48717948717948717,0.8938775510204081,192.0,166.67160034179688
2020-06-12,0.336496502161026,0.9528455284552846,0.8081300854682922,0.549800796812749,0.9135021097046413,200.0,170.37710571289062
2020-06-13,0.3288973867893219,0.9577235772357724,0.8162601590156555,0.5338645418326693,0.9035639412997903,190.0,170.54981994628906
2020-06-14,0.3490394055843353,0.9544715447154472,0.8308942914009094,0.5299145299145299,0.8931451612903226,188.0,172.28079223632812
2020-06-15,0.34999534487724304,0.9560975609756097,0.8308942914009094,0.5074626865671642,0.9002169197396963,211.0,172.66726684570312
2020-06-16,0.33447980880737305,0.9577235772357724,0.8520325422286987,0.5725190839694656,0.9145299145299145,210.0,177.83462524414062
2020-06-17,0.35706034302711487,0.9642276422764228,0.8780487775802612,0.5405405405405406,0.8893528183716075,205.0,180.63088989257812
2020-06-18,0.3420533239841461,0.9560975609756097,0.8666666746139526,0.6130268199233716,0.9136842105263158,213.0,181.85275268554688
2020-06-19,0.38081926107406616,0.9447154471544715,0.8731707334518433,0.5525291828793775,0.8956158663883089,213.0,184.3597412109375
2020-06-20,0.3669050931930542,0.9414634146341463,0.8585366010665894,0.5538461538461539,0.9027484143763214,218.0,183.02828979492188
2020-06-21,0.35653162002563477,0.9544715447154472,0.8585366010665894,0.5647058823529412,0.9056603773584906,207.0,185.2928009033203
2020-06-22,0.34149810671806335,0.9642276422764228,0.86504065990448,0.5691056910569106,0.8959183673469387,190.0,186.4012908935547
2020-06-23,0.33928894996643066,0.9658536585365853,0.869918704032898,0.536,0.8816326530612245,190.0,185.65225219726562
2020-06-24,0.3368641436100006,0.9626016260162602,0.869918704032898,0.5758754863813229,0.8962655601659751,193.0,185.24172973632812
2020-06-25,0.37488216161727905,0.9479674796747968,0.8634146451950073,0.5348837209302325,0.8856548856548857,212.0,185.50308227539062
2020-06-26,0.37007105350494385,0.9495934959349593,0.8796747922897339,0.5362318840579711,0.8805970149253731,223.0,185.66275024414062
2020-06-27,0.34076106548309326,0.9560975609756097,0.8829268217086792,0.5287356321839081,0.8775933609958506,193.0,186.5391845703125
2020-06-28,0.3132157623767853,0.9723577235772358,0.8861788511276245,0.609375,0.9085239085239085,196.0,185.1761474609375
2020-06-29,0.35268229246139526,0.9609756097560975,0.8780487775802612,0.5283018867924528,0.8842105263157894,216.0,186.68948364257812
2020-06-30,0.32493481040000916,0.9691056910569106,0.869918704032898,0.5747126436781609,0.8956158663883089,189.0,186.33599853515625
2020-07-01,0.3763417899608612,0.9495934959349593,0.8943089246749878,0.4908424908424908,0.8702127659574468,211.0,186.66720581054688
2020-07-02,0.32961761951446533,0.9626016260162602,0.8845528364181519,0.5757575757575758,0.893305439330544,198.0,188.64111328125
2020-07-03,0.37713518738746643,0.9382113821138212,0.8975609540939331,0.5111111111111111,0.8808510638297873,212.0,188.52877807617188
2020-07-04,0.35467955470085144,0.9544715447154472,0.8991869688034058,0.49230769230769234,0.8674948240165632,188.0,190.10110473632812
2020-07-05,0.33283862471580505,0.9626016260162602,0.8829268217086792,0.4979253112033195,0.8714859437751004,166.0,185.89114379882812
2020-07-06,0.2983110249042511,0.975609756097561,0.8861788511276245,0.5691056910569106,0.8868686868686869,155.0,184.2225341796875
2020-07-07,0.320976585149765,0.9691056910569106,0.869918704032898,0.5196850393700787,0.8914405010438413,178.0,183.05467224121094
2020-07-08,0.31896108388900757,0.975609756097561,0.8813008069992065,0.5355648535564853,0.88,154.0,185.06146240234375
2020-07-09,0.32053226232528687,0.975609756097561,0.8569105863571167,0.5065502183406113,0.888,156.0,179.79808044433594
2020-07-10,0.3324625790119171,0.9609756097560975,0.8617886304855347,0.5306122448979592,0.8913934426229508,182.0,178.39703369140625
2020-07-11,0.350000262260437,0.9544715447154472,0.8536585569381714,0.4878048780487805,0.8809034907597536,184.0,178.34913635253906
2020-07-12,0.299150675535202,0.9772357723577236,0.8666666746139526,0.55,0.8873239436619719,153.0,178.75836181640625
2020-07-13,0.3217203617095947,0.9739837398373984,0.8569105863571167,0.5560165975103735,0.8945233265720081,175.0,177.21998596191406
2020-07-14,0.29287591576576233,0.9772357723577236,0.8504065275192261,0.5520361990950227,0.8817829457364341,144.0,178.24465942382812
2020-07-15,0.31379425525665283,0.9723577235772358,0.8292682766914368,0.5517241379310345,0.9012096774193549,177.0,173.5542449951172
2020-07-16,0.336239755153656,0.9642276422764228,0.8373983502388,0.5934959349593496,0.9057377049180327,195.0,177.19007873535156
2020-07-17,0.3576890826225281,0.9560975609756097,0.8439024686813354,0.5551330798479087,0.9023354564755839,222.0,177.88333129882812
2020-07-18,0.33914849162101746,0.959349593495935,0.8341463208198547,0.575,0.9024390243902439,186.0,180.3875732421875
2020-07-19,0.3095698058605194,0.9707317073170731,0.8390243649482727,0.5304347826086957,0.8849206349206349,153.0,178.73486328125
2020-07-20,0.33763718605041504,0.9560975609756097,0.8308942914009094,0.5228215767634855,0.8954918032786885,182.0,176.0985565185547
2020-07-21,0.323091596364975,0.9609756097560975,0.8406503796577454,0.5506072874493927,0.9045643153526971,195.0,176.06964111328125
2020-07-22,0.29633331298828125,0.9804878048780488,0.8504065275192261,0.5374449339207048,0.8962075848303394,156.0,180.15249633789062
2020-07-23,0.32126444578170776,0.9642276422764228,0.8471544981002808,0.5022421524663677,0.8888888888888888,161.0,177.3681182861328
2020-07-24,0.3244195878505707,0.9691056910569106,0.8292682766914368,0.5233644859813084,0.8960784313725491,170.0,173.66751098632812
2020-07-25,0.3148174583911896,0.967479674796748,0.8146341443061829,0.5286343612334802,0.9124236252545825,177.0,172.7915802001953
2020-07-26,0.3082257807254791,0.9739837398373984,0.8276422619819641,0.5955555555555555,0.9103585657370518,169.0,173.0865020751953
2020-07-27,0.3302396833896637,0.9560975609756097,0.8195121884346008,0.5304347826086957,0.9102040816326531,192.0,173.0841522216797
2020-07-28,0.3107932507991791,0.967479674796748,0.8325203061103821,0.5603448275862069,0.9087221095334685,172.0,174.82107543945312
2020-07-29,0.31466972827911377,0.9642276422764228,0.8325203061103821,0.5286343612334802,0.8977955911823647,161.0,172.9556121826172
2020-07-30,0.31360527873039246,0.9691056910569106,0.8211382031440735,0.5803571428571429,0.9101796407185628,175.0,171.20773315429688
2020-07-31,0.3334502577781677,0.959349593495935,0.8146341443061829,0.5081967213114754,0.9020833333333333,198.0,170.5179443359375
2020-08-01,0.3546489477157593,0.9544715447154472,0.8406503796577454,0.570281124497992,0.9028925619834711,205.0,173.51376342773438
2020-08-02,0.3118203282356262,0.9707317073170731,0.8325203061103821,0.5225225225225225,0.8930693069306931,153.0,174.66070556640625
2020-08-03,0.28881168365478516,0.9788617886178862,0.8243902325630188,0.5205479452054794,0.8899803536345776,142.0,170.2435302734375
2020-08-04,0.3108990490436554,0.9691056910569106,0.8097561001777649,0.5327102803738317,0.903353057199211,156.0,167.65687561035156
2020-08-05,0.2946551740169525,0.9739837398373984,0.7967479825019836,0.5294117647058824,0.9064327485380117,139.0,166.66073608398438
2020-08-06,0.30162060260772705,0.9658536585365853,0.7756097316741943,0.5238095238095238,0.905511811023622,155.0,164.19607543945312
2020-08-07,0.3118380308151245,0.9691056910569106,0.7918699383735657,0.5185185185185185,0.9006211180124224,178.0,165.0333251953125
2020-08-08,0.30342918634414673,0.9707317073170731,0.7918699383735657,0.5520361990950227,0.9118236472945892,163.0,165.63900756835938
