model,model_label,frame_index,forecast_date,mae,rmse,poisson_deviance,rmsle,mase,r2,pearson,spearman,residual_morans_i,brier_score,log_loss,probability_oe_ratio,count_oe_ratio,roc_auc,pr_auc_average_precision,poisson_log_likelihood,poisson_log_likelihood_per_event,centroid_distance_m,predicted_events,actual_events
our_vol5,Our vol5 STNPP-GAT-MoGE-HCL-ZINB,55,2022-02-09,0.00648642134217362,0.059288621639210684,0.03728720557120133,0.04034005549366776,1.0572138984267672,0.015962541685172082,0.12671844976437724,0.05894267636294943,-0.0028496447840895157,0.003217966290642124,0.021412889146850553,1.0203742755696863,1.041026858505719,0.7981561852545228,0.03534832295310778,-1249.1654926925296,-6.506070274440258,1139.7753377543754,184.43328184211805,192.0
our_vol5,Our vol5 STNPP-GAT-MoGE-HCL-ZINB,56,2022-02-23,0.006024518017469412,0.055530125242893615,0.030019788122235307,0.03762676891449316,1.0568109881121723,0.01113218189097176,0.11107019767996941,0.06333283013153251,-0.000277441826928633,0.0027898109819650264,0.017431330933633055,0.8881838000761803,0.9051192112109602,0.844262968625914,0.02570413980073016,-1016.8847202787884,-6.125811567944509,2135.291126073796,183.4012558167983,166.0
our_vol5,Our vol5 STNPP-GAT-MoGE-HCL-ZINB,57,2022-03-09,0.006369232537081663,0.05841869859477297,0.03602621288918185,0.039906232814407874,1.052432096199116,0.005706351305129198,0.08944806416537925,0.05983322339173158,0.0019471618908497238,0.0031522363235263707,0.02067044339564379,1.0044563151369537,1.020326511362369,0.8067972956158421,0.0186597104304075,-1207.9663746684278,-6.4944428745614395,188.57555944791775,182.29458700592568,186.0
our_vol5,Our vol5 STNPP-GAT-MoGE-HCL-ZINB,58,2022-03-23,0.0066016253191127265,0.05991740568477101,0.03502343376247507,0.04114123382734447,1.044853287003867,0.018738305030006286,0.13709645440431079,0.07121077579842362,0.007765723970931892,0.003433963911264998,0.02071868613108381,1.1139438406554432,1.1176516939401164,0.8474218626051087,0.04393537684583223,-1197.8100653565293,-5.900542193874529,1589.923399696256,181.6308256862685,203.0
our_vol5,Our vol5 STNPP-GAT-MoGE-HCL-ZINB,59,2022-04-06,0.006738142616403756,0.06080730064904072,0.03708594803600502,0.04177563276720244,1.0478460695232539,0.017474075981322446,0.13239477070934283,0.06836267173715335,0.004001387979667269,0.0035417876257756832,0.021875842434493753,1.1367988918916638,1.1398235908752743,0.8286486760352967,0.039918993290308166,-1262.516440381149,-6.0407485185700915,668.3550140899862,183.3617076125861,209.0
our_vol5,Our vol5 STNPP-GAT-MoGE-HCL-ZINB,60,2022-04-20,0.00671594392669153,0.062203467157336545,0.037698790304591716,0.041698151256604955,1.0542688731494672,0.01781741482058563,0.13359930139320866,0.06388939476384817,0.0022201918404068633,0.0033728479084736136,0.02139099480362939,1.067081408692096,1.1027905011984998,0.814856066168337,0.045125006849500895,-1271.6834101740503,-6.203333708166099,1345.2413784913365,185.8920617988715,205.0
our_vol5,Our vol5 STNPP-GAT-MoGE-HCL-ZINB,61,2022-05-04,0.007142264075228129,0.06558271307359755,0.03780929207335807,0.043768823869705153,1.0618978677931645,0.017079303541363222,0.13110164586332462,0.07507668292226012,0.01622255610841384,0.0037189854266499464,0.021978900616135052,1.153843805315234,1.192669605650137,0.8524903229303611,0.03406314844858288,-1295.017747053115,-5.730167022358916,1294.2426627733453,189.49086899620033,226.0
our_vol5,Our vol5 STNPP-GAT-MoGE-HCL-ZINB,62,2022-05-18,0.0067901173323132325,0.06111896157284232,0.03557740138942945,0.041665084975822476,1.0592310151820925,0.02111782826887787,0.14570767959122094,0.07225671025255323,-0.007259228528535821,0.0035028107219628127,0.021123332663399164,1.0994289969796713,1.1072821266365769,0.8490584014576512,0.04260918759505031,-1217.766992690129,-5.8546490033179275,385.9591556330663,187.84733808700594,208.0
our_vol5,Our vol5 STNPP-GAT-MoGE-HCL-ZINB,63,2022-06-01,0.006845447350464358,0.06254113676583234,0.0366844891004929,0.04228879074138742,1.0572258400676746,0.015710576453537572,0.1257424670634605,0.07041469951548529,-0.0022106127803080736,0.0034969430658440847,0.02122554696449738,1.0973961749152243,1.1267966254991222,0.8409920145702482,0.0375649704127311,-1249.6237780674,-5.922387573779147,365.1665924657534,187.25650683106733,211.0
our_vol5,Our vol5 STNPP-GAT-MoGE-HCL-ZINB,64,2022-06-15,0.00681983361272229,0.061710122585664516,0.035232232126072405,0.04195784501893506,1.0588785738161248,0.020067240344741943,0.14197754380020217,0.07341537557847942,0.0025617460634381243,0.0034985774192734576,0.020708894919972576,1.1001204226378194,1.1187429290503057,0.8546558213927815,0.041465575595185336,-1208.6737560371023,-5.755589314462392,1039.872184257611,187.7106836136768,210.0
our_vol5,Our vol5 STNPP-GAT-MoGE-HCL-ZINB,65,2022-06-29,0.006595934388588902,0.059790849791086585,0.036952836033646436,0.04082598851341203,1.0578560467969575,0.01360680448310736,0.11872431313177229,0.06394190510822183,0.003041668689694568,0.003315380897448963,0.021284603633258167,1.0426525541803462,1.0566193497627197,0.8183781597926031,0.036525017136228036,-1245.3413125408956,-6.321529505283734,1538.6038790572022,186.44368006722516,197.0
our_vol5,Our vol5 STNPP-GAT-MoGE-HCL-ZINB,66,2022-07-13,0.006624757951180396,0.06148818619061818,0.03430140779902857,0.04131191894430533,1.0505732245427148,0.018486545276721,0.13605941876416058,0.07144906968542153,-0.007386772650037043,0.0033303170917792163,0.019881737452049915,1.066457186469456,1.0967612477393962,0.8539084599755664,0.042691911241384384,-1172.6751604075139,-5.805322576274821,708.1737319417966,184.17864454670962,202.0
