model,model_label,frame_index,forecast_date,predicted_events,actual_events,cumulative_predicted_events,cumulative_actual_events,cumulative_error
our_vol5,Our vol5 STNPP-GAT-MoGE-HCL-ZINB,28,2021-01-27,169.82933044433594,145.0,4761.51513671875,4883.0,-121.48486328125
our_vol5,Our vol5 STNPP-GAT-MoGE-HCL-ZINB,29,2021-02-10,169.89263916015625,186.0,4931.40771484375,5069.0,-137.59228515625
our_vol5,Our vol5 STNPP-GAT-MoGE-HCL-ZINB,30,2021-02-24,170.8490447998047,175.0,5102.2568359375,5244.0,-141.7431640625
our_vol5,Our vol5 STNPP-GAT-MoGE-HCL-ZINB,31,2021-03-10,169.2294921875,176.0,5271.486328125,5420.0,-148.513671875
our_vol5,Our vol5 STNPP-GAT-MoGE-HCL-ZINB,32,2021-03-24,167.35296630859375,154.0,5438.83935546875,5574.0,-135.16064453125
our_vol5,Our vol5 STNPP-GAT-MoGE-HCL-ZINB,33,2021-04-07,162.19699096679688,142.0,5601.0361328125,5716.0,-114.9638671875
our_vol5,Our vol5 STNPP-GAT-MoGE-HCL-ZINB,34,2021-04-21,161.25086975097656,166.0,5762.287109375,5882.0,-119.712890625
our_vol5,Our vol5 STNPP-GAT-MoGE-HCL-ZINB,35,2021-05-05,163.9296417236328,171.0,5926.216796875,6053.0,-126.783203125
our_vol5,Our vol5 STNPP-GAT-MoGE-HCL-ZINB,36,2021-05-19,164.60330200195312,154.0,6090.8203125,6207.0,-116.1796875
our_vol5,Our vol5 STNPP-GAT-MoGE-HCL-ZINB,37,2021-06-02,165.7174072265625,145.0,6256.53759765625,6352.0,-95.46240234375
our_vol5,Our vol5 STNPP-GAT-MoGE-HCL-ZINB,38,2021-06-16,163.44522094726562,162.0,6419.98291015625,6514.0,-94.01708984375
our_vol5,Our vol5 STNPP-GAT-MoGE-HCL-ZINB,39,2021-06-30,161.87828063964844,201.0,6581.861328125,6715.0,-133.138671875
our_vol5,Our vol5 STNPP-GAT-MoGE-HCL-ZINB,40,2021-07-14,167.19680786132812,183.0,6749.05810546875,6898.0,-148.94189453125
our_vol5,Our vol5 STNPP-GAT-MoGE-HCL-ZINB,41,2021-07-28,167.1955108642578,167.0,6916.25341796875,7065.0,-148.74658203125
our_vol5,Our vol5 STNPP-GAT-MoGE-HCL-ZINB,42,2021-08-11,164.42628479003906,161.0,7080.6796875,7226.0,-145.3203125
our_vol5,Our vol5 STNPP-GAT-MoGE-HCL-ZINB,43,2021-08-25,165.49366760253906,166.0,7246.17333984375,7392.0,-145.82666015625
our_vol5,Our vol5 STNPP-GAT-MoGE-HCL-ZINB,44,2021-09-08,167.29934692382812,175.0,7413.47265625,7567.0,-153.52734375
our_vol5,Our vol5 STNPP-GAT-MoGE-HCL-ZINB,45,2021-09-22,171.43934631347656,201.0,7584.912109375,7768.0,-183.087890625
our_vol5,Our vol5 STNPP-GAT-MoGE-HCL-ZINB,46,2021-10-06,175.9084014892578,195.0,7760.8203125,7963.0,-202.1796875
our_vol5,Our vol5 STNPP-GAT-MoGE-HCL-ZINB,47,2021-10-20,177.07565307617188,182.0,7937.89599609375,8145.0,-207.10400390625
our_vol5,Our vol5 STNPP-GAT-MoGE-HCL-ZINB,48,2021-11-03,180.74484252929688,199.0,8118.640625,8344.0,-225.359375
our_vol5,Our vol5 STNPP-GAT-MoGE-HCL-ZINB,49,2021-11-17,178.22747802734375,181.0,8296.8681640625,8525.0,-228.1318359375
our_vol5,Our vol5 STNPP-GAT-MoGE-HCL-ZINB,50,2021-12-01,179.86279296875,252.0,8476.73046875,8777.0,-300.26953125
our_vol5,Our vol5 STNPP-GAT-MoGE-HCL-ZINB,51,2021-12-15,182.05224609375,186.0,8658.783203125,8963.0,-304.216796875
our_vol5,Our vol5 STNPP-GAT-MoGE-HCL-ZINB,52,2021-12-29,182.0145263671875,205.0,8840.7978515625,9168.0,-327.2021484375
our_vol5,Our vol5 STNPP-GAT-MoGE-HCL-ZINB,53,2022-01-12,180.73097229003906,211.0,9021.529296875,9379.0,-357.470703125
our_vol5,Our vol5 STNPP-GAT-MoGE-HCL-ZINB,54,2022-01-26,182.70556640625,180.0,9204.234375,9559.0,-354.765625
our_vol5,Our vol5 STNPP-GAT-MoGE-HCL-ZINB,55,2022-02-09,184.43328857421875,192.0,9388.66796875,9751.0,-362.33203125
our_vol5,Our vol5 STNPP-GAT-MoGE-HCL-ZINB,56,2022-02-23,183.4012451171875,166.0,9572.0693359375,9917.0,-344.9306640625
our_vol5,Our vol5 STNPP-GAT-MoGE-HCL-ZINB,57,2022-03-09,182.2946014404297,186.0,9754.3642578125,10103.0,-348.6357421875
our_vol5,Our vol5 STNPP-GAT-MoGE-HCL-ZINB,58,2022-03-23,181.63082885742188,203.0,9935.9951171875,10306.0,-370.0048828125
our_vol5,Our vol5 STNPP-GAT-MoGE-HCL-ZINB,59,2022-04-06,183.36170959472656,209.0,10119.3564453125,10515.0,-395.6435546875
our_vol5,Our vol5 STNPP-GAT-MoGE-HCL-ZINB,60,2022-04-20,185.89205932617188,205.0,10305.248046875,10720.0,-414.751953125
our_vol5,Our vol5 STNPP-GAT-MoGE-HCL-ZINB,61,2022-05-04,189.49087524414062,226.0,10494.7392578125,10946.0,-451.2607421875
our_vol5,Our vol5 STNPP-GAT-MoGE-HCL-ZINB,62,2022-05-18,187.8473358154297,208.0,10682.5869140625,11154.0,-471.4130859375
our_vol5,Our vol5 STNPP-GAT-MoGE-HCL-ZINB,63,2022-06-01,187.2565155029297,211.0,10869.84375,11365.0,-495.15625
our_vol5,Our vol5 STNPP-GAT-MoGE-HCL-ZINB,64,2022-06-15,187.71067810058594,210.0,11057.5546875,11575.0,-517.4453125
our_vol5,Our vol5 STNPP-GAT-MoGE-HCL-ZINB,65,2022-06-29,186.44366455078125,197.0,11243.998046875,11772.0,-528.001953125
our_vol5,Our vol5 STNPP-GAT-MoGE-HCL-ZINB,66,2022-07-13,184.1786346435547,202.0,11428.1767578125,11974.0,-545.8232421875
our_vol5,Our vol5 STNPP-GAT-MoGE-HCL-ZINB,67,2022-07-27,185.81573486328125,227.0,11613.9921875,12201.0,-587.0078125
our_vol5,Our vol5 STNPP-GAT-MoGE-HCL-ZINB,68,2022-08-10,187.84133911132812,173.0,11801.833984375,12374.0,-572.166015625
our_vol5,Our vol5 STNPP-GAT-MoGE-HCL-ZINB,69,2022-08-24,184.55218505859375,189.0,11986.3857421875,12563.0,-576.6142578125
our_vol5,Our vol5 STNPP-GAT-MoGE-HCL-ZINB,70,2022-09-07,185.16458129882812,198.0,12171.55078125,12761.0,-589.44921875
our_vol5,Our vol5 STNPP-GAT-MoGE-HCL-ZINB,71,2022-09-21,188.46250915527344,220.0,12360.013671875,12981.0,-620.986328125
our_vol5,Our vol5 STNPP-GAT-MoGE-HCL-ZINB,72,2022-10-05,185.9996795654297,196.0,12546.013671875,13177.0,-630.986328125
our_vol5,Our vol5 STNPP-GAT-MoGE-HCL-ZINB,73,2022-10-19,188.07228088378906,198.0,12734.0859375,13375.0,-640.9140625
our_vol5,Our vol5 STNPP-GAT-MoGE-HCL-ZINB,74,2022-11-02,191.99148559570312,214.0,12926.0771484375,13589.0,-662.9228515625
our_vol5,Our vol5 STNPP-GAT-MoGE-HCL-ZINB,75,2022-11-16,188.3317108154297,230.0,13114.4091796875,13819.0,-704.5908203125
our_vol5,Our vol5 STNPP-GAT-MoGE-HCL-ZINB,76,2022-11-30,188.19337463378906,199.0,13302.6025390625,14018.0,-715.3974609375
our_vol5,Our vol5 STNPP-GAT-MoGE-HCL-ZINB,77,2022-12-14,191.8542938232422,210.0,13494.45703125,14228.0,-733.54296875
our_vol5,Our vol5 STNPP-GAT-MoGE-HCL-ZINB,78,2022-12-28,189.5524444580078,208.0,13684.009765625,14436.0,-751.990234375
our_vol5,Our vol5 STNPP-GAT-MoGE-HCL-ZINB,79,2023-01-11,190.3453369140625,211.0,13874.35546875,14647.0,-772.64453125
our_vol5,Our vol5 STNPP-GAT-MoGE-HCL-ZINB,80,2023-01-25,191.50897216796875,224.0,14065.8642578125,14871.0,-805.1357421875
our_vol5,Our vol5 STNPP-GAT-MoGE-HCL-ZINB,81,2023-02-08,190.24874877929688,188.0,14256.11328125,15059.0,-802.88671875
our_vol5,Our vol5 STNPP-GAT-MoGE-HCL-ZINB,82,2023-02-22,190.29563903808594,201.0,14446.4091796875,15260.0,-813.5908203125
our_vol5,Our vol5 STNPP-GAT-MoGE-HCL-ZINB,83,2023-03-08,189.14596557617188,185.0,14635.5546875,15445.0,-809.4453125
our_vol5,Our vol5 STNPP-GAT-MoGE-HCL-ZINB,84,2023-03-22,188.66183471679688,190.0,14824.216796875,15635.0,-810.783203125
our_vol5,Our vol5 STNPP-GAT-MoGE-HCL-ZINB,85,2023-04-05,186.09945678710938,173.0,15010.31640625,15808.0,-797.68359375
our_vol5,Our vol5 STNPP-GAT-MoGE-HCL-ZINB,86,2023-04-19,182.55140686035156,212.0,15192.8681640625,16020.0,-827.1318359375
our_vol5,Our vol5 STNPP-GAT-MoGE-HCL-ZINB,87,2023-05-03,182.2325439453125,156.0,15375.1005859375,16176.0,-800.8994140625
our_vol5,Our vol5 STNPP-GAT-MoGE-HCL-ZINB,88,2023-05-17,178.98062133789062,186.0,15554.0810546875,16362.0,-807.9189453125
our_vol5,Our vol5 STNPP-GAT-MoGE-HCL-ZINB,89,2023-05-31,179.64462280273438,187.0,15733.7255859375,16549.0,-815.2744140625
our_vol5,Our vol5 STNPP-GAT-MoGE-HCL-ZINB,90,2023-06-14,179.8110809326172,173.0,15913.537109375,16722.0,-808.462890625
our_vol5,Our vol5 STNPP-GAT-MoGE-HCL-ZINB,91,2023-06-28,182.53086853027344,196.0,16096.068359375,16918.0,-821.931640625
our_vol5,Our vol5 STNPP-GAT-MoGE-HCL-ZINB,92,2023-07-12,185.11395263671875,234.0,16281.1826171875,17152.0,-870.8173828125
our_vol5,Our vol5 STNPP-GAT-MoGE-HCL-ZINB,93,2023-07-26,186.1766357421875,187.0,16467.359375,17339.0,-871.640625
our_vol5,Our vol5 STNPP-GAT-MoGE-HCL-ZINB,94,2023-08-09,186.8247833251953,170.0,16654.18359375,17509.0,-854.81640625
our_vol5,Our vol5 STNPP-GAT-MoGE-HCL-ZINB,95,2023-08-23,186.91844177246094,181.0,16841.1015625,17690.0,-848.8984375
our_vol5,Our vol5 STNPP-GAT-MoGE-HCL-ZINB,96,2023-09-06,188.56890869140625,195.0,17029.669921875,17885.0,-855.330078125
our_vol5,Our vol5 STNPP-GAT-MoGE-HCL-ZINB,97,2023-09-20,187.23458862304688,197.0,17216.904296875,18082.0,-865.095703125
our_vol5,Our vol5 STNPP-GAT-MoGE-HCL-ZINB,98,2023-10-04,187.16195678710938,210.0,17404.06640625,18292.0,-887.93359375
our_vol5,Our vol5 STNPP-GAT-MoGE-HCL-ZINB,99,2023-10-18,190.141845703125,189.0,17594.208984375,18481.0,-886.791015625
our_vol5,Our vol5 STNPP-GAT-MoGE-HCL-ZINB,100,2023-11-01,189.754150390625,218.0,17783.962890625,18699.0,-915.037109375
our_vol5,Our vol5 STNPP-GAT-MoGE-HCL-ZINB,101,2023-11-15,190.66664123535156,193.0,17974.62890625,18892.0,-917.37109375
our_vol5,Our vol5 STNPP-GAT-MoGE-HCL-ZINB,102,2023-11-29,190.1805419921875,223.0,18164.80859375,19115.0,-950.19140625
our_vol5,Our vol5 STNPP-GAT-MoGE-HCL-ZINB,103,2023-12-13,193.0590362548828,208.0,18357.8671875,19323.0,-965.1328125
our_vol5,Our vol5 STNPP-GAT-MoGE-HCL-ZINB,104,2023-12-27,188.66159057617188,197.0,18546.529296875,19520.0,-973.470703125
our_vol5,Our vol5 STNPP-GAT-MoGE-HCL-ZINB,105,2024-01-10,188.20962524414062,196.0,18734.73828125,19716.0,-981.26171875
our_vol5,Our vol5 STNPP-GAT-MoGE-HCL-ZINB,106,2024-01-24,188.76846313476562,226.0,18923.505859375,19942.0,-1018.494140625
our_vol5,Our vol5 STNPP-GAT-MoGE-HCL-ZINB,107,2024-02-07,187.68678283691406,214.0,19111.193359375,20156.0,-1044.806640625
our_vol5,Our vol5 STNPP-GAT-MoGE-HCL-ZINB,108,2024-02-21,187.76034545898438,207.0,19298.953125,20363.0,-1064.046875
our_vol5,Our vol5 STNPP-GAT-MoGE-HCL-ZINB,109,2024-03-06,188.8985137939453,193.0,19487.8515625,20556.0,-1068.1484375
our_vol5,Our vol5 STNPP-GAT-MoGE-HCL-ZINB,110,2024-03-20,179.70816040039062,186.0,19667.560546875,20742.0,-1074.439453125
our_vol5,Our vol5 STNPP-GAT-MoGE-HCL-ZINB,111,2024-04-03,172.80575561523438,150.0,19840.3671875,20892.0,-1051.6328125
our_vol5,Our vol5 STNPP-GAT-MoGE-HCL-ZINB,112,2024-04-17,165.5515899658203,171.0,20005.91796875,21063.0,-1057.08203125
our_vol5,Our vol5 STNPP-GAT-MoGE-HCL-ZINB,113,2024-05-01,163.33377075195312,179.0,20169.251953125,21242.0,-1072.748046875
our_vol5,Our vol5 STNPP-GAT-MoGE-HCL-ZINB,114,2024-05-15,158.98886108398438,117.0,20328.240234375,21359.0,-1030.759765625
our_vol5,Our vol5 STNPP-GAT-MoGE-HCL-ZINB,115,2024-05-29,146.96530151367188,111.0,20475.205078125,21470.0,-994.794921875
our_vol5,Our vol5 STNPP-GAT-MoGE-HCL-ZINB,116,2024-06-12,143.088134765625,143.0,20618.29296875,21613.0,-994.70703125
our_vol5,Our vol5 STNPP-GAT-MoGE-HCL-ZINB,117,2024-06-26,144.5871124267578,107.0,20762.880859375,21720.0,-957.119140625
our_vol5,Our vol5 STNPP-GAT-MoGE-HCL-ZINB,118,2024-07-10,139.85763549804688,131.0,20902.73828125,21851.0,-948.26171875
our_vol5,Our vol5 STNPP-GAT-MoGE-HCL-ZINB,119,2024-07-24,138.2181396484375,137.0,21040.95703125,21988.0,-947.04296875
our_vol5,Our vol5 STNPP-GAT-MoGE-HCL-ZINB,120,2024-08-07,139.11441040039062,115.0,21180.072265625,22103.0,-922.927734375
our_vol5,Our vol5 STNPP-GAT-MoGE-HCL-ZINB,121,2024-08-21,135.56182861328125,127.0,21315.634765625,22230.0,-914.365234375
our_vol5,Our vol5 STNPP-GAT-MoGE-HCL-ZINB,122,2024-09-04,134.11672973632812,110.0,21449.751953125,22340.0,-890.248046875
our_vol5,Our vol5 STNPP-GAT-MoGE-HCL-ZINB,123,2024-09-18,134.3466796875,127.0,21584.09765625,22467.0,-882.90234375
our_vol5,Our vol5 STNPP-GAT-MoGE-HCL-ZINB,124,2024-10-02,138.25575256347656,119.0,21722.353515625,22586.0,-863.646484375
our_vol5,Our vol5 STNPP-GAT-MoGE-HCL-ZINB,125,2024-10-16,134.7077178955078,126.0,21857.060546875,22712.0,-854.939453125
our_vol5,Our vol5 STNPP-GAT-MoGE-HCL-ZINB,126,2024-10-30,132.48992919921875,114.0,21989.55078125,22826.0,-836.44921875
our_vol5,Our vol5 STNPP-GAT-MoGE-HCL-ZINB,127,2024-11-13,129.300537109375,106.0,22118.8515625,22932.0,-813.1484375
our_vol5,Our vol5 STNPP-GAT-MoGE-HCL-ZINB,128,2024-11-27,130.60052490234375,122.0,22249.451171875,23054.0,-804.548828125
