model,model_label,q,category,metric,mean,std,n,k,note
our_vol5,Our vol5 STNPP-GAT-MoGE-HCL-ZINB,0.01,hotspot_ranking,hit_count,27.844961240310077,7.9002072880272225,129,,
our_vol5,Our vol5 STNPP-GAT-MoGE-HCL-ZINB,0.01,hotspot_ranking,hit_rate,0.155478287391084,0.03333979608059685,129,,
our_vol5,Our vol5 STNPP-GAT-MoGE-HCL-ZINB,0.01,hotspot_ranking,miss_rate,0.8445217126089161,0.03333979608059685,129,,
our_vol5,Our vol5 STNPP-GAT-MoGE-HCL-ZINB,0.01,hotspot_ranking,area_coverage,0.010012823440546664,1.741486556112766e-18,129,,
our_vol5,Our vol5 STNPP-GAT-MoGE-HCL-ZINB,0.01,hotspot_ranking,hotspot_density_per_km2,2.171147075267842,0.6160005682672299,129,,
our_vol5,Our vol5 STNPP-GAT-MoGE-HCL-ZINB,0.01,hotspot_ranking,pai,15.527916607565329,3.329709774526555,129,,
our_vol5,Our vol5 STNPP-GAT-MoGE-HCL-ZINB,0.01,hotspot_ranking,pei_star,0.155478287391084,0.03333979608059685,129,,
our_vol5,Our vol5 STNPP-GAT-MoGE-HCL-ZINB,0.01,hotspot_ranking,iou_jaccard,0.023716678828093682,0.006632490481608834,129,,
our_vol5,Our vol5 STNPP-GAT-MoGE-HCL-ZINB,0.01,hotspot_ranking,dice,0.04625322997416021,0.012635724345098149,129,,
our_vol5,Our vol5 STNPP-GAT-MoGE-HCL-ZINB,0.01,hotspot_ranking,centroid_distance_m,1194.3957271106744,654.302591176053,129,,
our_vol5,Our vol5 STNPP-GAT-MoGE-HCL-ZINB,0.02,hotspot_ranking,hit_count,42.63565891472868,10.61097455504215,129,,
our_vol5,Our vol5 STNPP-GAT-MoGE-HCL-ZINB,0.02,hotspot_ranking,hit_rate,0.2383039323263938,0.041565119945337695,129,,
our_vol5,Our vol5 STNPP-GAT-MoGE-HCL-ZINB,0.02,hotspot_ranking,miss_rate,0.7616960676736061,0.041565119945337695,129,,
our_vol5,Our vol5 STNPP-GAT-MoGE-HCL-ZINB,0.02,hotspot_ranking,area_coverage,0.02000808052418009,0.0,129,,
our_vol5,Our vol5 STNPP-GAT-MoGE-HCL-ZINB,0.02,hotspot_ranking,hotspot_density_per_km2,1.6636682826935392,0.4140464171316808,129,,
our_vol5,Our vol5 STNPP-GAT-MoGE-HCL-ZINB,0.02,hotspot_ranking,pai,11.910384508818805,2.0774166664866014,129,,
our_vol5,Our vol5 STNPP-GAT-MoGE-HCL-ZINB,0.02,hotspot_ranking,pei_star,0.2383039323263938,0.041565119945337695,129,,
our_vol5,Our vol5 STNPP-GAT-MoGE-HCL-ZINB,0.02,hotspot_ranking,iou_jaccard,0.019246976298457983,0.004325694413864618,129,,
our_vol5,Our vol5 STNPP-GAT-MoGE-HCL-ZINB,0.02,hotspot_ranking,dice,0.03773199665148948,0.008324363399848041,129,,
our_vol5,Our vol5 STNPP-GAT-MoGE-HCL-ZINB,0.02,hotspot_ranking,centroid_distance_m,1194.3957271106744,654.302591176053,129,,
our_vol5,Our vol5 STNPP-GAT-MoGE-HCL-ZINB,0.03,hotspot_ranking,hit_count,53.906976744186046,12.3259392773844,129,,
our_vol5,Our vol5 STNPP-GAT-MoGE-HCL-ZINB,0.03,hotspot_ranking,hit_rate,0.3012860698558485,0.041410488330245014,129,,
our_vol5,Our vol5 STNPP-GAT-MoGE-HCL-ZINB,0.03,hotspot_ranking,miss_rate,0.6987139301441514,0.04141048833024501,129,,
our_vol5,Our vol5 STNPP-GAT-MoGE-HCL-ZINB,0.03,hotspot_ranking,area_coverage,0.030003337607813516,0.0,129,,
our_vol5,Our vol5 STNPP-GAT-MoGE-HCL-ZINB,0.03,hotspot_ranking,hotspot_density_per_km2,1.402731635289775,0.3207374259012334,129,,
our_vol5,Our vol5 STNPP-GAT-MoGE-HCL-ZINB,0.03,hotspot_ranking,pai,10.041751814217731,1.3801960592364506,129,,
our_vol5,Our vol5 STNPP-GAT-MoGE-HCL-ZINB,0.03,hotspot_ranking,pei_star,0.3012860698558485,0.041410488330245014,129,,
our_vol5,Our vol5 STNPP-GAT-MoGE-HCL-ZINB,0.03,hotspot_ranking,iou_jaccard,0.02190026312298704,0.0037755040181548486,129,,
our_vol5,Our vol5 STNPP-GAT-MoGE-HCL-ZINB,0.03,hotspot_ranking,dice,0.042835357551331624,0.00722413943636939,129,,
our_vol5,Our vol5 STNPP-GAT-MoGE-HCL-ZINB,0.03,hotspot_ranking,centroid_distance_m,1194.3957271106744,654.302591176053,129,,
our_vol5,Our vol5 STNPP-GAT-MoGE-HCL-ZINB,0.04,hotspot_ranking,hit_count,63.35658914728682,13.68267520535344,129,,
our_vol5,Our vol5 STNPP-GAT-MoGE-HCL-ZINB,0.04,hotspot_ranking,hit_rate,0.35417609176415754,0.04186955601328236,129,,
our_vol5,Our vol5 STNPP-GAT-MoGE-HCL-ZINB,0.04,hotspot_ranking,miss_rate,0.6458239082358425,0.04186955601328236,129,,
our_vol5,Our vol5 STNPP-GAT-MoGE-HCL-ZINB,0.04,hotspot_ranking,area_coverage,0.04001616104836018,0.0,129,,
our_vol5,Our vol5 STNPP-GAT-MoGE-HCL-ZINB,0.04,hotspot_ranking,hotspot_density_per_km2,1.2361055340413,0.26695298420355945,129,,
our_vol5,Our vol5 STNPP-GAT-MoGE-HCL-ZINB,0.04,hotspot_ranking,pai,8.85082632829596,1.0463161611800373,129,,
our_vol5,Our vol5 STNPP-GAT-MoGE-HCL-ZINB,0.04,hotspot_ranking,pei_star,0.35417609176415754,0.04186955601328236,129,,
our_vol5,Our vol5 STNPP-GAT-MoGE-HCL-ZINB,0.04,hotspot_ranking,iou_jaccard,0.021843800033576156,0.003498801106266797,129,,
our_vol5,Our vol5 STNPP-GAT-MoGE-HCL-ZINB,0.04,hotspot_ranking,dice,0.042730941734555675,0.00669772804466092,129,,
our_vol5,Our vol5 STNPP-GAT-MoGE-HCL-ZINB,0.04,hotspot_ranking,centroid_distance_m,1194.3957271106744,654.302591176053,129,,
our_vol5,Our vol5 STNPP-GAT-MoGE-HCL-ZINB,0.05,hotspot_ranking,hit_count,71.47286821705427,15.110053316924796,129,,
our_vol5,Our vol5 STNPP-GAT-MoGE-HCL-ZINB,0.05,hotspot_ranking,hit_rate,0.39936149226947454,0.043102407998240055,129,,
our_vol5,Our vol5 STNPP-GAT-MoGE-HCL-ZINB,0.05,hotspot_ranking,miss_rate,0.6006385077305255,0.043102407998240055,129,,
our_vol5,Our vol5 STNPP-GAT-MoGE-HCL-ZINB,0.05,hotspot_ranking,area_coverage,0.050011418131993605,0.0,129,,
our_vol5,Our vol5 STNPP-GAT-MoGE-HCL-ZINB,0.05,hotspot_ranking,hotspot_density_per_km2,1.1157611242563985,0.23588265725207502,129,,
