model,model_label,q,category,metric,mean,std,n,k,note
our_vol1,Our vol1 STNPP-GAT,,ranking_at_k,hit_count_at_k,9.099236641221374,4.070257904949138,131,100.0,
our_vol1,Our vol1 STNPP-GAT,,ranking_at_k,precision_at_k,0.04891603053435114,0.014409952846738062,131,500.0,
our_vol1,Our vol1 STNPP-GAT,,ranking_at_k,hit_count_at_k,25.977099236641223,7.979267027119492,131,500.0,
our_vol1,Our vol1 STNPP-GAT,,count_probability_point_process,mae,0.006262833982967375,0.000758765387574761,131,,
our_vol1,Our vol1 STNPP-GAT,,count_probability_point_process,rmse,0.05659945600553274,0.006299085833365552,131,,
our_vol1,Our vol1 STNPP-GAT,,count_probability_point_process,poisson_deviance,0.03194584893611768,0.005215766516628887,131,,
our_vol1,Our vol1 STNPP-GAT,,count_probability_point_process,rmsle,0.03855481847418963,0.004052187873920989,131,,
our_vol1,Our vol1 STNPP-GAT,,count_probability_point_process,mase,1.0621446228855256,0.04086647265561977,131,,
our_vol1,Our vol1 STNPP-GAT,,count_probability_point_process,r2,0.011775787378612812,0.013150161092142558,131,,
our_vol1,Our vol1 STNPP-GAT,,count_probability_point_process,pearson,0.11845880599059089,0.022193995143336892,131,,
our_vol1,Our vol1 STNPP-GAT,,count_probability_point_process,spearman,0.078092791258884,0.008657354239991245,131,,
our_vol1,Our vol1 STNPP-GAT,,count_probability_point_process,residual_morans_i,0.002404585805302524,0.006025001284025264,131,,
our_vol1,Our vol1 STNPP-GAT,,count_probability_point_process,brier_score,0.002970666894693208,0.0005493292821367857,131,,
our_vol1,Our vol1 STNPP-GAT,,count_probability_point_process,log_loss,0.018550010604253018,0.00303921116838955,131,,
our_vol1,Our vol1 STNPP-GAT,,count_probability_point_process,probability_oe_ratio,0.9260888014152131,0.15037674200667775,131,,
our_vol1,Our vol1 STNPP-GAT,,count_probability_point_process,count_oe_ratio,0.9405746306416252,0.1542709681513748,131,,
our_vol1,Our vol1 STNPP-GAT,,count_probability_point_process,roc_auc,0.84571578770228,0.020477806363597473,131,,
our_vol1,Our vol1 STNPP-GAT,,count_probability_point_process,pr_auc_average_precision,0.03160507656475775,0.010798356123762646,131,,
our_vol1,Our vol1 STNPP-GAT,,count_probability_point_process,poisson_log_likelihood_per_event,-6.199461311556827,0.6204396253614713,131,,
our_vol1,Our vol1 STNPP-GAT,,count_probability_point_process,centroid_distance_m,1197.5706860381972,718.9781162929551,131,,
our_vol1,Our vol1 STNPP-GAT,0.01,hotspot_persistence,rri,1.0304271542275025,0.29592012414915797,130,,
our_vol1,Our vol1 STNPP-GAT,0.02,hotspot_persistence,rri,1.0239445296535792,0.22251784883685244,130,,
our_vol1,Our vol1 STNPP-GAT,0.03,hotspot_persistence,rri,1.0076440119428944,0.17592578001007506,130,,
our_vol1,Our vol1 STNPP-GAT,0.04,hotspot_persistence,rri,1.0033698324997038,0.1605846801512311,130,,
our_vol1,Our vol1 STNPP-GAT,0.05,hotspot_persistence,rri,1.0050102376520316,0.14787769780623886,130,,
our_vol1,Our vol1 STNPP-GAT,0.06,hotspot_persistence,rri,1.002626804000599,0.13695448120852655,130,,
our_vol1,Our vol1 STNPP-GAT,0.07,hotspot_persistence,rri,1.0017925066882996,0.12421712937933105,130,,
our_vol1,Our vol1 STNPP-GAT,0.08,hotspot_persistence,rri,1.0009626783704435,0.11655903778795287,130,,
our_vol1,Our vol1 STNPP-GAT,0.09,hotspot_persistence,rri,1.000190241735606,0.10612400886754127,130,,
our_vol1,Our vol1 STNPP-GAT,0.1,hotspot_persistence,rri,0.9965246296766906,0.09752133052630449,130,,
our_vol1,Our vol1 STNPP-GAT,0.01,area_proxy_fairness,allocation_share_gap,0.14385964912280702,0.037292409053254275,131,,
our_vol1,Our vol1 STNPP-GAT,0.01,area_proxy_fairness,allocation_to_crime_ratio_gap,3.815303634506408,2.1149978961807157,131,,
our_vol1,Our vol1 STNPP-GAT,0.01,area_proxy_fairness,subgroup_fpr_gap,0.1507478486972584,0.03234976190311205,131,,
our_vol1,Our vol1 STNPP-GAT,0.01,area_proxy_fairness,subgroup_fnr_gap,0.6257329153658295,0.1668674589455558,131,,
our_vol1,Our vol1 STNPP-GAT,0.01,area_proxy_fairness,allocation_gini_frame,0.9899871765594535,2.228969865810219e-16,131,,
our_vol1,Our vol1 STNPP-GAT,0.05,area_proxy_fairness,allocation_share_gap,0.05236528607855597,0.006314339514245701,131,,
our_vol1,Our vol1 STNPP-GAT,0.05,area_proxy_fairness,allocation_to_crime_ratio_gap,2.9661949570381085,1.8115706583079112,131,,
our_vol1,Our vol1 STNPP-GAT,0.05,area_proxy_fairness,subgroup_fpr_gap,0.32025801430613876,0.03392784813636902,131,,
our_vol1,Our vol1 STNPP-GAT,0.05,area_proxy_fairness,subgroup_fnr_gap,0.866364467867611,0.12677157803755526,131,,
our_vol1,Our vol1 STNPP-GAT,0.05,area_proxy_fairness,allocation_gini_frame,0.9499885818680064,1.1144849329051095e-16,131,,
our_vol1,Our vol1 STNPP-GAT,0.1,area_proxy_fairness,allocation_share_gap,0.04340404648537175,0.006755970529177313,131,,
our_vol1,Our vol1 STNPP-GAT,0.1,area_proxy_fairness,allocation_to_crime_ratio_gap,2.8666088125054454,1.7095809407486353,131,,
our_vol1,Our vol1 STNPP-GAT,0.1,area_proxy_fairness,subgroup_fpr_gap,0.4242475440292285,0.023764260398666196,131,,
our_vol1,Our vol1 STNPP-GAT,0.1,area_proxy_fairness,subgroup_fnr_gap,0.8713843377348092,0.12729014931873261,131,,
our_vol1,Our vol1 STNPP-GAT,0.1,area_proxy_fairness,allocation_gini_frame,0.8999947300929261,0.0,131,,
our_vol1,Our vol1 STNPP-GAT,,count,global_mae,0.006262833982967375,,1,,Computed over all frame-cell pairs.
our_vol1,Our vol1 STNPP-GAT,,count,global_rmse,0.05694623792034207,,1,,Computed over all frame-cell pairs.
our_vol1,Our vol1 STNPP-GAT,,count,global_poisson_deviance,0.031945848936117675,,1,,Computed over all frame-cell pairs.
our_vol1,Our vol1 STNPP-GAT,,count,global_rmsle,0.03876556344105304,,1,,Computed over all frame-cell pairs.
our_vol1,Our vol1 STNPP-GAT,,count,global_mase,1.064434847054597,,1,,Computed over all frame-cell pairs.
our_vol1,Our vol1 STNPP-GAT,,probability,global_brier_score,0.002970666894693208,,1,,Computed over all frame-cell pairs.
our_vol1,Our vol1 STNPP-GAT,,probability,global_log_loss,0.018550010604253018,,1,,Computed over all frame-cell pairs.
our_vol1,Our vol1 STNPP-GAT,,probability,global_probability_oe_ratio,0.929592600748261,,1,,Computed over all frame-cell pairs.
our_vol1,Our vol1 STNPP-GAT,,count,global_count_oe_ratio,0.944332534977131,,1,,Computed over all frame-cell pairs.
our_vol1,Our vol1 STNPP-GAT,,point_process_approx,global_poisson_log_likelihood,-141823.52829444356,,1,,Computed over all frame-cell pairs.
our_vol1,Our vol1 STNPP-GAT,,point_process_approx,global_poisson_log_likelihood_per_event,-6.122055093431907,,1,,Computed over all frame-cell pairs.
our_vol1,Our vol1 STNPP-GAT,,hotspot_ranking,area_under_hitrate_curve_q01_q10,0.03650371771030228,,1,,
our_vol1,Our vol1 STNPP-GAT,,hotspot_ranking,area_under_pai_curve_q01_q10,0.7657768385272239,,1,,
our_vol1,Our vol1 STNPP-GAT,,probability,expected_calibration_error,0.0009353701208267309,,1,,
our_vol1,Our vol1 STNPP-GAT,,point_process_approx,cumulative_intensity_rmse,370.91179504311293,,1,,
our_vol1,Our vol1 STNPP-GAT,,point_process_approx,cumulative_intensity_max_abs_error,1365.615234375,,1,,
our_vol1,Our vol1 STNPP-GAT,0.05,area_proxy_fairness,bias_amplification_slope_q05,-0.0012104847248006207,,1,,"Slope over frame index; LAPD area proxy, not demographic subgroup."
