model,model_label,frame_index,forecast_date,mae,rmse,poisson_deviance,rmsle,mase,r2,pearson,spearman,residual_morans_i,brier_score,log_loss,probability_oe_ratio,count_oe_ratio,roc_auc,pr_auc_average_precision,poisson_log_likelihood,poisson_log_likelihood_per_event,centroid_distance_m,predicted_events,actual_events
our_vol1,Our vol1 STNPP-GAT,0,2020-01-01,0.005647011398215942,0.05296879928513355,0.028982350757920324,0.03651682271334764,1.0188257373019882,0.011399675287923294,0.11112780294182635,0.07648508924286772,-0.0009220326304179054,0.0027005099669374674,0.017030705231383416,0.9307737952911821,0.9324433273570014,0.8484181161472383,0.026027488400055414,-981.5528464369453,-6.212359787575603,1226.343129574201,169.44729547033057,158.0
our_vol1,Our vol1 STNPP-GAT,1,2020-01-15,0.005881638073249238,0.05728530419267909,0.029889334858918964,0.0382432261085658,1.0132813645710201,0.019227099017054328,0.13893828952526915,0.08112718708993263,-0.0012271580926095638,0.0028556305893149155,0.01737659880976822,0.9929161207663701,1.0235369221467399,0.8582675870055866,0.038909778154750364,-1018.6674864216076,-5.888251366598888,475.59514226472817,169.0217482698663,173.0
our_vol1,Our vol1 STNPP-GAT,2,2020-01-29,0.006000092681050375,0.05593471208588362,0.03198031703424318,0.038715570673584,1.0153892738529269,0.012913670348727369,0.11533766188811667,0.081796990665714,0.0006958908015024904,0.0030756451206931314,0.01900158482644547,1.0635714896017334,1.0577863585159217,0.8487219791627274,0.0278459163667455,-1088.5786067236209,-6.081444730299558,1337.8059624817477,169.22131634514335,179.0
our_vol1,Our vol1 STNPP-GAT,3,2020-02-12,0.005666124258013185,0.05310821154783849,0.029242562239975622,0.03662403966195326,1.018367810512055,0.012268508488353813,0.1141789733596465,0.07593883954977775,0.0030257713004263045,0.0027191469792677784,0.01723142182753213,0.9364952246023664,0.938051186031698,0.8449089464808833,0.026526001550155172,-989.9593759564262,-6.226159597210228,2232.4894371347937,169.50034536241947,159.0
our_vol1,Our vol1 STNPP-GAT,4,2020-02-26,0.005833172195075193,0.05568250682966981,0.030761736671618054,0.037949798333408544,1.016406780542134,0.005631851679957611,0.08861674507985229,0.07776551832586576,-0.00700449605333362,0.002836856247177712,0.01772755889399334,0.9736005753945196,0.992457677752698,0.8464618657898183,0.019078817566711412,-1040.1209558498008,-6.191196165772624,2938.0187323084574,169.27673971994045,168.0
our_vol1,Our vol1 STNPP-GAT,5,2020-03-11,0.0058182944526496,0.05427094874331582,0.031424497698759934,0.03754419777814652,1.0157708018399407,0.01659343226792087,0.12915906422230933,0.07676614647198875,0.001975525039839715,0.0028927467098102747,0.018521697704104258,1.0032102509245846,0.998104052259183,0.8369761896372213,0.03495541837763084,-1062.7580430680932,-6.288509130580433,326.4934471666019,169.32102381257027,169.0
our_vol1,Our vol1 STNPP-GAT,6,2020-03-25,0.005805370806021694,0.05546672286948654,0.03229797246602017,0.037789801995356795,1.016274517915464,0.0077667618240532255,0.09659858375502967,0.07193885578051062,0.003577174784847392,0.0028151102229727453,0.0185510503284335,0.9695197303685436,0.9884614909097612,0.8215166927107971,0.021949346798290262,-1082.8476033837653,-6.484117385531529,954.0809341816686,168.94942447003814,167.0
our_vol1,Our vol1 STNPP-GAT,7,2020-04-08,0.005511451829575983,0.05234581485424518,0.029505230855135182,0.03579973134002962,1.019295459441288,0.003992263982258382,0.0862225829667833,0.06815784477154108,0.004166651230943965,0.00253037362312728,0.016962963923240117,0.8654962871385569,0.8796217168325017,0.8222569318348821,0.01672802542747491,-986.0495497229006,-6.6177822129053725,1554.3158766261163,169.3909974580274,149.0
our_vol1,Our vol1 STNPP-GAT,8,2020-04-22,0.0057861719636749425,0.054461003707584235,0.030362367745852215,0.037398754836656126,1.0193839363094657,0.009829955571596938,0.10475054183726432,0.07690106776890912,0.0020033257406542504,0.0028087008287174717,0.017742783852973183,0.9621798835002873,0.96928524102728,0.8442405498954428,0.02365730106450705,-1027.1398127923849,-6.225089774499303,358.42931574636816,170.22852821438573,165.0
our_vol1,Our vol1 STNPP-GAT,9,2020-05-06,0.005785207116220743,0.05463328763084495,0.029305878504285378,0.037356569113633956,1.0222111421971676,0.009398180235777764,0.10314825761025165,0.0794409546125401,-0.004366604640143018,0.002775005625171583,0.017089319875067555,0.9454453106820707,0.9584975796634698,0.8581063822291121,0.027861315131021084,-995.375284084487,-6.069361488320043,378.1590282901034,171.10111019537544,164.0
