model,model_label,frame_index,forecast_date,q,tp,fp,tn,fn,accuracy,recall_tpr,specificity_tnr,precision_ppv,fpr,fnr,f1,balanced_accuracy,mcc
our_vol1,Our vol1 STNPP-GAT,0,2020-01-01,0.01,22,548,56223,134,0.9880197445851705,0.14102564102564102,0.9903471843018442,0.03859649122807018,0.009652815698155749,0.8589743589743589,0.0606060606060606,0.5656864126637426,0.06897945363843522
our_vol1,Our vol1 STNPP-GAT,0,2020-01-01,0.05,67,2780,53991,89,0.9496021220159151,0.42948717948717946,0.9510313364217646,0.023533544081489288,0.048968663578235365,0.5705128205128205,0.044622044622044624,0.6902592579544721,0.09126185467452226
our_vol1,Our vol1 STNPP-GAT,0,2020-01-01,0.1,94,5599,51172,62,0.9005568535141497,0.6025641025641025,0.901375702383259,0.016511505357456525,0.09862429761674094,0.3974358974358974,0.03214224653786972,0.7519699024736808,0.08781212985678932
our_vol1,Our vol1 STNPP-GAT,1,2020-01-15,0.01,30,540,56221,136,0.98812514272665,0.18072289156626506,0.9904864255386621,0.05263157894736842,0.00951357446133789,0.8192771084337349,0.08152173913043478,0.5856046585524636,0.0927246274186396
our_vol1,Our vol1 STNPP-GAT,1,2020-01-15,0.05,73,2774,53987,93,0.9496372547297416,0.4397590361445783,0.9511284156374976,0.02564102564102564,0.04887158436250242,0.5602409638554217,0.048456687686691,0.695443725891038,0.09669827283218042
our_vol1,Our vol1 STNPP-GAT,1,2020-01-15,0.1,97,5596,51165,69,0.9004865880864967,0.5843373493975904,0.9014111802117651,0.017038468294396626,0.09858881978823487,0.41566265060240964,0.03311145246629117,0.7428742648046778,0.08730534519952997
our_vol1,Our vol1 STNPP-GAT,2,2020-01-29,0.01,28,542,56207,150,0.987844081016038,0.15730337078651685,0.9904491709105007,0.04912280701754386,0.009550829089499375,0.8426966292134831,0.07486631016042782,0.5738762708485088,0.08285385253406918
our_vol1,Our vol1 STNPP-GAT,2,2020-01-29,0.05,78,2769,53980,100,0.9496021220159151,0.43820224719101125,0.9512061886553067,0.0273972602739726,0.0487938113446933,0.5617977528089888,0.051570247933884296,0.694704217923159,0.09974299119354532
our_vol1,Our vol1 STNPP-GAT,2,2020-01-29,0.1,106,5587,51162,72,0.9005919862279762,0.5955056179775281,0.9015489259722639,0.018619357105216932,0.09845107402773617,0.4044943820224719,0.036109691704990635,0.748527271974896,0.0925003619586276
our_vol1,Our vol1 STNPP-GAT,3,2020-02-12,0.01,20,550,56220,137,0.9879319128006043,0.12738853503184713,0.9903117843931654,0.03508771929824561,0.009688215606834596,0.8726114649681529,0.055020632737276476,0.5588501597125063,0.06199769648074426
our_vol1,Our vol1 STNPP-GAT,3,2020-02-12,0.05,63,2784,53986,94,0.9494440248036959,0.4012738853503185,0.95096001409195,0.022128556375131718,0.049039985908050025,0.5987261146496815,0.041944074567243674,0.6761169497211342,0.08474778360246864
our_vol1,Our vol1 STNPP-GAT,3,2020-02-12,0.1,88,5605,51165,69,0.9003284908742776,0.5605095541401274,0.901268275497622,0.015457579483576322,0.09873172450237802,0.4394904458598726,0.03008547008547009,0.7308889148188746,0.0807221327196499
our_vol1,Our vol1 STNPP-GAT,4,2020-02-26,0.01,15,555,56209,148,0.9876508510899924,0.09202453987730061,0.9902226763441618,0.02631578947368421,0.009777323655838208,0.9079754601226994,0.04092769440654843,0.5411236081107312,0.044140794337389926
our_vol1,Our vol1 STNPP-GAT,4,2020-02-26,0.05,53,2794,53970,110,0.9489872995239518,0.32515337423312884,0.950778662532591,0.018616087109237796,0.04922133746740892,0.6748466257668712,0.035215946843853825,0.6379660183828599,0.06764260890106762
our_vol1,Our vol1 STNPP-GAT,4,2020-02-26,0.1,90,5603,51161,73,0.9002933581604511,0.5521472392638037,0.9012930730744838,0.015808888108203058,0.09870692692551618,0.44785276073619634,0.03073770491803279,0.7267201561691438,0.08076081662616
our_vol1,Our vol1 STNPP-GAT,5,2020-03-11,0.01,34,536,56223,134,0.9882305408681293,0.20238095238095238,0.9905565637167674,0.05964912280701754,0.009443436283232616,0.7976190476190477,0.09214092140921408,0.5964687580488599,0.10511805835793367
our_vol1,Our vol1 STNPP-GAT,5,2020-03-11,0.05,77,2770,53989,91,0.9497426528712211,0.4583333333333333,0.951197166969115,0.02704601334738321,0.04880283303088497,0.5416666666666666,0.05107794361525704,0.7047652501512242,0.10191689533495528
our_vol1,Our vol1 STNPP-GAT,5,2020-03-11,0.1,99,5594,51165,69,0.9005217208003232,0.5892857142857143,0.901442942969397,0.017389776919023364,0.09855705703060308,0.4107142857142857,0.03378263095034977,0.7453643286275556,0.08872861551269053
our_vol1,Our vol1 STNPP-GAT,6,2020-03-25,0.01,21,549,56216,141,0.9878792137298645,0.12962962962962962,0.9903285475204792,0.03684210526315789,0.009671452479520832,0.8703703703703703,0.057377049180327856,0.5599790885750544,0.06418245499140177
our_vol1,Our vol1 STNPP-GAT,6,2020-03-25,0.05,54,2793,53972,108,0.9490399985946915,0.3333333333333333,0.9507971461287765,0.018967334035827187,0.049202853871223466,0.6666666666666666,0.03589232303090728,0.6420652397310549,0.06943901912839535
our_vol1,Our vol1 STNPP-GAT,6,2020-03-25,0.1,93,5600,51165,69,0.9004163226588437,0.5740740740740741,0.9013476614110808,0.01633585104514316,0.09865233858891923,0.42592592592592593,0.031767719897523486,0.7377108677425774,0.08441646028565293
our_vol1,Our vol1 STNPP-GAT,7,2020-04-08,0.01,17,553,56229,128,0.9880373109420837,0.11724137931034483,0.9902609982036561,0.02982456140350877,0.009739001796343912,0.8827586206896552,0.04755244755244755,0.5537511887570005,0.05442470100449313
our_vol1,Our vol1 STNPP-GAT,7,2020-04-08,0.05,53,2794,53988,92,0.9493034939483901,0.36551724137931035,0.950794265788454,0.018616087109237796,0.049205734211545914,0.6344827586206897,0.03542780748663102,0.6581557535838822,0.07314628272003726
our_vol1,Our vol1 STNPP-GAT,7,2020-04-08,0.1,75,5618,51164,70,0.9000825618774922,0.5172413793103449,0.9010601951322602,0.013174073423502547,0.09893980486773978,0.4827586206896552,0.025693730729701953,0.7091507872213025,0.07027957380476826
our_vol1,Our vol1 STNPP-GAT,8,2020-04-22,0.01,24,546,56219,138,0.987984611871344,0.14814814814814814,0.9903813969875803,0.042105263157894736,0.009618603012419624,0.8518518518518519,0.06557377049180328,0.5692647725678642,0.07411888465533582
our_vol1,Our vol1 STNPP-GAT,8,2020-04-22,0.05,66,2781,53984,96,0.9494615911606092,0.4074074074074074,0.9510085439971814,0.023182297154899896,0.04899145600281864,0.5925925925925926,0.04386839481555334,0.6792079757022944,0.08759374267984579
our_vol1,Our vol1 STNPP-GAT,8,2020-04-22,0.1,89,5604,51161,73,0.9002757918035379,0.5493827160493827,0.9012771954549458,0.01563323379588969,0.09872280454505417,0.4506172839506173,0.030401366353543985,0.7253299557521642,0.08001972077069437
our_vol1,Our vol1 STNPP-GAT,9,2020-05-06,0.01,22,548,56219,138,0.9879494791575175,0.1375,0.9903465041309212,0.03859649122807018,0.009653495869078866,0.8625,0.06027397260273973,0.5639232520654606,0.06798067287467278
our_vol1,Our vol1 STNPP-GAT,9,2020-05-06,0.05,63,2784,53983,97,0.9493913257329563,0.39375,0.9509574224461395,0.022128556375131718,0.04904257755386052,0.60625,0.041902228134353174,0.6723537112230697,0.08372333566980995
our_vol1,Our vol1 STNPP-GAT,9,2020-05-06,0.1,92,5601,51166,68,0.9004163226588437,0.575,0.9013335212359294,0.01616019673282979,0.09866647876407067,0.425,0.03143686998120623,0.7381667606179647,0.08405612876581062
our_vol1,Our vol1 STNPP-GAT,10,2020-05-20,0.01,25,545,56197,160,0.987615718376166,0.13513513513513514,0.9903951217792817,0.043859649122807015,0.009604878220718338,0.8648648648648649,0.0662251655629139,0.5627651284572084,0.07175881204341832
our_vol1,Our vol1 STNPP-GAT,10,2020-05-20,0.05,59,2788,53954,126,0.9488116359548193,0.31891891891891894,0.9508653202213528,0.02072356866877415,0.04913467977864721,0.6810810810810811,0.038918205804749334,0.6348921195701359,0.07044378507369167
our_vol1,Our vol1 STNPP-GAT,10,2020-05-20,0.1,98,5595,51147,87,0.9001879600189716,0.5297297297297298,0.9013957914772126,0.017214122606709993,0.09860420852278735,0.4702702702702703,0.03334467505954406,0.7155627606034711,0.08178849042188763
our_vol1,Our vol1 STNPP-GAT,11,2020-06-03,0.01,20,550,56223,134,0.987984611871344,0.12987012987012986,0.9903122963380481,0.03508771929824561,0.009687703661951983,0.8701298701298701,0.05524861878453038,0.5600912131040889,0.06269903957425906
our_vol1,Our vol1 STNPP-GAT,11,2020-06-03,0.05,57,2790,53983,97,0.9492859275914768,0.37012987012987014,0.9508569214239163,0.020021074815595362,0.0491430785760837,0.6298701298701299,0.03798733755414861,0.6604933957768933,0.07649030084662081
our_vol1,Our vol1 STNPP-GAT,11,2020-06-03,0.1,78,5615,51158,76,0.9000298628067525,0.5064935064935064,0.9010973526147993,0.01370103636044265,0.09890264738520071,0.4935064935064935,0.026680348896870192,0.7037954295541529,0.0705677050942507
our_vol1,Our vol1 STNPP-GAT,12,2020-06-17,0.01,31,539,56187,170,0.987545452948513,0.15422885572139303,0.9904981842541339,0.054385964912280704,0.009501815745866093,0.845771144278607,0.08041504539559013,0.5723635199877635,0.08622385336274904
our_vol1,Our vol1 STNPP-GAT,12,2020-06-17,0.05,86,2761,53965,115,0.9494791575175224,0.42786069651741293,0.9513274336283186,0.03020723568668774,0.048672566371681415,0.572139303482587,0.056430446194225714,0.6895940650728658,0.10318861134427701
our_vol1,Our vol1 STNPP-GAT,12,2020-06-17,0.1,111,5582,51144,90,0.9003636235881041,0.5522388059701493,0.9015971512181363,0.01949762866678377,0.0984028487818637,0.44776119402985076,0.03766542246352223,0.7269179785941429,0.0897301279412407
our_vol1,Our vol1 STNPP-GAT,13,2020-07-01,0.01,25,545,56177,180,0.9872643912379012,0.12195121951219512,0.9903917351292267,0.043859649122807015,0.009608264870773245,0.8780487804878049,0.06451612903225806,0.5561714773207109,0.0675907365164303
our_vol1,Our vol1 STNPP-GAT,13,2020-07-01,0.05,65,2782,53940,140,0.9486711050995134,0.3170731707317073,0.9509537745495575,0.0228310502283105,0.04904622545044251,0.6829268292682927,0.04259501965923984,0.6340134726406325,0.07365785710440192
our_vol1,Our vol1 STNPP-GAT,13,2020-07-01,0.1,91,5602,51120,114,0.8995907038839215,0.44390243902439025,0.9012376150347308,0.015984542420516425,0.0987623849652692,0.5560975609756098,0.030857917938284164,0.6725700270295605,0.06891255263653284
our_vol1,Our vol1 STNPP-GAT,14,2020-07-15,0.01,21,549,56205,152,0.9876859838038189,0.12138728323699421,0.9903266730098319,0.03684210526315789,0.009673326990168095,0.8786127167630058,0.05652759084791386,0.5558569781234131,0.061761432505812716
our_vol1,Our vol1 STNPP-GAT,14,2020-07-15,0.05,65,2782,53972,108,0.9492332285207371,0.37572254335260113,0.9509814286217712,0.0228310502283105,0.04901857137822885,0.6242774566473989,0.04304635761589404,0.6633519859871861,0.08250183894790125
our_vol1,Our vol1 STNPP-GAT,14,2020-07-15,0.1,86,5607,51147,87,0.8999771637360128,0.49710982658959535,0.9012052013954963,0.015106270858949587,0.09879479860450364,0.5028901734104047,0.02932151380838732,0.6991575139925459,0.0730799527325091
our_vol1,Our vol1 STNPP-GAT,15,2020-07-29,0.01,20,550,56218,139,0.9878967800867778,0.12578616352201258,0.9903114430665163,0.03508771929824561,0.009688556933483652,0.8742138364779874,0.05486968449931413,0.5580488032942644,0.061540676289199264
our_vol1,Our vol1 STNPP-GAT,15,2020-07-29,0.05,52,2795,53973,107,0.9490224322377782,0.3270440251572327,0.9507645152198422,0.0182648401826484,0.04923548478015784,0.6729559748427673,0.034597471723220224,0.6389042701885375,0.06726418379499717
our_vol1,Our vol1 STNPP-GAT,15,2020-07-29,0.1,84,5609,51159,75,0.9001528273051452,0.5283018867924528,0.9011943348365277,0.014754962234322853,0.09880566516347238,0.4716981132075472,0.028708133971291867,0.7147481108144902,0.07555443857423899
our_vol1,Our vol1 STNPP-GAT,16,2020-08-12,0.01,17,553,56222,135,0.987914346443691,0.1118421052631579,0.990259797446059,0.02982456140350877,0.009740202553940995,0.8881578947368421,0.04709141274238227,0.5510509513546085,0.05292036606530547
our_vol1,Our vol1 STNPP-GAT,16,2020-08-12,0.05,54,2793,53982,98,0.9492156621638238,0.35526315789473684,0.9508058124174372,0.018967334035827187,0.04919418758256275,0.6447368421052632,0.03601200400133378,0.653034485156087,0.0724615455287086
our_vol1,Our vol1 STNPP-GAT,16,2020-08-12,0.1,84,5609,51166,68,0.9002757918035379,0.5526315789473685,0.9012065169528842,0.014754962234322853,0.09879348304711581,0.4473684210526316,0.02874251497005988,0.7269190479501264,0.07806414186363213
our_vol1,Our vol1 STNPP-GAT,17,2020-08-26,0.01,20,550,56215,142,0.987844081016038,0.12345679012345678,0.9903109310314454,0.03508771929824561,0.009689068968554567,0.8765432098765432,0.05464480874316939,0.5568838605774511,0.06087031177009042
our_vol1,Our vol1 STNPP-GAT,17,2020-08-26,0.05,57,2790,53975,105,0.9491453967361709,0.35185185185185186,0.9508499955958778,0.020021074815595362,0.04915000440412226,0.6481481481481481,0.03788634097706879,0.6513509237238648,0.07397770001625796
our_vol1,Our vol1 STNPP-GAT,17,2020-08-26,0.1,82,5611,51154,80,0.9000298628067525,0.5061728395061729,0.9011538800317097,0.014403653609696119,0.09884611996829032,0.49382716049382713,0.02801024765157985,0.7036633597689412,0.07232542661951692
our_vol1,Our vol1 STNPP-GAT,18,2020-09-09,0.01,15,555,56232,125,0.988054877298997,0.10714285714285714,0.9902266363780443,0.02631578947368421,0.00977336362195573,0.8928571428571429,0.04225352112676057,0.5486847467604508,0.04843954227076775
our_vol1,Our vol1 STNPP-GAT,18,2020-09-09,0.05,41,2806,53981,99,0.9489697331670385,0.29285714285714287,0.9505872823005266,0.014401123990165085,0.049412717699473474,0.7071428571428572,0.027452293270840304,0.6217222125788348,0.05531924439937721
our_vol1,Our vol1 STNPP-GAT,18,2020-09-09,0.1,67,5626,51161,73,0.8998893319514466,0.4785714285714286,0.9009280293024812,0.011768838924995608,0.0990719706975188,0.5214285714285715,0.02297274129950283,0.6897497289369549,0.06265416071612091
our_vol1,Our vol1 STNPP-GAT,19,2020-09-23,0.01,18,552,56228,129,0.9880373109420837,0.12244897959183673,0.9902782669954209,0.031578947368421054,0.009721733004579076,0.8775510204081632,0.0502092050209205,0.5563636232936288,0.057461095236720904
our_vol1,Our vol1 STNPP-GAT,19,2020-09-23,0.05,52,2795,53985,95,0.9492332285207371,0.35374149659863946,0.9507749207467419,0.0182648401826484,0.04922507925325819,0.6462585034013606,0.034736138944555774,0.6522582086726907,0.07090143058587146
our_vol1,Our vol1 STNPP-GAT,19,2020-09-23,0.1,76,5617,51163,71,0.9000825618774922,0.5170068027210885,0.9010743219443466,0.013349727735815914,0.0989256780556534,0.48299319727891155,0.026027397260273973,0.7090405623327175,0.07072406233507458
our_vol1,Our vol1 STNPP-GAT,20,2020-10-07,0.01,21,549,56229,128,0.9881075763697367,0.14093959731543623,0.9903307619148262,0.03684210526315789,0.009669238085173835,0.8590604026845637,0.0584144645340751,0.5656351796151312,0.06736564804957776
our_vol1,Our vol1 STNPP-GAT,20,2020-10-07,0.05,57,2790,53988,92,0.949373759376043,0.3825503355704698,0.9508612490753461,0.020021074815595362,0.04913875092465392,0.6174496644295302,0.038050734312416554,0.6667057923229079,0.07815410428608048
our_vol1,Our vol1 STNPP-GAT,20,2020-10-07,0.1,84,5609,51169,65,0.9003284908742776,0.5637583892617449,0.9012117369403643,0.014754962234322853,0.09878826305963577,0.436241610738255,0.028757274905854162,0.7324850631010547,0.07918784173542882
our_vol1,Our vol1 STNPP-GAT,21,2020-10-21,0.01,22,548,56213,144,0.987844081016038,0.13253012048192772,0.9903454836947905,0.03859649122807018,0.009654516305209563,0.8674698795180723,0.05978260869565217,0.5614378020883591,0.06654774873696716
our_vol1,Our vol1 STNPP-GAT,21,2020-10-21,0.05,60,2787,53974,106,0.9491805294499973,0.3614457831325301,0.9508993851412061,0.02107481559536354,0.04910061485879389,0.6385542168674698,0.039827414537006306,0.6561725841368681,0.07726837523652637
our_vol1,Our vol1 STNPP-GAT,21,2020-10-21,0.1,94,5599,51162,72,0.9003811899450173,0.5662650602409639,0.9013583270203133,0.016511505357456525,0.09864167297968676,0.43373493975903615,0.032087386926096605,0.7338116936306386,0.08404764761933925
our_vol1,Our vol1 STNPP-GAT,22,2020-11-04,0.01,15,555,56210,147,0.9876684174469057,0.09259259259259259,0.9902228485862767,0.02631578947368421,0.009777151413723244,0.9074074074074074,0.040983606557377046,0.5414077205894346,0.04430959566353365
our_vol1,Our vol1 STNPP-GAT,22,2020-11-04,0.05,58,2789,53976,104,0.9491805294499973,0.35802469135802467,0.9508676120849114,0.020372321742184757,0.049132387915088525,0.6419753086419753,0.0385510136257893,0.654446151721468,0.0754905936455455
our_vol1,Our vol1 STNPP-GAT,22,2020-11-04,0.1,84,5609,51156,78,0.9001001282344054,0.5185185185185185,0.9011891130097771,0.014754962234322853,0.09881088699022285,0.48148148148148145,0.0286934244235696,0.7098538157641479,0.07452379637699619
our_vol1,Our vol1 STNPP-GAT,23,2020-11-18,0.01,19,551,56195,162,0.98747518752086,0.10497237569060773,0.9902900644979382,0.03333333333333333,0.009709935502061819,0.8950276243093923,0.05059920106524633,0.547631220094273,0.053866313593033295
our_vol1,Our vol1 STNPP-GAT,23,2020-11-18,0.05,54,2793,53953,127,0.9487062378133398,0.2983425414364641,0.9507806717654108,0.018967334035827187,0.04921932823458922,0.7016574585635359,0.035667107001321,0.6245616066009374,0.06434414524930607
