model,model_label,frame_index,forecast_date,predicted_events,actual_events,cumulative_predicted_events,cumulative_actual_events,cumulative_error
our_vol1,Our vol1 STNPP-GAT,54,2022-01-26,189.57252502441406,180.0,9676.396484375,9559.0,117.396484375
our_vol1,Our vol1 STNPP-GAT,55,2022-02-09,190.3934326171875,192.0,9866.7900390625,9751.0,115.7900390625
our_vol1,Our vol1 STNPP-GAT,56,2022-02-23,190.83584594726562,166.0,10057.6259765625,9917.0,140.6259765625
our_vol1,Our vol1 STNPP-GAT,57,2022-03-09,191.33718872070312,186.0,10248.962890625,10103.0,145.962890625
our_vol1,Our vol1 STNPP-GAT,58,2022-03-23,192.37469482421875,203.0,10441.337890625,10306.0,135.337890625
our_vol1,Our vol1 STNPP-GAT,59,2022-04-06,193.87974548339844,209.0,10635.2177734375,10515.0,120.2177734375
our_vol1,Our vol1 STNPP-GAT,60,2022-04-20,195.96670532226562,205.0,10831.1845703125,10720.0,111.1845703125
our_vol1,Our vol1 STNPP-GAT,61,2022-05-04,197.60870361328125,226.0,11028.79296875,10946.0,82.79296875
our_vol1,Our vol1 STNPP-GAT,62,2022-05-18,198.8266143798828,208.0,11227.619140625,11154.0,73.619140625
our_vol1,Our vol1 STNPP-GAT,63,2022-06-01,199.77017211914062,211.0,11427.3896484375,11365.0,62.3896484375
our_vol1,Our vol1 STNPP-GAT,64,2022-06-15,201.13931274414062,210.0,11628.529296875,11575.0,53.529296875
our_vol1,Our vol1 STNPP-GAT,65,2022-06-29,202.08949279785156,197.0,11830.619140625,11772.0,58.619140625
our_vol1,Our vol1 STNPP-GAT,66,2022-07-13,202.19114685058594,202.0,12032.810546875,11974.0,58.810546875
our_vol1,Our vol1 STNPP-GAT,67,2022-07-27,202.95172119140625,227.0,12235.7626953125,12201.0,34.7626953125
our_vol1,Our vol1 STNPP-GAT,68,2022-08-10,203.78236389160156,173.0,12439.544921875,12374.0,65.544921875
our_vol1,Our vol1 STNPP-GAT,69,2022-08-24,204.24554443359375,189.0,12643.7900390625,12563.0,80.7900390625
our_vol1,Our vol1 STNPP-GAT,70,2022-09-07,204.65606689453125,198.0,12848.4462890625,12761.0,87.4462890625
our_vol1,Our vol1 STNPP-GAT,71,2022-09-21,205.4769287109375,220.0,13053.9228515625,12981.0,72.9228515625
our_vol1,Our vol1 STNPP-GAT,72,2022-10-05,204.90170288085938,196.0,13258.82421875,13177.0,81.82421875
our_vol1,Our vol1 STNPP-GAT,73,2022-10-19,204.85569763183594,198.0,13463.6796875,13375.0,88.6796875
our_vol1,Our vol1 STNPP-GAT,74,2022-11-02,204.9222412109375,214.0,13668.6015625,13589.0,79.6015625
our_vol1,Our vol1 STNPP-GAT,75,2022-11-16,204.74571228027344,230.0,13873.34765625,13819.0,54.34765625
our_vol1,Our vol1 STNPP-GAT,76,2022-11-30,204.97955322265625,199.0,14078.3271484375,14018.0,60.3271484375
our_vol1,Our vol1 STNPP-GAT,77,2022-12-14,205.00930786132812,210.0,14283.3369140625,14228.0,55.3369140625
our_vol1,Our vol1 STNPP-GAT,78,2022-12-28,205.29400634765625,208.0,14488.630859375,14436.0,52.630859375
our_vol1,Our vol1 STNPP-GAT,79,2023-01-11,205.36534118652344,211.0,14693.99609375,14647.0,46.99609375
our_vol1,Our vol1 STNPP-GAT,80,2023-01-25,205.55259704589844,224.0,14899.548828125,14871.0,28.548828125
our_vol1,Our vol1 STNPP-GAT,81,2023-02-08,205.73995971679688,188.0,15105.2890625,15059.0,46.2890625
our_vol1,Our vol1 STNPP-GAT,82,2023-02-22,205.80462646484375,201.0,15311.09375,15260.0,51.09375
our_vol1,Our vol1 STNPP-GAT,83,2023-03-08,205.99224853515625,185.0,15517.0859375,15445.0,72.0859375
our_vol1,Our vol1 STNPP-GAT,84,2023-03-22,205.92904663085938,190.0,15723.0146484375,15635.0,88.0146484375
our_vol1,Our vol1 STNPP-GAT,85,2023-04-05,205.24920654296875,173.0,15928.263671875,15808.0,120.263671875
our_vol1,Our vol1 STNPP-GAT,86,2023-04-19,204.06414794921875,212.0,16132.328125,16020.0,112.328125
our_vol1,Our vol1 STNPP-GAT,87,2023-05-03,203.19610595703125,156.0,16335.5244140625,16176.0,159.5244140625
our_vol1,Our vol1 STNPP-GAT,88,2023-05-17,201.65133666992188,186.0,16537.17578125,16362.0,175.17578125
our_vol1,Our vol1 STNPP-GAT,89,2023-05-31,200.99972534179688,187.0,16738.17578125,16549.0,189.17578125
our_vol1,Our vol1 STNPP-GAT,90,2023-06-14,200.61668395996094,173.0,16938.79296875,16722.0,216.79296875
our_vol1,Our vol1 STNPP-GAT,91,2023-06-28,200.3174591064453,196.0,17139.111328125,16918.0,221.111328125
our_vol1,Our vol1 STNPP-GAT,92,2023-07-12,200.6831817626953,234.0,17339.794921875,17152.0,187.794921875
our_vol1,Our vol1 STNPP-GAT,93,2023-07-26,201.09181213378906,187.0,17540.88671875,17339.0,201.88671875
our_vol1,Our vol1 STNPP-GAT,94,2023-08-09,201.33883666992188,170.0,17742.224609375,17509.0,233.224609375
our_vol1,Our vol1 STNPP-GAT,95,2023-08-23,201.851806640625,181.0,17944.076171875,17690.0,254.076171875
our_vol1,Our vol1 STNPP-GAT,96,2023-09-06,202.5482940673828,195.0,18146.625,17885.0,261.625
our_vol1,Our vol1 STNPP-GAT,97,2023-09-20,202.15283203125,197.0,18348.77734375,18082.0,266.77734375
our_vol1,Our vol1 STNPP-GAT,98,2023-10-04,202.6880645751953,210.0,18551.46484375,18292.0,259.46484375
our_vol1,Our vol1 STNPP-GAT,99,2023-10-18,203.30137634277344,189.0,18754.765625,18481.0,273.765625
our_vol1,Our vol1 STNPP-GAT,100,2023-11-01,203.5517578125,218.0,18958.31640625,18699.0,259.31640625
our_vol1,Our vol1 STNPP-GAT,101,2023-11-15,203.84754943847656,193.0,19162.1640625,18892.0,270.1640625
our_vol1,Our vol1 STNPP-GAT,102,2023-11-29,203.90036010742188,223.0,19366.064453125,19115.0,251.064453125
our_vol1,Our vol1 STNPP-GAT,103,2023-12-13,204.62710571289062,208.0,19570.69140625,19323.0,247.69140625
our_vol1,Our vol1 STNPP-GAT,104,2023-12-27,204.0185089111328,197.0,19774.708984375,19520.0,254.708984375
our_vol1,Our vol1 STNPP-GAT,105,2024-01-10,203.5472412109375,196.0,19978.255859375,19716.0,262.255859375
our_vol1,Our vol1 STNPP-GAT,106,2024-01-24,203.3526611328125,226.0,20181.609375,19942.0,239.609375
our_vol1,Our vol1 STNPP-GAT,107,2024-02-07,202.8675994873047,214.0,20384.4765625,20156.0,228.4765625
our_vol1,Our vol1 STNPP-GAT,108,2024-02-21,202.37667846679688,207.0,20586.853515625,20363.0,223.853515625
our_vol1,Our vol1 STNPP-GAT,109,2024-03-06,202.88418579101562,193.0,20789.73828125,20556.0,233.73828125
our_vol1,Our vol1 STNPP-GAT,110,2024-03-20,201.34622192382812,186.0,20991.083984375,20742.0,249.083984375
our_vol1,Our vol1 STNPP-GAT,111,2024-04-03,200.66180419921875,150.0,21191.74609375,20892.0,299.74609375
our_vol1,Our vol1 STNPP-GAT,112,2024-04-17,198.87139892578125,171.0,21390.6171875,21063.0,327.6171875
our_vol1,Our vol1 STNPP-GAT,113,2024-05-01,197.9608917236328,179.0,21588.578125,21242.0,346.578125
our_vol1,Our vol1 STNPP-GAT,114,2024-05-15,196.81967163085938,117.0,21785.3984375,21359.0,426.3984375
our_vol1,Our vol1 STNPP-GAT,115,2024-05-29,194.23951721191406,111.0,21979.638671875,21470.0,509.638671875
our_vol1,Our vol1 STNPP-GAT,116,2024-06-12,191.80307006835938,143.0,22171.44140625,21613.0,558.44140625
our_vol1,Our vol1 STNPP-GAT,117,2024-06-26,189.4905242919922,107.0,22360.931640625,21720.0,640.931640625
our_vol1,Our vol1 STNPP-GAT,118,2024-07-10,186.44879150390625,131.0,22547.380859375,21851.0,696.380859375
our_vol1,Our vol1 STNPP-GAT,119,2024-07-24,183.23544311523438,137.0,22730.6171875,21988.0,742.6171875
our_vol1,Our vol1 STNPP-GAT,120,2024-08-07,180.5553741455078,115.0,22911.171875,22103.0,808.171875
our_vol1,Our vol1 STNPP-GAT,121,2024-08-21,176.8881072998047,127.0,23088.060546875,22230.0,858.060546875
our_vol1,Our vol1 STNPP-GAT,122,2024-09-04,173.57501220703125,110.0,23261.634765625,22340.0,921.634765625
our_vol1,Our vol1 STNPP-GAT,123,2024-09-18,170.60079956054688,127.0,23432.236328125,22467.0,965.236328125
our_vol1,Our vol1 STNPP-GAT,124,2024-10-02,168.072509765625,119.0,23600.30859375,22586.0,1014.30859375
our_vol1,Our vol1 STNPP-GAT,125,2024-10-16,164.65550231933594,126.0,23764.96484375,22712.0,1052.96484375
our_vol1,Our vol1 STNPP-GAT,126,2024-10-30,161.36769104003906,114.0,23926.33203125,22826.0,1100.33203125
our_vol1,Our vol1 STNPP-GAT,127,2024-11-13,157.7601776123047,106.0,24084.091796875,22932.0,1152.091796875
our_vol1,Our vol1 STNPP-GAT,128,2024-11-27,154.30772399902344,122.0,24238.400390625,23054.0,1184.400390625
our_vol1,Our vol1 STNPP-GAT,129,2024-12-11,149.9639892578125,95.0,24388.365234375,23149.0,1239.365234375
our_vol1,Our vol1 STNPP-GAT,130,2024-12-25,143.2502899169922,17.0,24531.615234375,23166.0,1365.615234375
