model,model_label,frame_index,forecast_date,q,rri
our_vol1,Our vol1 STNPP-GAT,127,2024-11-13,0.01,0.45051608986035213
our_vol1,Our vol1 STNPP-GAT,128,2024-11-27,0.01,1.7978947368421052
our_vol1,Our vol1 STNPP-GAT,129,2024-12-11,0.01,1.2700534759358288
our_vol1,Our vol1 STNPP-GAT,0,2020-01-01,0.02,1.2003303055326175
our_vol1,Our vol1 STNPP-GAT,1,2020-01-15,0.02,0.8311731843575418
our_vol1,Our vol1 STNPP-GAT,2,2020-01-29,0.02,0.9649595687331536
our_vol1,Our vol1 STNPP-GAT,3,2020-02-12,0.02,0.6552197802197802
our_vol1,Our vol1 STNPP-GAT,4,2020-02-26,0.02,1.7587619481110606
our_vol1,Our vol1 STNPP-GAT,5,2020-03-11,0.02,0.7898349642179057
our_vol1,Our vol1 STNPP-GAT,6,2020-03-25,0.02,1.1208053691275168
our_vol1,Our vol1 STNPP-GAT,7,2020-04-08,0.02,1.146153846153846
our_vol1,Our vol1 STNPP-GAT,8,2020-04-22,0.02,1.1384788189987163
our_vol1,Our vol1 STNPP-GAT,9,2020-05-06,0.02,0.7850844041320233
our_vol1,Our vol1 STNPP-GAT,10,2020-05-20,0.02,1.25231037489102
our_vol1,Our vol1 STNPP-GAT,11,2020-06-03,0.02,1.0674318507890963
our_vol1,Our vol1 STNPP-GAT,12,2020-06-17,0.02,0.8237172882752936
our_vol1,Our vol1 STNPP-GAT,13,2020-07-01,0.02,1.0038655961938745
our_vol1,Our vol1 STNPP-GAT,14,2020-07-15,0.02,0.8730361709901352
our_vol1,Our vol1 STNPP-GAT,15,2020-07-29,0.02,0.9312569521690768
our_vol1,Our vol1 STNPP-GAT,16,2020-08-12,0.02,1.3750277223331115
our_vol1,Our vol1 STNPP-GAT,17,2020-08-26,0.02,0.6423076923076924
our_vol1,Our vol1 STNPP-GAT,18,2020-09-09,0.02,1.1048565121412803
our_vol1,Our vol1 STNPP-GAT,19,2020-09-23,0.02,0.896551724137931
our_vol1,Our vol1 STNPP-GAT,20,2020-10-07,0.02,1.1860153256704982
our_vol1,Our vol1 STNPP-GAT,21,2020-10-21,0.02,0.73006993006993
our_vol1,Our vol1 STNPP-GAT,22,2020-11-04,0.02,1.0480943738656987
our_vol1,Our vol1 STNPP-GAT,23,2020-11-18,0.02,1.5214043732676314
our_vol1,Our vol1 STNPP-GAT,24,2020-12-02,0.02,0.8408248378127895
our_vol1,Our vol1 STNPP-GAT,25,2020-12-16,0.02,1.0
our_vol1,Our vol1 STNPP-GAT,26,2020-12-30,0.02,0.8055882352941175
our_vol1,Our vol1 STNPP-GAT,27,2021-01-13,0.02,1.664071190211346
our_vol1,Our vol1 STNPP-GAT,28,2021-01-27,0.02,0.725181295323831
our_vol1,Our vol1 STNPP-GAT,29,2021-02-10,0.02,0.8898338870431893
our_vol1,Our vol1 STNPP-GAT,30,2021-02-24,0.02,0.9681519138755981
our_vol1,Our vol1 STNPP-GAT,31,2021-03-10,0.02,1.0158730158730158
our_vol1,Our vol1 STNPP-GAT,32,2021-03-24,0.02,1.1464788732394366
our_vol1,Our vol1 STNPP-GAT,33,2021-04-07,0.02,0.7428662016487001
our_vol1,Our vol1 STNPP-GAT,34,2021-04-21,0.02,0.8797514619883041
our_vol1,Our vol1 STNPP-GAT,35,2021-05-05,0.02,1.3784146887595166
our_vol1,Our vol1 STNPP-GAT,36,2021-05-19,0.02,0.8664246823956442
our_vol1,Our vol1 STNPP-GAT,37,2021-06-02,0.02,1.044238683127572
our_vol1,Our vol1 STNPP-GAT,38,2021-06-16,0.02,0.9719051799824407
our_vol1,Our vol1 STNPP-GAT,39,2021-06-30,0.02,1.2139775668679897
our_vol1,Our vol1 STNPP-GAT,40,2021-07-14,0.02,1.0115154306771075
our_vol1,Our vol1 STNPP-GAT,41,2021-07-28,0.02,1.1494040624475406
our_vol1,Our vol1 STNPP-GAT,42,2021-08-11,0.02,0.8516015280634734
our_vol1,Our vol1 STNPP-GAT,43,2021-08-25,0.02,1.1653877551020408
our_vol1,Our vol1 STNPP-GAT,44,2021-09-08,0.02,0.9121061359867331
our_vol1,Our vol1 STNPP-GAT,45,2021-09-22,0.02,1.0531772575250837
our_vol1,Our vol1 STNPP-GAT,46,2021-10-06,0.02,1.023809523809524
our_vol1,Our vol1 STNPP-GAT,47,2021-10-20,0.02,1.1432160804020102
our_vol1,Our vol1 STNPP-GAT,48,2021-11-03,0.02,0.8442186266771902
our_vol1,Our vol1 STNPP-GAT,49,2021-11-17,0.02,1.0953373015873016
our_vol1,Our vol1 STNPP-GAT,50,2021-12-01,0.02,1.0216816499206767
our_vol1,Our vol1 STNPP-GAT,51,2021-12-15,0.02,0.846829268292683
our_vol1,Our vol1 STNPP-GAT,52,2021-12-29,0.02,1.3911029728565274
our_vol1,Our vol1 STNPP-GAT,53,2022-01-12,0.02,0.6410590277777778
our_vol1,Our vol1 STNPP-GAT,54,2022-01-26,0.02,0.9375
our_vol1,Our vol1 STNPP-GAT,55,2022-02-09,0.02,1.1566265060240963
our_vol1,Our vol1 STNPP-GAT,56,2022-02-23,0.02,0.7302052785923755
our_vol1,Our vol1 STNPP-GAT,57,2022-03-09,0.02,1.2216748768472907
our_vol1,Our vol1 STNPP-GAT,58,2022-03-23,0.02,0.9924069065945498
our_vol1,Our vol1 STNPP-GAT,59,2022-04-06,0.02,0.9770325203252033
our_vol1,Our vol1 STNPP-GAT,60,2022-04-20,0.02,1.100075315383167
