forecast_date,display_time,theta,omega,refits,state_updates,actual_events_in_window
2012-09-07,2012-09-08T00:00:00,0.05,0.011111111111111112,16,323,5
2012-09-08,2012-09-09T00:00:00,0.05,0.011111111111111112,16,328,1
2012-09-09,2012-09-10T00:00:00,0.05,0.011111111111111112,16,329,0
2012-09-10,2012-09-11T00:00:00,0.05,0.011111111111111112,16,329,3
2012-09-11,2012-09-12T00:00:00,0.05,0.011111111111111112,16,332,2
2012-09-12,2012-09-13T00:00:00,0.05,0.011111111111111112,17,334,3
2012-09-13,2012-09-14T00:00:00,0.05,0.011111111111111112,17,337,2
2012-09-14,2012-09-15T00:00:00,0.05,0.011111111111111112,17,339,3
2012-09-15,2012-09-16T00:00:00,0.05,0.011111111111111112,17,342,6
2012-09-16,2012-09-17T00:00:00,0.05,0.011111111111111112,17,348,2
2012-09-17,2012-09-18T00:00:00,0.05,0.011111111111111112,17,350,4
2012-09-18,2012-09-19T00:00:00,0.05,0.011111111111111112,17,354,5
2012-09-19,2012-09-20T00:00:00,0.05,0.011111111111111112,18,359,4
2012-09-20,2012-09-21T00:00:00,0.05,0.011111111111111112,18,363,1
2012-09-21,2012-09-22T00:00:00,0.05,0.011111111111111112,18,364,3
2012-09-22,2012-09-23T00:00:00,0.05,0.011111111111111112,18,367,2
2012-09-23,2012-09-24T00:00:00,0.05,0.011111111111111112,18,369,2
2012-09-24,2012-09-25T00:00:00,0.05,0.011111111111111112,18,371,3
2012-09-25,2012-09-26T00:00:00,0.05,0.011111111111111112,18,374,1
2012-09-26,2012-09-27T00:00:00,0.05,0.011111111111111112,19,375,4
2012-09-27,2012-09-28T00:00:00,0.05,0.011111111111111112,19,379,6
2012-09-28,2012-09-29T00:00:00,0.05,0.011111111111111112,19,385,3
2012-09-29,2012-09-30T00:00:00,0.05,0.011111111111111112,19,388,3
2012-09-30,2012-10-01T00:00:00,0.05,0.011111111111111112,19,391,2
2012-10-01,2012-10-02T00:00:00,0.05,0.011111111111111112,19,393,4
2012-10-02,2012-10-03T00:00:00,0.05,0.011111111111111112,19,397,2
2012-10-03,2012-10-04T00:00:00,0.05,0.011111111111111112,20,399,3
2012-10-04,2012-10-05T00:00:00,0.05,0.011111111111111112,20,402,3
2012-10-05,2012-10-06T00:00:00,0.05,0.011111111111111112,20,405,1
2012-10-06,2012-10-07T00:00:00,0.05,0.011111111111111112,20,406,4
2012-10-07,2012-10-08T00:00:00,0.05,0.011111111111111112,20,410,4
2012-10-08,2012-10-09T00:00:00,0.05,0.011111111111111112,20,414,2
2012-10-09,2012-10-10T00:00:00,0.05,0.011111111111111112,20,416,3
2012-10-10,2012-10-11T00:00:00,0.05,0.011111111111111112,21,419,1
2012-10-11,2012-10-12T00:00:00,0.05,0.011111111111111112,21,420,3
2012-10-12,2012-10-13T00:00:00,0.05,0.011111111111111112,21,423,4
2012-10-13,2012-10-14T00:00:00,0.05,0.011111111111111112,21,427,4
2012-10-14,2012-10-15T00:00:00,0.05,0.011111111111111112,21,431,1
2012-10-15,2012-10-16T00:00:00,0.05,0.011111111111111112,21,432,6
2012-10-16,2012-10-17T00:00:00,0.05,0.011111111111111112,21,438,0
2012-10-17,2012-10-18T00:00:00,0.05,0.011111111111111112,22,438,2
2012-10-18,2012-10-19T00:00:00,0.05,0.011111111111111112,22,440,2
2012-10-19,2012-10-20T00:00:00,0.05,0.011111111111111112,22,442,6
2012-10-20,2012-10-21T00:00:00,0.05,0.011111111111111112,22,448,1
2012-10-21,2012-10-22T00:00:00,0.05,0.011111111111111112,22,449,1
2012-10-22,2012-10-23T00:00:00,0.05,0.011111111111111112,22,450,2
2012-10-23,2012-10-24T00:00:00,0.05,0.011111111111111112,22,452,0
2012-10-24,2012-10-25T00:00:00,0.05,0.011111111111111112,23,452,4
2012-10-25,2012-10-26T00:00:00,0.05,0.011111111111111112,23,456,4
2012-10-26,2012-10-27T00:00:00,0.05,0.011111111111111112,23,460,1
2012-10-27,2012-10-28T00:00:00,0.05,0.011111111111111112,23,461,1
2012-10-28,2012-10-29T00:00:00,0.05,0.011111111111111112,23,462,0
2012-10-29,2012-10-30T00:00:00,0.05,0.011111111111111112,23,462,3
2012-10-30,2012-10-31T00:00:00,0.05,0.011111111111111112,23,465,3
2012-10-31,2012-11-01T00:00:00,0.05,0.011111111111111112,24,468,2
2012-11-01,2012-11-02T00:00:00,0.05,0.011111111111111112,24,470,1
2012-11-02,2012-11-03T00:00:00,0.05,0.011111111111111112,24,471,1
