forecast_date,display_time,theta,omega,refits,state_updates,actual_events_in_window
2012-07-25,2012-07-26T00:00:00,0.05,0.011111111111111112,10,137,1
2012-07-26,2012-07-27T00:00:00,0.05,0.011111111111111112,10,138,2
2012-07-27,2012-07-28T00:00:00,0.05,0.011111111111111112,10,140,2
2012-07-28,2012-07-29T00:00:00,0.05,0.011111111111111112,10,142,0
2012-07-29,2012-07-30T00:00:00,0.05,0.011111111111111112,10,142,0
2012-07-30,2012-07-31T00:00:00,0.05,0.011111111111111112,10,142,1
2012-07-31,2012-08-01T00:00:00,0.05,0.011111111111111112,10,143,3
2012-08-01,2012-08-02T00:00:00,0.05,0.011111111111111112,11,146,1
2012-08-02,2012-08-03T00:00:00,0.05,0.011111111111111112,11,147,4
2012-08-03,2012-08-04T00:00:00,0.05,0.011111111111111112,11,151,4
2012-08-04,2012-08-05T00:00:00,0.05,0.011111111111111112,11,155,1
2012-08-05,2012-08-06T00:00:00,0.05,0.011111111111111112,11,156,1
2012-08-06,2012-08-07T00:00:00,0.05,0.011111111111111112,11,157,1
2012-08-07,2012-08-08T00:00:00,0.05,0.011111111111111112,11,158,5
2012-08-08,2012-08-09T00:00:00,0.05,0.011111111111111112,12,163,0
2012-08-09,2012-08-10T00:00:00,0.05,0.011111111111111112,12,163,2
2012-08-10,2012-08-11T00:00:00,0.05,0.011111111111111112,12,165,3
2012-08-11,2012-08-12T00:00:00,0.05,0.011111111111111112,12,168,5
2012-08-12,2012-08-13T00:00:00,0.05,0.011111111111111112,12,173,1
2012-08-13,2012-08-14T00:00:00,0.05,0.011111111111111112,12,174,2
2012-08-14,2012-08-15T00:00:00,0.05,0.011111111111111112,12,176,5
2012-08-15,2012-08-16T00:00:00,0.05,0.011111111111111112,13,181,1
2012-08-16,2012-08-17T00:00:00,0.05,0.011111111111111112,13,182,1
2012-08-17,2012-08-18T00:00:00,0.05,0.011111111111111112,13,183,2
2012-08-18,2012-08-19T00:00:00,0.05,0.011111111111111112,13,185,2
2012-08-19,2012-08-20T00:00:00,0.05,0.011111111111111112,13,187,1
2012-08-20,2012-08-21T00:00:00,0.05,0.011111111111111112,13,188,2
2012-08-21,2012-08-22T00:00:00,0.05,0.011111111111111112,13,190,1
2012-08-22,2012-08-23T00:00:00,0.05,0.011111111111111112,14,191,4
2012-08-23,2012-08-24T00:00:00,0.05,0.011111111111111112,14,195,2
2012-08-24,2012-08-25T00:00:00,0.05,0.011111111111111112,14,197,4
2012-08-25,2012-08-26T00:00:00,0.05,0.011111111111111112,14,201,1
2012-08-26,2012-08-27T00:00:00,0.05,0.011111111111111112,14,202,2
2012-08-27,2012-08-28T00:00:00,0.05,0.011111111111111112,14,204,4
2012-08-28,2012-08-29T00:00:00,0.05,0.011111111111111112,14,208,4
2012-08-29,2012-08-30T00:00:00,0.05,0.011111111111111112,15,212,2
2012-08-30,2012-08-31T00:00:00,0.05,0.011111111111111112,15,214,4
2012-08-31,2012-09-01T00:00:00,0.05,0.011111111111111112,15,218,3
2012-09-01,2012-09-02T00:00:00,0.05,0.011111111111111112,15,221,2
2012-09-02,2012-09-03T00:00:00,0.05,0.011111111111111112,15,223,1
2012-09-03,2012-09-04T00:00:00,0.05,0.011111111111111112,15,224,3
2012-09-04,2012-09-05T00:00:00,0.05,0.011111111111111112,15,227,4
2012-09-05,2012-09-06T00:00:00,0.05,0.011111111111111112,16,231,5
2012-09-06,2012-09-07T00:00:00,0.05,0.011111111111111112,16,236,2
2012-09-07,2012-09-08T00:00:00,0.05,0.011111111111111112,16,238,7
2012-09-08,2012-09-09T00:00:00,0.05,0.011111111111111112,16,245,3
2012-09-09,2012-09-10T00:00:00,0.05,0.011111111111111112,16,248,5
2012-09-10,2012-09-11T00:00:00,0.05,0.011111111111111112,16,253,2
2012-09-11,2012-09-12T00:00:00,0.05,0.011111111111111112,16,255,1
2012-09-12,2012-09-13T00:00:00,0.05,0.011111111111111112,17,256,4
2012-09-13,2012-09-14T00:00:00,0.05,0.011111111111111112,17,260,2
2012-09-14,2012-09-15T00:00:00,0.05,0.011111111111111112,17,262,1
2012-09-15,2012-09-16T00:00:00,0.05,0.011111111111111112,17,263,1
2012-09-16,2012-09-17T00:00:00,0.05,0.011111111111111112,17,264,1
2012-09-17,2012-09-18T00:00:00,0.05,0.011111111111111112,17,265,1
2012-09-18,2012-09-19T00:00:00,0.05,0.011111111111111112,17,266,2
2012-09-19,2012-09-20T00:00:00,0.05,0.011111111111111112,18,268,1
2012-09-20,2012-09-21T00:00:00,0.05,0.011111111111111112,18,269,0
2012-09-21,2012-09-22T00:00:00,0.05,0.011111111111111112,18,269,1
2012-09-22,2012-09-23T00:00:00,0.05,0.011111111111111112,18,270,1
2012-09-23,2012-09-24T00:00:00,0.05,0.011111111111111112,18,271,3
2012-09-24,2012-09-25T00:00:00,0.05,0.011111111111111112,18,274,3
2012-09-25,2012-09-26T00:00:00,0.05,0.011111111111111112,18,277,5
2012-09-26,2012-09-27T00:00:00,0.05,0.011111111111111112,19,282,3
2012-09-27,2012-09-28T00:00:00,0.05,0.011111111111111112,19,285,4
2012-09-28,2012-09-29T00:00:00,0.05,0.011111111111111112,19,289,6
2012-09-29,2012-09-30T00:00:00,0.05,0.011111111111111112,19,295,3
2012-09-30,2012-10-01T00:00:00,0.05,0.011111111111111112,19,298,1
2012-10-01,2012-10-02T00:00:00,0.05,0.011111111111111112,19,299,5
2012-10-02,2012-10-03T00:00:00,0.05,0.011111111111111112,19,304,3
2012-10-03,2012-10-04T00:00:00,0.05,0.011111111111111112,20,307,1
2012-10-04,2012-10-05T00:00:00,0.05,0.011111111111111112,20,308,0
2012-10-05,2012-10-06T00:00:00,0.05,0.011111111111111112,20,308,2
2012-10-06,2012-10-07T00:00:00,0.05,0.011111111111111112,20,310,4
2012-10-07,2012-10-08T00:00:00,0.05,0.011111111111111112,20,314,0
2012-10-08,2012-10-09T00:00:00,0.05,0.011111111111111112,20,314,1
2012-10-09,2012-10-10T00:00:00,0.05,0.011111111111111112,20,315,3
2012-10-10,2012-10-11T00:00:00,0.05,0.011111111111111112,21,318,2
2012-10-11,2012-10-12T00:00:00,0.05,0.011111111111111112,21,320,1
2012-10-12,2012-10-13T00:00:00,0.05,0.011111111111111112,21,321,2
2012-10-13,2012-10-14T00:00:00,0.05,0.011111111111111112,21,323,3
2012-10-14,2012-10-15T00:00:00,0.05,0.011111111111111112,21,326,0
2012-10-15,2012-10-16T00:00:00,0.05,0.011111111111111112,21,326,2
2012-10-16,2012-10-17T00:00:00,0.05,0.011111111111111112,21,328,3
2012-10-17,2012-10-18T00:00:00,0.05,0.011111111111111112,22,331,0
2012-10-18,2012-10-19T00:00:00,0.05,0.011111111111111112,22,331,3
2012-10-19,2012-10-20T00:00:00,0.05,0.011111111111111112,22,334,1
2012-10-20,2012-10-21T00:00:00,0.05,0.011111111111111112,22,335,0
2012-10-21,2012-10-22T00:00:00,0.05,0.011111111111111112,22,335,1
2012-10-22,2012-10-23T00:00:00,0.05,0.011111111111111112,22,336,3
2012-10-23,2012-10-24T00:00:00,0.05,0.011111111111111112,22,339,3
2012-10-24,2012-10-25T00:00:00,0.05,0.011111111111111112,23,342,4
2012-10-25,2012-10-26T00:00:00,0.05,0.011111111111111112,23,346,8
2012-10-26,2012-10-27T00:00:00,0.05,0.011111111111111112,23,354,2
2012-10-27,2012-10-28T00:00:00,0.05,0.011111111111111112,23,356,5
2012-10-28,2012-10-29T00:00:00,0.05,0.011111111111111112,23,361,1
2012-10-29,2012-10-30T00:00:00,0.05,0.011111111111111112,23,362,2
2012-10-30,2012-10-31T00:00:00,0.05,0.011111111111111112,23,364,3
2012-10-31,2012-11-01T00:00:00,0.05,0.011111111111111112,24,367,3
2012-11-01,2012-11-02T00:00:00,0.05,0.011111111111111112,24,370,3
2012-11-02,2012-11-03T00:00:00,0.05,0.011111111111111112,24,373,3
2012-11-03,2012-11-04T00:00:00,0.05,0.011111111111111112,24,376,3
2012-11-04,2012-11-05T00:00:00,0.05,0.011111111111111112,24,379,3
2012-11-05,2012-11-06T00:00:00,0.05,0.011111111111111112,24,382,1
2012-11-06,2012-11-07T00:00:00,0.05,0.011111111111111112,24,383,2
2012-11-07,2012-11-08T00:00:00,0.05,0.011111111111111112,25,385,2
2012-11-08,2012-11-09T00:00:00,0.05,0.011111111111111112,25,387,0
2012-11-09,2012-11-10T00:00:00,0.05,0.011111111111111112,25,387,0
2012-11-10,2012-11-11T00:00:00,0.05,0.011111111111111112,25,387,0
2012-11-11,2012-11-12T00:00:00,0.05,0.011111111111111112,25,387,1
2012-11-12,2012-11-13T00:00:00,0.05,0.011111111111111112,25,388,1
2012-11-13,2012-11-14T00:00:00,0.05,0.011111111111111112,25,389,2
2012-11-14,2012-11-15T00:00:00,0.05,0.011111111111111112,26,391,1
2012-11-15,2012-11-16T00:00:00,0.05,0.011111111111111112,26,392,2
2012-11-16,2012-11-17T00:00:00,0.05,0.011111111111111112,26,394,4
2012-11-17,2012-11-18T00:00:00,0.05,0.011111111111111112,26,398,1
2012-11-18,2012-11-19T00:00:00,0.05,0.011111111111111112,26,399,2
2012-11-19,2012-11-20T00:00:00,0.05,0.011111111111111112,26,401,1
2012-11-20,2012-11-21T00:00:00,0.05,0.011111111111111112,26,402,4
2012-11-21,2012-11-22T00:00:00,0.05,0.011111111111111112,27,406,3
2012-11-22,2012-11-23T00:00:00,0.05,0.011111111111111112,27,409,1
