model,model_label,frame_index,forecast_date,mae,rmse,poisson_deviance,rmsle,mase,r2,pearson,spearman,residual_morans_i,brier_score,log_loss,probability_oe_ratio,count_oe_ratio,roc_auc,pr_auc_average_precision,poisson_log_likelihood,poisson_log_likelihood_per_event,centroid_distance_m,predicted_events,actual_events
our_vol2,Our vol2 ETAS-enhanced STNPP-GAT,0,2020-01-01,0.005579325877906763,0.05296445348565739,0.02895177336639576,0.03650074119268225,1.0066140123255778,0.011561887102765733,0.11095013107765096,0.07646606674297375,-0.0008950659946973273,0.0027001476253968614,0.01701610981369686,0.953067698609432,0.9550436033264407,0.8483314544397668,0.02593692824147702,-980.6825068532859,-6.2068513091980115,1233.9354279441557,165.43747264489502,158.0
our_vol2,Our vol2 ETAS-enhanced STNPP-GAT,1,2020-01-15,0.005818292353879834,0.05728783923555053,0.02989371019467261,0.038234233282669096,1.0023682420424007,0.01914029293653352,0.13885305001414147,0.08111882270570064,-0.0012438304533972113,0.0028557666839005634,0.01737721564530485,1.0153727690241001,1.0469527869019752,0.8582306534501141,0.038882394743422796,-1018.7920237908313,-5.888971235785152,478.5609481135414,165.2414532578132,173.0
our_vol2,Our vol2 ETAS-enhanced STNPP-GAT,2,2020-01-29,0.005934803515840302,0.05593680024270654,0.032007470949882204,0.038706553051340034,1.0043404581800472,0.012839969083397351,0.1146446023679563,0.08179722316084535,0.00070688165652191,0.0030759550177250337,0.019016022805734903,1.0884336563251242,1.082814221751546,0.848722969132159,0.027688487362555594,-1089.3515022014121,-6.085762582130794,1339.339608883225,165.30998245521005,179.0
our_vol2,Our vol2 ETAS-enhanced STNPP-GAT,3,2020-02-12,0.005598716720347306,0.053104574891796215,0.029245330499951865,0.03660840473633214,1.006252709709645,0.012403776335159322,0.11399915541789925,0.07595511803751621,0.0030119361656779594,0.002718773146566634,0.01723319613139669,0.9588223960439315,0.960675930088842,0.844982884339423,0.026505467131620622,-990.03817032426,-6.226655159272076,2235.319784664228,165.50846650784297,159.0
our_vol2,Our vol2 ETAS-enhanced STNPP-GAT,4,2020-02-26,0.005769070227198491,0.055676796083055514,0.030780213914714992,0.03793320727239965,1.0052372706053312,0.005835804183696336,0.0883005980976395,0.07776507364447714,-0.007056926900566135,0.002836268262633982,0.017729909124100635,0.9955945616464419,1.0151439312248716,0.84645992037639,0.019012128479784385,-1040.6468828586903,-6.1943266836826805,2937.306704405591,165.49377367334637,168.0
our_vol2,Our vol2 ETAS-enhanced STNPP-GAT,5,2020-03-11,0.005755520518731527,0.05427156920868769,0.03138734793838468,0.037533926760393396,1.0048115886702513,0.016570946086129856,0.1288986189757847,0.07677929806707369,0.0020131748978260825,0.0028928607017975902,0.018503887332828903,1.0256492045550776,1.020685895916025,0.8370339211989876,0.03497532581624058,-1061.7006308636523,-6.282252253631079,321.14116656591943,165.5749341459541,169.0
our_vol2,Our vol2 ETAS-enhanced STNPP-GAT,6,2020-03-25,0.005746020540391181,0.055469573962789204,0.03233040757578693,0.03778205957076347,1.005884800426748,0.007664753913712241,0.095380745229489,0.0718940943611463,0.003618387372452255,0.0028153500700229183,0.0185650102116356,0.9900825926475701,1.0096668441645706,0.8213166585652567,0.02186070574765054,-1083.7708201306116,-6.48964562952462,952.7870785604246,165.4010934054004,167.0
our_vol2,Our vol2 ETAS-enhanced STNPP-GAT,7,2020-04-08,0.005448562467675109,0.0523419666761694,0.029509206759710947,0.0357852174278224,1.007664614608584,0.004138700684405805,0.08543476742248297,0.06814264088735618,0.0042029914507438785,0.002530053212026478,0.01696546625481047,0.8847145190350005,0.8993635709254307,0.8221850294957486,0.01673994653079733,-986.1627178827928,-6.6185417307569985,1566.1112784517713,165.67270992161866,149.0
our_vol2,Our vol2 ETAS-enhanced STNPP-GAT,8,2020-04-22,0.005719369152761291,0.05446091699857034,0.030355826044388443,0.037387590398677194,1.0076148923243913,0.00983310852853636,0.10401011236865698,0.07688384497315752,0.0020117192887528414,0.002808707941534326,0.01773937967168207,0.9849118415171622,0.9924231148737673,0.8441626893636641,0.023580154118800368,-1026.9536130727706,-6.2239612913501245,362.7187536449633,166.25973088201135,165.0
our_vol2,Our vol2 ETAS-enhanced STNPP-GAT,9,2020-05-06,0.0057166069221533285,0.05463442107554034,0.029317173831970657,0.037346083445682896,1.0100899023998953,0.009357076942401066,0.10218687200369211,0.07942596219180635,-0.0043451471364086,0.0027751180034627744,0.017094198424132134,0.9683175361413812,0.9819277258218743,0.8580387262846373,0.027772283553158108,-995.6967886440569,-6.071321881975957,376.8721221595199,167.0184023602469,164.0
our_vol2,Our vol2 ETAS-enhanced STNPP-GAT,10,2020-05-20,0.0061591003427817126,0.058427096086354595,0.033651180389672644,0.03998846374823608,1.0104871100685846,0.010385146852245897,0.10450212904733866,0.08269470712705916,0.0050485837818716375,0.003204708379207524,0.019610485065331362,1.1144109775451754,1.126312087166873,0.8469997913743289,0.02459268628330119,-1144.0577842992075,-6.053215789942897,740.6919724538217,167.8042899063712,189.0
