model,model_label,frame_index,forecast_date,q,tp,fp,tn,fn,accuracy,recall_tpr,specificity_tnr,precision_ppv,fpr,fnr,f1,balanced_accuracy,mcc
our_vol2,Our vol2 ETAS-enhanced STNPP-GAT,13,2020-07-01,0.1,90,5603,51119,115,0.899555571170095,0.43902439024390244,0.9012199851909312,0.015808888108203058,0.0987800148090688,0.5609756097560976,0.030518819938962362,0.6701221877174168,0.06793505464138573
our_vol2,Our vol2 ETAS-enhanced STNPP-GAT,14,2020-07-15,0.01,20,550,56204,153,0.9876508510899924,0.11560693641618497,0.990309053106389,0.03508771929824561,0.009690946893611023,0.884393063583815,0.053835800807537006,0.5529579947612869,0.05855600730612087
our_vol2,Our vol2 ETAS-enhanced STNPP-GAT,14,2020-07-15,0.05,65,2782,53972,108,0.9492332285207371,0.37572254335260113,0.9509814286217712,0.0228310502283105,0.04901857137822885,0.6242774566473989,0.04304635761589404,0.6633519859871861,0.08250183894790125
our_vol2,Our vol2 ETAS-enhanced STNPP-GAT,14,2020-07-15,0.1,85,5608,51146,88,0.8999420310221863,0.4913294797687861,0.9011875814920535,0.01493061654663622,0.09881241850794657,0.5086705202312138,0.028980565973406067,0.6962585306304198,0.07201618384511259
our_vol2,Our vol2 ETAS-enhanced STNPP-GAT,15,2020-07-29,0.01,20,550,56218,139,0.9878967800867778,0.12578616352201258,0.9903114430665163,0.03508771929824561,0.009688556933483652,0.8742138364779874,0.05486968449931413,0.5580488032942644,0.061540676289199264
our_vol2,Our vol2 ETAS-enhanced STNPP-GAT,15,2020-07-29,0.05,52,2795,53973,107,0.9490224322377782,0.3270440251572327,0.9507645152198422,0.0182648401826484,0.04923548478015784,0.6729559748427673,0.034597471723220224,0.6389042701885375,0.06726418379499717
our_vol2,Our vol2 ETAS-enhanced STNPP-GAT,15,2020-07-29,0.1,85,5608,51160,74,0.9001879600189716,0.5345911949685535,0.9012119503945885,0.01493061654663622,0.0987880496054115,0.46540880503144655,0.029049897470950103,0.717901572681571,0.07666391534695145
our_vol2,Our vol2 ETAS-enhanced STNPP-GAT,16,2020-08-12,0.01,18,552,56223,134,0.9879494791575175,0.11842105263157894,0.9902774108322325,0.031578947368421054,0.009722589167767503,0.881578947368421,0.04986149584487535,0.5543492317319058,0.056339424874614595
our_vol2,Our vol2 ETAS-enhanced STNPP-GAT,16,2020-08-12,0.05,55,2792,53983,97,0.9492507948776503,0.3618421052631579,0.9508234258036108,0.01931858096241658,0.04917657419638925,0.6381578947368421,0.03667889296432144,0.6563327655333844,0.07402327518383965
our_vol2,Our vol2 ETAS-enhanced STNPP-GAT,16,2020-08-12,0.1,84,5609,51166,68,0.9002757918035379,0.5526315789473685,0.9012065169528842,0.014754962234322853,0.09879348304711581,0.4473684210526316,0.02874251497005988,0.7269190479501264,0.07806414186363213
our_vol2,Our vol2 ETAS-enhanced STNPP-GAT,17,2020-08-26,0.01,19,551,56214,143,0.9878089483022116,0.11728395061728394,0.9902933145424117,0.03333333333333333,0.009706685457588302,0.8827160493827161,0.051912568306010924,0.5537886325798478,0.057558168548779064
our_vol2,Our vol2 ETAS-enhanced STNPP-GAT,17,2020-08-26,0.05,57,2790,53975,105,0.9491453967361709,0.35185185185185186,0.9508499955958778,0.020021074815595362,0.04915000440412226,0.6481481481481481,0.03788634097706879,0.6513509237238648,0.07397770001625796
our_vol2,Our vol2 ETAS-enhanced STNPP-GAT,17,2020-08-26,0.1,82,5611,51154,80,0.9000298628067525,0.5061728395061729,0.9011538800317097,0.014403653609696119,0.09884611996829032,0.49382716049382713,0.02801024765157985,0.7036633597689412,0.07232542661951692
our_vol2,Our vol2 ETAS-enhanced STNPP-GAT,18,2020-09-09,0.01,16,554,56233,124,0.9880900100128235,0.11428571428571428,0.9902442460422279,0.028070175438596492,0.009755753957772026,0.8857142857142857,0.04507042253521128,0.5522649801639711,0.05200174355205129
our_vol2,Our vol2 ETAS-enhanced STNPP-GAT,18,2020-09-09,0.05,41,2806,53981,99,0.9489697331670385,0.29285714285714287,0.9505872823005266,0.014401123990165085,0.049412717699473474,0.7071428571428572,0.027452293270840304,0.6217222125788348,0.05531924439937721
our_vol2,Our vol2 ETAS-enhanced STNPP-GAT,18,2020-09-09,0.1,66,5627,51160,74,0.8998541992376201,0.4714285714285714,0.9009104196382975,0.011593184612682241,0.0990895803617025,0.5285714285714286,0.022629864563689355,0.6861694955334345,0.061471990283930605
our_vol2,Our vol2 ETAS-enhanced STNPP-GAT,19,2020-09-23,0.01,16,554,56226,131,0.9879670455144307,0.10884353741496598,0.9902430433251145,0.028070175438596492,0.009756956674885523,0.891156462585034,0.04463040446304045,0.5495432903700402,0.05050796169477618
our_vol2,Our vol2 ETAS-enhanced STNPP-GAT,19,2020-09-23,0.05,52,2795,53985,95,0.9492332285207371,0.35374149659863946,0.9507749207467419,0.0182648401826484,0.04922507925325819,0.6462585034013606,0.034736138944555774,0.6522582086726907,0.07090143058587146
our_vol2,Our vol2 ETAS-enhanced STNPP-GAT,19,2020-09-23,0.1,75,5618,51162,72,0.9000474291636658,0.5102040816326531,0.9010567101091934,0.013174073423502547,0.09894328989080663,0.4897959183673469,0.025684931506849317,0.7056303958709232,0.0695703110117642
our_vol2,Our vol2 ETAS-enhanced STNPP-GAT,20,2020-10-07,0.01,21,549,56229,128,0.9881075763697367,0.14093959731543623,0.9903307619148262,0.03684210526315789,0.009669238085173835,0.8590604026845637,0.0584144645340751,0.5656351796151312,0.06736564804957776
our_vol2,Our vol2 ETAS-enhanced STNPP-GAT,20,2020-10-07,0.05,56,2791,53987,93,0.9493386266622166,0.37583892617449666,0.9508436366198175,0.01966982788900597,0.04915636338018246,0.6241610738255033,0.03738317757009346,0.6633412813971571,0.07657677254434078
our_vol2,Our vol2 ETAS-enhanced STNPP-GAT,20,2020-10-07,0.1,83,5610,51168,66,0.9002933581604511,0.5570469798657718,0.9011941244848357,0.014579307922009486,0.09880587551516433,0.4429530201342282,0.028414926395070185,0.7291205521753037,0.07804183968630074
our_vol2,Our vol2 ETAS-enhanced STNPP-GAT,21,2020-10-21,0.01,22,548,56213,144,0.987844081016038,0.13253012048192772,0.9903454836947905,0.03859649122807018,0.009654516305209563,0.8674698795180723,0.05978260869565217,0.5614378020883591,0.06654774873696716
our_vol2,Our vol2 ETAS-enhanced STNPP-GAT,21,2020-10-21,0.05,60,2787,53974,106,0.9491805294499973,0.3614457831325301,0.9508993851412061,0.02107481559536354,0.04910061485879389,0.6385542168674698,0.039827414537006306,0.6561725841368681,0.07726837523652637
our_vol2,Our vol2 ETAS-enhanced STNPP-GAT,21,2020-10-21,0.1,94,5599,51162,72,0.9003811899450173,0.5662650602409639,0.9013583270203133,0.016511505357456525,0.09864167297968676,0.43373493975903615,0.032087386926096605,0.7338116936306386,0.08404764761933925
our_vol2,Our vol2 ETAS-enhanced STNPP-GAT,22,2020-11-04,0.01,15,555,56210,147,0.9876684174469057,0.09259259259259259,0.9902228485862767,0.02631578947368421,0.009777151413723244,0.9074074074074074,0.040983606557377046,0.5414077205894346,0.04430959566353365
our_vol2,Our vol2 ETAS-enhanced STNPP-GAT,22,2020-11-04,0.05,58,2789,53976,104,0.9491805294499973,0.35802469135802467,0.9508676120849114,0.020372321742184757,0.049132387915088525,0.6419753086419753,0.0385510136257893,0.654446151721468,0.0754905936455455
our_vol2,Our vol2 ETAS-enhanced STNPP-GAT,22,2020-11-04,0.1,83,5610,51155,79,0.900064995520579,0.5123456790123457,0.9011714965207435,0.014579307922009486,0.09882850347925659,0.4876543209876543,0.028351836037574726,0.7067585877665445,0.07342461149825655
our_vol2,Our vol2 ETAS-enhanced STNPP-GAT,23,2020-11-18,0.01,18,552,56194,163,0.9874400548070336,0.09944751381215469,0.9902724421104572,0.031578947368421054,0.009727557889542875,0.9005524861878453,0.047936085219707054,0.5448599779613059,0.050732306160908375
our_vol2,Our vol2 ETAS-enhanced STNPP-GAT,23,2020-11-18,0.05,54,2793,53953,127,0.9487062378133398,0.2983425414364641,0.9507806717654108,0.018967334035827187,0.04921932823458922,0.7016574585635359,0.035667107001321,0.6245616066009374,0.06434414524930607
our_vol2,Our vol2 ETAS-enhanced STNPP-GAT,23,2020-11-18,0.1,96,5597,51149,85,0.9001879600189716,0.5303867403314917,0.9013674972685299,0.01686281398208326,0.09863250273147006,0.4696132596685083,0.03268641470888662,0.7158771188000108,0.08102029109500168
our_vol2,Our vol2 ETAS-enhanced STNPP-GAT,24,2020-12-02,0.01,34,536,56205,152,0.987914346443691,0.1827956989247312,0.990553567966726,0.05964912280701754,0.009446432033274,0.8172043010752689,0.08994708994708994,0.5866746334457286,0.09936092205167545
our_vol2,Our vol2 ETAS-enhanced STNPP-GAT,24,2020-12-02,0.05,78,2769,53972,108,0.9494615911606092,0.41935483870967744,0.9511993091415378,0.0273972602739726,0.048800690858462135,0.5806451612903226,0.051434223541048464,0.6852770739256077,0.09701626901001882
our_vol2,Our vol2 ETAS-enhanced STNPP-GAT,24,2020-12-02,0.1,109,5584,51157,77,0.9005568535141497,0.5860215053763441,0.9015879170264888,0.019146320042157036,0.09841208297351121,0.41397849462365593,0.03708113624766117,0.7438047112014164,0.0927528643513284
our_vol2,Our vol2 ETAS-enhanced STNPP-GAT,25,2020-12-16,0.01,21,549,56219,138,0.9879319128006043,0.1320754716981132,0.9903290586245772,0.03684210526315789,0.009670941375422773,0.8679245283018868,0.05761316872427982,0.5612022651613452,0.0648838317883502
our_vol2,Our vol2 ETAS-enhanced STNPP-GAT,25,2020-12-16,0.05,60,2787,53981,99,0.9493034939483901,0.37735849056603776,0.9509054396843292,0.02107481559536354,0.0490945603156708,0.6226415094339622,0.039920159680638716,0.6641319651251835,0.07948065710168109
our_vol2,Our vol2 ETAS-enhanced STNPP-GAT,25,2020-12-16,0.1,89,5604,51164,70,0.9003284908742776,0.559748427672956,0.9012824126268321,0.01563323379588969,0.09871758737316798,0.44025157232704404,0.030416951469583054,0.730515420149894,0.08110182243780129
our_vol2,Our vol2 ETAS-enhanced STNPP-GAT,26,2020-12-30,0.01,23,547,56223,134,0.9880373109420837,0.1464968152866242,0.9903646292055663,0.04035087719298246,0.00963537079443368,0.8535031847133758,0.06327372764786796,0.5684307222460953,0.07209066497860231
our_vol2,Our vol2 ETAS-enhanced STNPP-GAT,26,2020-12-30,0.05,55,2792,53978,102,0.9491629630930841,0.3503184713375796,0.9508190945922141,0.01931858096241658,0.0491809054077858,0.6496815286624203,0.03661784287616512,0.6505687829648968,0.0724539611672873
our_vol2,Our vol2 ETAS-enhanced STNPP-GAT,26,2020-12-30,0.1,92,5601,51169,65,0.9004690217295835,0.5859872611464968,0.9013387352474899,0.01616019673282979,0.09866126475251012,0.4140127388535032,0.031452991452991456,0.7436629981969933,0.08518813861096466
our_vol2,Our vol2 ETAS-enhanced STNPP-GAT,27,2021-01-13,0.01,17,553,56205,152,0.987615718376166,0.10059171597633136,0.9902568800873885,0.02982456140350877,0.009743119912611438,0.8994082840236687,0.046008119079837616,0.54542429803186,0.049643655509914765
our_vol2,Our vol2 ETAS-enhanced STNPP-GAT,27,2021-01-13,0.05,63,2784,53974,106,0.9492332285207371,0.3727810650887574,0.9509496458649,0.022128556375131718,0.0490503541350999,0.6272189349112426,0.04177718832891247,0.6618653554768288,0.08080322975331457
our_vol2,Our vol2 ETAS-enhanced STNPP-GAT,27,2021-01-13,0.1,90,5603,51155,79,0.9001879600189716,0.5325443786982249,0.9012826385707742,0.015808888108203058,0.09871736142922584,0.46745562130177515,0.03070624360286592,0.7169135086344995,0.07867264747009996
our_vol2,Our vol2 ETAS-enhanced STNPP-GAT,28,2021-01-27,0.01,23,547,56239,118,0.9883183726526955,0.16312056737588654,0.9903673440636777,0.04035087719298246,0.009632655936322333,0.8368794326241135,0.06469760900140646,0.5767439557197821,0.07662897400256799
our_vol2,Our vol2 ETAS-enhanced STNPP-GAT,28,2021-01-27,0.05,63,2784,54002,78,0.9497250865143078,0.44680851063829785,0.9509738315782059,0.022128556375131718,0.0490261684217941,0.5531914893617021,0.04216867469879518,0.6988911711082519,0.09071176578992832
our_vol2,Our vol2 ETAS-enhanced STNPP-GAT,28,2021-01-27,0.1,86,5607,51179,55,0.9005392871572364,0.6099290780141844,0.9012608741591237,0.015106270858949587,0.09873912584087627,0.3900709219858156,0.029482344874871443,0.755594976086654,0.08469597665179833
our_vol2,Our vol2 ETAS-enhanced STNPP-GAT,29,2021-02-10,0.01,28,542,56202,155,0.9877562492314719,0.15300546448087432,0.9904483293387847,0.04912280701754386,0.009551670661215282,0.8469945355191257,0.07436918990703852,0.5717268969098295,0.08156168611740298
our_vol2,Our vol2 ETAS-enhanced STNPP-GAT,29,2021-02-10,0.05,72,2775,53969,111,0.9493034939483901,0.39344262295081966,0.9510961511349217,0.02528977871443625,0.048903848865078245,0.6065573770491803,0.047524752475247525,0.6722693870428706,0.08947702735693186
our_vol2,Our vol2 ETAS-enhanced STNPP-GAT,29,2021-02-10,0.1,106,5587,51157,77,0.90050415444341,0.5792349726775956,0.9015402509516425,0.018619357105216932,0.09845974904835754,0.4207650273224044,0.03607896528250511,0.7403876118146191,0.09071474267240928
our_vol2,Our vol2 ETAS-enhanced STNPP-GAT,30,2021-02-24,0.01,20,550,56206,151,0.9876859838038189,0.11695906432748537,0.9903093946014518,0.03508771929824561,0.009690605398548172,0.8830409356725146,0.053981106612685556,0.5536342294644686,0.05896097077354999
our_vol2,Our vol2 ETAS-enhanced STNPP-GAT,30,2021-02-24,0.05,62,2785,53971,109,0.9491629630930841,0.36257309941520466,0.9509302981182606,0.021777309448542326,0.049069701881739376,0.6374269005847953,0.04108681245858184,0.6567516987667326,0.07871076292829121
our_vol2,Our vol2 ETAS-enhanced STNPP-GAT,30,2021-02-24,0.1,90,5603,51153,81,0.9001528273051452,0.5263157894736842,0.9012791599126083,0.015808888108203058,0.09872084008739164,0.47368421052631576,0.03069577080491133,0.7137974746931462,0.07799859650987424
our_vol2,Our vol2 ETAS-enhanced STNPP-GAT,31,2021-03-10,0.01,25,545,56214,143,0.987914346443691,0.1488095238095238,0.9903979985552952,0.043859649122807015,0.009602001444704805,0.8511904761904762,0.06775067750677506,0.5696037611824095,0.07584437052873069
our_vol2,Our vol2 ETAS-enhanced STNPP-GAT,31,2021-03-10,0.05,55,2792,53967,113,0.9489697331670385,0.3273809523809524,0.9508095632410719,0.01931858096241658,0.0491904367589281,0.6726190476190477,0.03648424543946932,0.6390952578110122,0.06923126273351608
our_vol2,Our vol2 ETAS-enhanced STNPP-GAT,31,2021-03-10,0.1,88,5605,51154,80,0.9001352609482319,0.5238095238095238,0.9012491411053754,0.015457579483576322,0.09875085889462464,0.47619047619047616,0.0300290052891998,0.7125293324574495,0.07685482861451297
our_vol2,Our vol2 ETAS-enhanced STNPP-GAT,32,2021-03-24,0.01,21,549,56227,130,0.9880724436559102,0.1390728476821192,0.9903304213047767,0.03684210526315789,0.009669578695223334,0.8609271523178808,0.058252427184466014,0.5647016344934479,0.06685051483171948
our_vol2,Our vol2 ETAS-enhanced STNPP-GAT,32,2021-03-24,0.05,54,2793,53983,97,0.9492332285207371,0.3576158940397351,0.9508066788783993,0.018967334035827187,0.04919332112160068,0.6423841059602649,0.03602401601067379,0.6542112864590672,0.07277881005510012
our_vol2,Our vol2 ETAS-enhanced STNPP-GAT,32,2021-03-24,0.1,81,5612,51164,70,0.9001879600189716,0.5364238410596026,0.9011554177821615,0.01422799929738275,0.09884458221783853,0.46357615894039733,0.027720739219712527,0.718789629420882,0.07502014068283258
our_vol2,Our vol2 ETAS-enhanced STNPP-GAT,33,2021-04-07,0.01,25,545,56242,115,0.9884062044372618,0.17857142857142858,0.9904027330198814,0.043859649122807015,0.00959726698011869,0.8214285714285714,0.0704225352112676,0.5844870807956549,0.08406155508360316
our_vol2,Our vol2 ETAS-enhanced STNPP-GAT,33,2021-04-07,0.05,53,2794,53993,87,0.9493913257329563,0.37857142857142856,0.950798598270731,0.018616087109237796,0.049201401729269026,0.6214285714285714,0.03548711081352528,0.6646850134210798,0.07484460160018104
our_vol2,Our vol2 ETAS-enhanced STNPP-GAT,33,2021-04-07,0.1,79,5614,51173,61,0.9003109245173644,0.5642857142857143,0.9011393452726857,0.013876690672756016,0.09886065472731435,0.4357142857142857,0.027087262129264527,0.7327125297792,0.07684020590240456
our_vol2,Our vol2 ETAS-enhanced STNPP-GAT,34,2021-04-21,0.01,18,552,56214,143,0.9877913819452984,0.11180124223602485,0.9902758693584188,0.031578947368421054,0.009724130641581228,0.8881987577639752,0.049247606019151846,0.5510385557972218,0.05444701761966948
our_vol2,Our vol2 ETAS-enhanced STNPP-GAT,34,2021-04-21,0.05,66,2781,53985,95,0.9494791575175224,0.40993788819875776,0.951009407039425,0.023182297154899896,0.048990592960574994,0.5900621118012422,0.04388297872340426,0.6804736476190913,0.08794047380551545
