model,model_label,q,category,metric,mean,std,n,k,note
our_vol2,Our vol2 ETAS-enhanced STNPP-GAT,0.08,hotspot_ranking,hit_count,90.6412213740458,19.690711868324765,131,,
our_vol2,Our vol2 ETAS-enhanced STNPP-GAT,0.08,hotspot_ranking,hit_rate,0.5136514509510895,0.04822513689891682,131,,
our_vol2,Our vol2 ETAS-enhanced STNPP-GAT,0.08,hotspot_ranking,miss_rate,0.48634854904891056,0.04822513689891682,131,,
our_vol2,Our vol2 ETAS-enhanced STNPP-GAT,0.08,hotspot_ranking,area_coverage,0.08001475573980711,1.3931061661313868e-17,131,,
our_vol2,Our vol2 ETAS-enhanced STNPP-GAT,0.08,hotspot_ranking,hotspot_density_per_km2,0.8844124539484893,0.19212793626856706,131,,
our_vol2,Our vol2 ETAS-enhanced STNPP-GAT,0.08,hotspot_ranking,pai,6.4194590885384555,0.602703044620118,131,,
our_vol2,Our vol2 ETAS-enhanced STNPP-GAT,0.08,hotspot_ranking,pei_star,0.5136514509510895,0.04822513689891682,131,,
our_vol2,Our vol2 ETAS-enhanced STNPP-GAT,0.08,hotspot_ranking,iou_jaccard,0.034862576822434786,0.0023198411957909603,131,,
our_vol2,Our vol2 ETAS-enhanced STNPP-GAT,0.08,hotspot_ranking,dice,0.06736662169748872,0.004325541024115858,131,,
our_vol2,Our vol2 ETAS-enhanced STNPP-GAT,0.08,hotspot_ranking,centroid_distance_m,1200.761800674527,720.5360990803479,131,,
our_vol2,Our vol2 ETAS-enhanced STNPP-GAT,0.09,hotspot_ranking,hit_count,96.29770992366412,20.43665434627338,131,,
our_vol2,Our vol2 ETAS-enhanced STNPP-GAT,0.09,hotspot_ranking,hit_rate,0.5456693076915624,0.04651287660355877,131,,
our_vol2,Our vol2 ETAS-enhanced STNPP-GAT,0.09,hotspot_ranking,miss_rate,0.45433069230843764,0.04651287660355877,131,,
our_vol2,Our vol2 ETAS-enhanced STNPP-GAT,0.09,hotspot_ranking,area_coverage,0.09001001282344055,0.0,131,,
our_vol2,Our vol2 ETAS-enhanced STNPP-GAT,0.09,hotspot_ranking,hotspot_density_per_km2,0.8352650700291796,0.17726302668291596,131,,
our_vol2,Our vol2 ETAS-enhanced STNPP-GAT,0.09,hotspot_ranking,pai,6.062317853036215,0.5167522494946896,131,,
our_vol2,Our vol2 ETAS-enhanced STNPP-GAT,0.09,hotspot_ranking,pei_star,0.5456693076915624,0.04651287660355877,131,,
our_vol2,Our vol2 ETAS-enhanced STNPP-GAT,0.09,hotspot_ranking,iou_jaccard,0.042722345356143394,0.002662201279169201,131,,
our_vol2,Our vol2 ETAS-enhanced STNPP-GAT,0.09,hotspot_ranking,dice,0.08193145860521658,0.00489355910776971,131,,
our_vol2,Our vol2 ETAS-enhanced STNPP-GAT,0.09,hotspot_ranking,centroid_distance_m,1200.761800674527,720.5360990803479,131,,
our_vol2,Our vol2 ETAS-enhanced STNPP-GAT,0.1,hotspot_ranking,hit_count,101.29770992366412,21.470442887656777,131,,
our_vol2,Our vol2 ETAS-enhanced STNPP-GAT,0.1,hotspot_ranking,hit_rate,0.573408741713032,0.04438316281630087,131,,
our_vol2,Our vol2 ETAS-enhanced STNPP-GAT,0.1,hotspot_ranking,miss_rate,0.4265912582869679,0.04438316281630087,131,,
our_vol2,Our vol2 ETAS-enhanced STNPP-GAT,0.1,hotspot_ranking,area_coverage,0.10000526990707395,1.3931061661313868e-17,131,,
our_vol2,Our vol2 ETAS-enhanced STNPP-GAT,0.1,hotspot_ranking,hotspot_density_per_km2,0.7908168700248971,0.16761670579976798,131,,
our_vol2,Our vol2 ETAS-enhanced STNPP-GAT,0.1,hotspot_ranking,pai,5.733785251975721,0.44380823988118034,131,,
our_vol2,Our vol2 ETAS-enhanced STNPP-GAT,0.1,hotspot_ranking,pei_star,0.573408741713032,0.04438316281630087,131,,
our_vol2,Our vol2 ETAS-enhanced STNPP-GAT,0.1,hotspot_ranking,iou_jaccard,0.05107760845639943,0.003803283032707509,131,,
our_vol2,Our vol2 ETAS-enhanced STNPP-GAT,0.1,hotspot_ranking,dice,0.09716633390677987,0.0068515627646482695,131,,
our_vol2,Our vol2 ETAS-enhanced STNPP-GAT,0.1,hotspot_ranking,centroid_distance_m,1200.761800674527,720.5360990803479,131,,
our_vol2,Our vol2 ETAS-enhanced STNPP-GAT,0.01,binary_classification,accuracy,0.9878942322945539,0.0004248797604713567,131,,
our_vol2,Our vol2 ETAS-enhanced STNPP-GAT,0.01,binary_classification,recall_tpr,0.15410277945825146,0.034046547783930486,131,,
our_vol2,Our vol2 ETAS-enhanced STNPP-GAT,0.01,binary_classification,specificity_tnr,0.9904212052553605,0.00012938104274071366,131,,
our_vol2,Our vol2 ETAS-enhanced STNPP-GAT,0.01,binary_classification,precision_ppv,0.04623007901432972,0.013268404420619911,131,,
our_vol2,Our vol2 ETAS-enhanced STNPP-GAT,0.01,binary_classification,fpr,0.009578794744639655,0.00012938104274071204,131,,
our_vol2,Our vol2 ETAS-enhanced STNPP-GAT,0.01,binary_classification,fnr,0.8458972205417485,0.03404654778393048,131,,
our_vol2,Our vol2 ETAS-enhanced STNPP-GAT,0.01,binary_classification,f1,0.07052444945706332,0.018407840321379078,131,,
our_vol2,Our vol2 ETAS-enhanced STNPP-GAT,0.01,binary_classification,balanced_accuracy,0.572261992356806,0.017061774881535072,131,,
our_vol2,Our vol2 ETAS-enhanced STNPP-GAT,0.01,binary_classification,mcc,0.07880790956349822,0.019054721842430053,131,,
our_vol2,Our vol2 ETAS-enhanced STNPP-GAT,0.05,binary_classification,accuracy,0.9493543156985438,0.0002678044317708737,131,,
our_vol2,Our vol2 ETAS-enhanced STNPP-GAT,0.05,binary_classification,recall_tpr,0.39555998381714724,0.04306454785523844,131,,
our_vol2,Our vol2 ETAS-enhanced STNPP-GAT,0.05,binary_classification,specificity_tnr,0.951033114034293,0.00024114954882110387,131,,
our_vol2,Our vol2 ETAS-enhanced STNPP-GAT,0.05,binary_classification,precision_ppv,0.02383920934584952,0.0052969794072782765,131,,
our_vol2,Our vol2 ETAS-enhanced STNPP-GAT,0.05,binary_classification,fpr,0.04896688596570689,0.00024114954882110506,131,,
our_vol2,Our vol2 ETAS-enhanced STNPP-GAT,0.05,binary_classification,fnr,0.6044400161828528,0.04306454785523844,131,,
our_vol2,Our vol2 ETAS-enhanced STNPP-GAT,0.05,binary_classification,f1,0.044873968277825964,0.009630182018510142,131,,
our_vol2,Our vol2 ETAS-enhanced STNPP-GAT,0.05,binary_classification,balanced_accuracy,0.6732965489257201,0.0215843506304122,131,,
our_vol2,Our vol2 ETAS-enhanced STNPP-GAT,0.05,binary_classification,mcc,0.08658907161436818,0.013929393237772104,131,,
our_vol2,Our vol2 ETAS-enhanced STNPP-GAT,0.1,binary_classification,accuracy,0.900405326923982,0.00026681952311850794,131,,
our_vol2,Our vol2 ETAS-enhanced STNPP-GAT,0.1,binary_classification,recall_tpr,0.568683049309903,0.04415507281321112,131,,
our_vol2,Our vol2 ETAS-enhanced STNPP-GAT,0.1,binary_classification,specificity_tnr,0.9014119421239758,0.0003061038804218311,131,,
our_vol2,Our vol2 ETAS-enhanced STNPP-GAT,0.1,binary_classification,precision_ppv,0.01714573810344296,0.0035754688112123664,131,,
our_vol2,Our vol2 ETAS-enhanced STNPP-GAT,0.1,binary_classification,fpr,0.09858805787602422,0.0003061038804218295,131,,
our_vol2,Our vol2 ETAS-enhanced STNPP-GAT,0.1,binary_classification,fnr,0.4313169506900971,0.04415507281321113,131,,
our_vol2,Our vol2 ETAS-enhanced STNPP-GAT,0.1,binary_classification,f1,0.033251638791288105,0.006799315372051117,131,,
our_vol2,Our vol2 ETAS-enhanced STNPP-GAT,0.1,binary_classification,balanced_accuracy,0.7350474957169393,0.02212469080631347,131,,
our_vol2,Our vol2 ETAS-enhanced STNPP-GAT,0.1,binary_classification,mcc,0.08534585806666513,0.01193514851343271,131,,
our_vol2,Our vol2 ETAS-enhanced STNPP-GAT,,ranking_at_k,precision_at_k,0.13053435114503817,0.08333724790179346,131,20.0,
our_vol2,Our vol2 ETAS-enhanced STNPP-GAT,,ranking_at_k,hit_count_at_k,2.9389312977099236,1.9913494658757633,131,20.0,
our_vol2,Our vol2 ETAS-enhanced STNPP-GAT,,ranking_at_k,precision_at_k,0.10305343511450382,0.05170765647473514,131,50.0,
our_vol2,Our vol2 ETAS-enhanced STNPP-GAT,,ranking_at_k,hit_count_at_k,5.732824427480916,3.01744779441403,131,50.0,
our_vol2,Our vol2 ETAS-enhanced STNPP-GAT,,ranking_at_k,precision_at_k,0.08221374045801526,0.03694674080215128,131,100.0,
our_vol2,Our vol2 ETAS-enhanced STNPP-GAT,,ranking_at_k,hit_count_at_k,8.961832061068701,4.1107824075653525,131,100.0,
our_vol2,Our vol2 ETAS-enhanced STNPP-GAT,,ranking_at_k,precision_at_k,0.04854961832061068,0.014259255423682388,131,500.0,
our_vol2,Our vol2 ETAS-enhanced STNPP-GAT,,ranking_at_k,hit_count_at_k,25.748091603053435,7.851843008981915,131,500.0,
our_vol2,Our vol2 ETAS-enhanced STNPP-GAT,,count_probability_point_process,mae,0.006197114154444172,0.000750308569617175,131,,
our_vol2,Our vol2 ETAS-enhanced STNPP-GAT,,count_probability_point_process,rmse,0.05659716338188533,0.006302151705641143,131,,
our_vol2,Our vol2 ETAS-enhanced STNPP-GAT,,count_probability_point_process,poisson_deviance,0.031941079037494706,0.005226098144980024,131,,
our_vol2,Our vol2 ETAS-enhanced STNPP-GAT,,count_probability_point_process,rmsle,0.03853958452358097,0.0040539810493418,131,,
our_vol2,Our vol2 ETAS-enhanced STNPP-GAT,,count_probability_point_process,mase,1.0510185084014703,0.04045390796904342,131,,
our_vol2,Our vol2 ETAS-enhanced STNPP-GAT,,count_probability_point_process,r2,0.011878325375966725,0.012910738786107202,131,,
our_vol2,Our vol2 ETAS-enhanced STNPP-GAT,,count_probability_point_process,pearson,0.11803884180643993,0.022221660812957483,131,,
our_vol2,Our vol2 ETAS-enhanced STNPP-GAT,,count_probability_point_process,spearman,0.07806362602838743,0.008659152365656729,131,,
our_vol2,Our vol2 ETAS-enhanced STNPP-GAT,,count_probability_point_process,residual_morans_i,0.0024001768803328678,0.006017157416217415,131,,
our_vol2,Our vol2 ETAS-enhanced STNPP-GAT,,count_probability_point_process,brier_score,0.002970380010641305,0.0005495503529953915,131,,
our_vol2,Our vol2 ETAS-enhanced STNPP-GAT,,count_probability_point_process,log_loss,0.01854620105974716,0.003044029035883554,131,,
our_vol2,Our vol2 ETAS-enhanced STNPP-GAT,,count_probability_point_process,probability_oe_ratio,0.9459564385017095,0.15503992390639676,131,,
our_vol2,Our vol2 ETAS-enhanced STNPP-GAT,,count_probability_point_process,count_oe_ratio,0.9610271844311681,0.1590923846053212,131,,
our_vol2,Our vol2 ETAS-enhanced STNPP-GAT,,count_probability_point_process,roc_auc,0.8455463621860454,0.020447509017087518,131,,
our_vol2,Our vol2 ETAS-enhanced STNPP-GAT,,count_probability_point_process,pr_auc_average_precision,0.031274669475509255,0.0107491460173992,131,,
our_vol2,Our vol2 ETAS-enhanced STNPP-GAT,,count_probability_point_process,poisson_log_likelihood_per_event,-6.197877130257818,0.614808143293209,131,,
our_vol2,Our vol2 ETAS-enhanced STNPP-GAT,,count_probability_point_process,centroid_distance_m,1200.761800674527,720.5360990803479,131,,
our_vol2,Our vol2 ETAS-enhanced STNPP-GAT,0.01,hotspot_persistence,rri,1.0270004886977644,0.2951084565420947,130,,
our_vol2,Our vol2 ETAS-enhanced STNPP-GAT,0.02,hotspot_persistence,rri,1.0230050925331764,0.22604365105730104,130,,
our_vol2,Our vol2 ETAS-enhanced STNPP-GAT,0.03,hotspot_persistence,rri,1.0088786946748216,0.17899743369389268,130,,
our_vol2,Our vol2 ETAS-enhanced STNPP-GAT,0.04,hotspot_persistence,rri,1.0023243759842015,0.15720726750668557,130,,
our_vol2,Our vol2 ETAS-enhanced STNPP-GAT,0.05,hotspot_persistence,rri,1.0034549337351917,0.14556854233109126,130,,
our_vol2,Our vol2 ETAS-enhanced STNPP-GAT,0.06,hotspot_persistence,rri,1.004223755115754,0.13635701139936449,130,,
our_vol2,Our vol2 ETAS-enhanced STNPP-GAT,0.07,hotspot_persistence,rri,1.0028262585048402,0.12448040786736324,130,,
our_vol2,Our vol2 ETAS-enhanced STNPP-GAT,0.08,hotspot_persistence,rri,1.0024861154646425,0.1156337827313875,130,,
our_vol2,Our vol2 ETAS-enhanced STNPP-GAT,0.09,hotspot_persistence,rri,1.0003410476821457,0.10582734577700653,130,,
our_vol2,Our vol2 ETAS-enhanced STNPP-GAT,0.1,hotspot_persistence,rri,0.9979136825810359,0.09932879164579142,130,,
our_vol2,Our vol2 ETAS-enhanced STNPP-GAT,0.01,area_proxy_fairness,allocation_share_gap,0.14241328512119994,0.037217088485763855,131,,
our_vol2,Our vol2 ETAS-enhanced STNPP-GAT,0.01,area_proxy_fairness,allocation_to_crime_ratio_gap,3.775779718477459,2.1455828058292745,131,,
our_vol2,Our vol2 ETAS-enhanced STNPP-GAT,0.01,area_proxy_fairness,subgroup_fpr_gap,0.1498702526089364,0.032502985732096146,131,,
our_vol2,Our vol2 ETAS-enhanced STNPP-GAT,0.01,area_proxy_fairness,subgroup_fnr_gap,0.6246798251142661,0.16872354060946618,131,,
our_vol2,Our vol2 ETAS-enhanced STNPP-GAT,0.01,area_proxy_fairness,allocation_gini_frame,0.9899871765594535,2.228969865810219e-16,131,,
our_vol2,Our vol2 ETAS-enhanced STNPP-GAT,0.05,area_proxy_fairness,allocation_share_gap,0.05201403915196659,0.005947634909169175,131,,
our_vol2,Our vol2 ETAS-enhanced STNPP-GAT,0.05,area_proxy_fairness,allocation_to_crime_ratio_gap,2.9705775035812056,1.7931269895322162,131,,
our_vol2,Our vol2 ETAS-enhanced STNPP-GAT,0.05,area_proxy_fairness,subgroup_fpr_gap,0.3188448162852991,0.033024721500590826,131,,
our_vol2,Our vol2 ETAS-enhanced STNPP-GAT,0.05,area_proxy_fairness,subgroup_fnr_gap,0.8641237908177738,0.12807099382665826,131,,
our_vol2,Our vol2 ETAS-enhanced STNPP-GAT,0.05,area_proxy_fairness,allocation_gini_frame,0.9499885818680064,1.1144849329051095e-16,131,,
our_vol2,Our vol2 ETAS-enhanced STNPP-GAT,0.1,area_proxy_fairness,allocation_share_gap,0.044158957766535306,0.00769014373726589,131,,
our_vol2,Our vol2 ETAS-enhanced STNPP-GAT,0.1,area_proxy_fairness,allocation_to_crime_ratio_gap,2.865270354750485,1.7013311643860665,131,,
our_vol2,Our vol2 ETAS-enhanced STNPP-GAT,0.1,area_proxy_fairness,subgroup_fpr_gap,0.42147740651801496,0.024985134253672162,131,,
our_vol2,Our vol2 ETAS-enhanced STNPP-GAT,0.1,area_proxy_fairness,subgroup_fnr_gap,0.8685641511359966,0.1263986815725443,131,,
our_vol2,Our vol2 ETAS-enhanced STNPP-GAT,0.1,area_proxy_fairness,allocation_gini_frame,0.8999947300929261,0.0,131,,
our_vol2,Our vol2 ETAS-enhanced STNPP-GAT,,count,global_mae,0.006197114154444171,,1,,Computed over all frame-cell pairs.
our_vol2,Our vol2 ETAS-enhanced STNPP-GAT,,count,global_rmse,0.056944295894358114,,1,,Computed over all frame-cell pairs.
our_vol2,Our vol2 ETAS-enhanced STNPP-GAT,,count,global_poisson_deviance,0.031941079037494706,,1,,Computed over all frame-cell pairs.
our_vol2,Our vol2 ETAS-enhanced STNPP-GAT,,count,global_rmsle,0.03875059846502415,,1,,Computed over all frame-cell pairs.
our_vol2,Our vol2 ETAS-enhanced STNPP-GAT,,count,global_mase,1.053265067396889,,1,,Computed over all frame-cell pairs.
our_vol2,Our vol2 ETAS-enhanced STNPP-GAT,,probability,global_brier_score,0.0029703800106413054,,1,,Computed over all frame-cell pairs.
our_vol2,Our vol2 ETAS-enhanced STNPP-GAT,,probability,global_log_loss,0.01854620105974716,,1,,Computed over all frame-cell pairs.
our_vol2,Our vol2 ETAS-enhanced STNPP-GAT,,probability,global_probability_oe_ratio,0.9492337169970142,,1,,Computed over all frame-cell pairs.
our_vol2,Our vol2 ETAS-enhanced STNPP-GAT,,count,global_count_oe_ratio,0.9645560073653007,,1,,Computed over all frame-cell pairs.
our_vol2,Our vol2 ETAS-enhanced STNPP-GAT,,point_process_approx,global_poisson_log_likelihood,-141805.74268520495,,1,,Computed over all frame-cell pairs.
our_vol2,Our vol2 ETAS-enhanced STNPP-GAT,,point_process_approx,global_poisson_log_likelihood_per_event,-6.121287347198694,,1,,Computed over all frame-cell pairs.
our_vol2,Our vol2 ETAS-enhanced STNPP-GAT,,hotspot_ranking,area_under_hitrate_curve_q01_q10,0.03643918794867983,,1,,
our_vol2,Our vol2 ETAS-enhanced STNPP-GAT,,hotspot_ranking,area_under_pai_curve_q01_q10,0.7640497912265376,,1,,
our_vol2,Our vol2 ETAS-enhanced STNPP-GAT,,probability,expected_calibration_error,0.0008731587790346603,,1,,
our_vol2,Our vol2 ETAS-enhanced STNPP-GAT,,point_process_approx,cumulative_intensity_rmse,219.6521569462866,,1,,
our_vol2,Our vol2 ETAS-enhanced STNPP-GAT,,point_process_approx,cumulative_intensity_max_abs_error,851.265625,,1,,
our_vol2,Our vol2 ETAS-enhanced STNPP-GAT,0.05,area_proxy_fairness,bias_amplification_slope_q05,-0.0011771174446030556,,1,,"Slope over frame index; LAPD area proxy, not demographic subgroup."
