model,model_label,frame_index,forecast_date,q,rri
our_vol3,Our vol3 STNPP-GAT-ZINB,120,2024-08-07,0.01,1.2450787401574803
our_vol3,Our vol3 STNPP-GAT-ZINB,121,2024-08-21,0.01,0.6855113636363637
our_vol3,Our vol3 STNPP-GAT-ZINB,122,2024-09-04,0.01,0.8180227471566054
our_vol3,Our vol3 STNPP-GAT-ZINB,123,2024-09-18,0.01,1.400735294117647
our_vol3,Our vol3 STNPP-GAT-ZINB,124,2024-10-02,0.01,0.7083333333333334
our_vol3,Our vol3 STNPP-GAT-ZINB,125,2024-10-16,0.01,1.4736842105263157
our_vol3,Our vol3 STNPP-GAT-ZINB,126,2024-10-30,0.01,1.6729559748427674
our_vol3,Our vol3 STNPP-GAT-ZINB,127,2024-11-13,0.01,0.5148755312689739
our_vol3,Our vol3 STNPP-GAT-ZINB,0,2020-01-01,0.02,1.1055673866747793
our_vol3,Our vol3 STNPP-GAT-ZINB,1,2020-01-15,0.02,0.7731843575418994
our_vol3,Our vol3 STNPP-GAT-ZINB,2,2020-01-29,0.02,1.1820754716981132
our_vol3,Our vol3 STNPP-GAT-ZINB,3,2020-02-12,0.02,0.6232578397212544
our_vol3,Our vol3 STNPP-GAT-ZINB,4,2020-02-26,0.02,1.6058261265361857
our_vol3,Our vol3 STNPP-GAT-ZINB,5,2020-03-11,0.02,0.8145173068497152
our_vol3,Our vol3 STNPP-GAT-ZINB,6,2020-03-25,0.02,0.9761853214981597
our_vol3,Our vol3 STNPP-GAT-ZINB,7,2020-04-08,0.02,1.5187327823691459
our_vol3,Our vol3 STNPP-GAT-ZINB,8,2020-04-22,0.02,1.1384788189987163
our_vol3,Our vol3 STNPP-GAT-ZINB,9,2020-05-06,0.02,0.8253968253968255
our_vol3,Our vol3 STNPP-GAT-ZINB,10,2020-05-20,0.02,1.1888709677419353
our_vol3,Our vol3 STNPP-GAT-ZINB,11,2020-06-03,0.02,1.0291327913279134
our_vol3,Our vol3 STNPP-GAT-ZINB,12,2020-06-17,0.02,0.8001115137998327
our_vol3,Our vol3 STNPP-GAT-ZINB,13,2020-07-01,0.02,0.9304120159845667
our_vol3,Our vol3 STNPP-GAT-ZINB,14,2020-07-15,0.02,0.9575235423762773
our_vol3,Our vol3 STNPP-GAT-ZINB,15,2020-07-29,0.02,1.0387096774193547
our_vol3,Our vol3 STNPP-GAT-ZINB,16,2020-08-12,0.02,1.0731661676646707
our_vol3,Our vol3 STNPP-GAT-ZINB,17,2020-08-26,0.02,0.688721534875381
our_vol3,Our vol3 STNPP-GAT-ZINB,18,2020-09-09,0.02,1.183774834437086
our_vol3,Our vol3 STNPP-GAT-ZINB,19,2020-09-23,0.02,0.9333333333333333
our_vol3,Our vol3 STNPP-GAT-ZINB,20,2020-10-07,0.02,1.2856534695615156
our_vol3,Our vol3 STNPP-GAT-ZINB,21,2020-10-21,0.02,0.7201773835920178
our_vol3,Our vol3 STNPP-GAT-ZINB,22,2020-11-04,0.02,0.9524617996604413
our_vol3,Our vol3 STNPP-GAT-ZINB,23,2020-11-18,0.02,1.4779356768885565
our_vol3,Our vol3 STNPP-GAT-ZINB,24,2020-12-02,0.02,0.9249940940231515
our_vol3,Our vol3 STNPP-GAT-ZINB,25,2020-12-16,0.02,0.9473684210526315
our_vol3,Our vol3 STNPP-GAT-ZINB,26,2020-12-30,0.02,0.8512820512820513
our_vol3,Our vol3 STNPP-GAT-ZINB,27,2021-01-13,0.02,1.7018909899888766
our_vol3,Our vol3 STNPP-GAT-ZINB,28,2021-01-27,0.02,0.7441348973607039
our_vol3,Our vol3 STNPP-GAT-ZINB,29,2021-02-10,0.02,0.8266666666666667
our_vol3,Our vol3 STNPP-GAT-ZINB,30,2021-02-24,0.02,1.0227272727272725
our_vol3,Our vol3 STNPP-GAT-ZINB,31,2021-03-10,0.02,1.0501930501930503
our_vol3,Our vol3 STNPP-GAT-ZINB,32,2021-03-24,0.02,1.1801988400994199
our_vol3,Our vol3 STNPP-GAT-ZINB,33,2021-04-07,0.02,0.7698795180722892
our_vol3,Our vol3 STNPP-GAT-ZINB,34,2021-04-21,0.02,0.6852425180598556
our_vol3,Our vol3 STNPP-GAT-ZINB,35,2021-05-05,0.02,1.6655844155844157
our_vol3,Our vol3 STNPP-GAT-ZINB,36,2021-05-19,0.02,0.7512195121951218
our_vol3,Our vol3 STNPP-GAT-ZINB,37,2021-06-02,0.02,1.1419753086419755
our_vol3,Our vol3 STNPP-GAT-ZINB,38,2021-06-16,0.02,0.9441364605543711
our_vol3,Our vol3 STNPP-GAT-ZINB,39,2021-06-30,0.02,1.0472741136103698
our_vol3,Our vol3 STNPP-GAT-ZINB,40,2021-07-14,0.02,0.9588323353293413
our_vol3,Our vol3 STNPP-GAT-ZINB,41,2021-07-28,0.02,1.1774383078730903
our_vol3,Our vol3 STNPP-GAT-ZINB,42,2021-08-11,0.02,0.766881479405996
our_vol3,Our vol3 STNPP-GAT-ZINB,43,2021-08-25,0.02,1.2746428571428572
our_vol3,Our vol3 STNPP-GAT-ZINB,44,2021-09-08,0.02,0.9328358208955223
our_vol3,Our vol3 STNPP-GAT-ZINB,45,2021-09-22,0.02,0.9895384615384615
our_vol3,Our vol3 STNPP-GAT-ZINB,46,2021-10-06,0.02,1.0714285714285714
our_vol3,Our vol3 STNPP-GAT-ZINB,47,2021-10-20,0.02,1.1889447236180906
our_vol3,Our vol3 STNPP-GAT-ZINB,48,2021-11-03,0.02,0.8457288567785806
our_vol3,Our vol3 STNPP-GAT-ZINB,49,2021-11-17,0.02,1.1312499999999999
our_vol3,Our vol3 STNPP-GAT-ZINB,50,2021-12-01,0.02,1.038709677419355
our_vol3,Our vol3 STNPP-GAT-ZINB,51,2021-12-15,0.02,0.8284199363732768
our_vol3,Our vol3 STNPP-GAT-ZINB,52,2021-12-29,0.02,1.2491536899119837
our_vol3,Our vol3 STNPP-GAT-ZINB,53,2022-01-12,0.02,0.6642592592592592
our_vol3,Our vol3 STNPP-GAT-ZINB,54,2022-01-26,0.02,0.9895833333333334
our_vol3,Our vol3 STNPP-GAT-ZINB,55,2022-02-09,0.02,1.2455977757182575
our_vol3,Our vol3 STNPP-GAT-ZINB,56,2022-02-23,0.02,0.6941457586618878
our_vol3,Our vol3 STNPP-GAT-ZINB,57,2022-03-09,0.02,1.2216748768472907
our_vol3,Our vol3 STNPP-GAT-ZINB,58,2022-03-23,0.02,1.0135219471603911
our_vol3,Our vol3 STNPP-GAT-ZINB,59,2022-04-06,0.02,0.9982723577235771
our_vol3,Our vol3 STNPP-GAT-ZINB,60,2022-04-20,0.02,1.0117426820966644
our_vol3,Our vol3 STNPP-GAT-ZINB,61,2022-05-04,0.02,1.03129074315515
our_vol3,Our vol3 STNPP-GAT-ZINB,62,2022-05-18,0.02,0.7756973040167819
our_vol3,Our vol3 STNPP-GAT-ZINB,63,2022-06-01,0.02,1.2459047619047618
our_vol3,Our vol3 STNPP-GAT-ZINB,64,2022-06-15,0.02,0.7046373569646391
our_vol3,Our vol3 STNPP-GAT-ZINB,65,2022-06-29,0.02,1.1145685997171146
our_vol3,Our vol3 STNPP-GAT-ZINB,66,2022-07-13,0.02,1.1924229074889867
our_vol3,Our vol3 STNPP-GAT-ZINB,67,2022-07-27,0.02,0.9747316267547481
our_vol3,Our vol3 STNPP-GAT-ZINB,68,2022-08-10,0.02,0.9885714285714287
our_vol3,Our vol3 STNPP-GAT-ZINB,69,2022-08-24,0.02,1.0413223140495866
our_vol3,Our vol3 STNPP-GAT-ZINB,70,2022-09-07,0.02,0.7377049180327869
our_vol3,Our vol3 STNPP-GAT-ZINB,71,2022-09-21,0.02,1.0145211930926217
our_vol3,Our vol3 STNPP-GAT-ZINB,72,2022-10-05,0.02,1.0998877665544333
our_vol3,Our vol3 STNPP-GAT-ZINB,73,2022-10-19,0.02,1.0362616822429906
our_vol3,Our vol3 STNPP-GAT-ZINB,74,2022-11-02,0.02,0.8358142962417097
our_vol3,Our vol3 STNPP-GAT-ZINB,75,2022-11-16,0.02,1.0701656430299646
our_vol3,Our vol3 STNPP-GAT-ZINB,76,2022-11-30,0.02,1.1940000000000002
our_vol3,Our vol3 STNPP-GAT-ZINB,77,2022-12-14,0.02,0.946514423076923
our_vol3,Our vol3 STNPP-GAT-ZINB,78,2022-12-28,0.02,0.7918576645171316
our_vol3,Our vol3 STNPP-GAT-ZINB,79,2023-01-11,0.02,1.177455357142857
our_vol3,Our vol3 STNPP-GAT-ZINB,80,2023-01-25,0.02,0.9608785175017158
our_vol3,Our vol3 STNPP-GAT-ZINB,81,2023-02-08,0.02,0.8803043605501903
our_vol3,Our vol3 STNPP-GAT-ZINB,82,2023-02-22,0.02,0.7388108108108108
our_vol3,Our vol3 STNPP-GAT-ZINB,83,2023-03-08,0.02,1.399671052631579
our_vol3,Our vol3 STNPP-GAT-ZINB,84,2023-03-22,0.02,1.0266398592611208
our_vol3,Our vol3 STNPP-GAT-ZINB,85,2023-04-05,0.02,0.9868363317244404
our_vol3,Our vol3 STNPP-GAT-ZINB,86,2023-04-19,0.02,1.0871794871794873
our_vol3,Our vol3 STNPP-GAT-ZINB,87,2023-05-03,0.02,0.9225806451612905
our_vol3,Our vol3 STNPP-GAT-ZINB,88,2023-05-17,0.02,1.3563441905687894
our_vol3,Our vol3 STNPP-GAT-ZINB,89,2023-05-31,0.02,0.8444725433526011
our_vol3,Our vol3 STNPP-GAT-ZINB,90,2023-06-14,0.02,0.7699739470256187
our_vol3,Our vol3 STNPP-GAT-ZINB,91,2023-06-28,0.02,0.9601834479883259
our_vol3,Our vol3 STNPP-GAT-ZINB,92,2023-07-12,0.02,0.8427370948379351
our_vol3,Our vol3 STNPP-GAT-ZINB,93,2023-07-26,0.02,1.7032258064516128
our_vol3,Our vol3 STNPP-GAT-ZINB,94,2023-08-09,0.02,1.0004804227720394
our_vol3,Our vol3 STNPP-GAT-ZINB,95,2023-08-23,0.02,0.721937321937322
our_vol3,Our vol3 STNPP-GAT-ZINB,96,2023-09-06,0.02,1.598984771573604
our_vol3,Our vol3 STNPP-GAT-ZINB,97,2023-09-20,0.02,0.7891912320483748
our_vol3,Our vol3 STNPP-GAT-ZINB,98,2023-10-04,0.02,1.0675381263616557
our_vol3,Our vol3 STNPP-GAT-ZINB,99,2023-10-18,0.02,1.14366582080812
our_vol3,Our vol3 STNPP-GAT-ZINB,100,2023-11-01,0.02,0.9789291882556131
our_vol3,Our vol3 STNPP-GAT-ZINB,101,2023-11-15,0.02,0.9634486843218545
our_vol3,Our vol3 STNPP-GAT-ZINB,102,2023-11-29,0.02,1.0136363636363637
our_vol3,Our vol3 STNPP-GAT-ZINB,103,2023-12-13,0.02,0.9761517096063596
our_vol3,Our vol3 STNPP-GAT-ZINB,104,2023-12-27,0.02,1.0051020408163265
our_vol3,Our vol3 STNPP-GAT-ZINB,105,2024-01-10,0.02,0.7854399732843547
our_vol3,Our vol3 STNPP-GAT-ZINB,106,2024-01-24,0.02,0.9927102803738317
our_vol3,Our vol3 STNPP-GAT-ZINB,107,2024-02-07,0.02,0.7997447816972018
our_vol3,Our vol3 STNPP-GAT-ZINB,108,2024-02-21,0.02,1.2221954452343655
our_vol3,Our vol3 STNPP-GAT-ZINB,109,2024-03-06,0.02,0.6656522621221342
our_vol3,Our vol3 STNPP-GAT-ZINB,110,2024-03-20,0.02,1.0333333333333334
our_vol3,Our vol3 STNPP-GAT-ZINB,111,2024-04-03,0.02,1.1695906432748537
our_vol3,Our vol3 STNPP-GAT-ZINB,112,2024-04-17,0.02,0.9320070854339828
our_vol3,Our vol3 STNPP-GAT-ZINB,113,2024-05-01,0.02,1.0075046904315197
our_vol3,Our vol3 STNPP-GAT-ZINB,114,2024-05-15,0.02,0.9034749034749034
our_vol3,Our vol3 STNPP-GAT-ZINB,115,2024-05-29,0.02,1.1941904249596558
our_vol3,Our vol3 STNPP-GAT-ZINB,116,2024-06-12,0.02,0.8792424987702903
our_vol3,Our vol3 STNPP-GAT-ZINB,117,2024-06-26,0.02,0.816793893129771
our_vol3,Our vol3 STNPP-GAT-ZINB,118,2024-07-10,0.02,1.4135195176134558
our_vol3,Our vol3 STNPP-GAT-ZINB,119,2024-07-24,0.02,1.1572670807453416
our_vol3,Our vol3 STNPP-GAT-ZINB,120,2024-08-07,0.02,1.1718388142658638
our_vol3,Our vol3 STNPP-GAT-ZINB,121,2024-08-21,0.02,0.7084710743801653
our_vol3,Our vol3 STNPP-GAT-ZINB,122,2024-09-04,0.02,0.8661417322834646
our_vol3,Our vol3 STNPP-GAT-ZINB,123,2024-09-18,0.02,1.3956043956043955
our_vol3,Our vol3 STNPP-GAT-ZINB,124,2024-10-02,0.02,0.6746031746031746
our_vol3,Our vol3 STNPP-GAT-ZINB,125,2024-10-16,0.02,1.2690058479532162
our_vol3,Our vol3 STNPP-GAT-ZINB,126,2024-10-30,0.02,1.3721535458685752
our_vol3,Our vol3 STNPP-GAT-ZINB,127,2024-11-13,0.02,0.6173425366695428
our_vol3,Our vol3 STNPP-GAT-ZINB,0,2020-01-01,0.03,1.19287483779639
our_vol3,Our vol3 STNPP-GAT-ZINB,1,2020-01-15,0.03,0.9506365051744664
our_vol3,Our vol3 STNPP-GAT-ZINB,2,2020-01-29,0.03,1.1257861635220126
our_vol3,Our vol3 STNPP-GAT-ZINB,3,2020-02-12,0.03,0.6552197802197802
our_vol3,Our vol3 STNPP-GAT-ZINB,4,2020-02-26,0.03,1.476923076923077
our_vol3,Our vol3 STNPP-GAT-ZINB,5,2020-03-11,0.03,0.7446616201559145
our_vol3,Our vol3 STNPP-GAT-ZINB,6,2020-03-25,0.03,1.008724832214765
our_vol3,Our vol3 STNPP-GAT-ZINB,7,2020-04-08,0.03,1.2447174447174445
our_vol3,Our vol3 STNPP-GAT-ZINB,8,2020-04-22,0.03,1.0471627675460429
our_vol3,Our vol3 STNPP-GAT-ZINB,9,2020-05-06,0.03,0.7996680153542899
our_vol3,Our vol3 STNPP-GAT-ZINB,10,2020-05-20,0.03,1.1695852534562212
our_vol3,Our vol3 STNPP-GAT-ZINB,11,2020-06-03,0.03,0.9862142099681867
our_vol3,Our vol3 STNPP-GAT-ZINB,12,2020-06-17,0.03,0.8045764218009478
our_vol3,Our vol3 STNPP-GAT-ZINB,13,2020-07-01,0.03,1.0704485183904071
our_vol3,Our vol3 STNPP-GAT-ZINB,14,2020-07-15,0.03,0.7179617188490303
our_vol3,Our vol3 STNPP-GAT-ZINB,15,2020-07-29,0.03,1.2118279569892474
our_vol3,Our vol3 STNPP-GAT-ZINB,16,2020-08-12,0.03,1.1137724550898203
our_vol3,Our vol3 STNPP-GAT-ZINB,17,2020-08-26,0.03,0.7388325959754531
our_vol3,Our vol3 STNPP-GAT-ZINB,18,2020-09-09,0.03,1.199558498896247
our_vol3,Our vol3 STNPP-GAT-ZINB,19,2020-09-23,0.03,0.8205128205128205
our_vol3,Our vol3 STNPP-GAT-ZINB,20,2020-10-07,0.03,1.125815470643057
our_vol3,Our vol3 STNPP-GAT-ZINB,21,2020-10-21,0.03,0.8608534322820037
our_vol3,Our vol3 STNPP-GAT-ZINB,22,2020-11-04,0.03,0.9531450577663672
our_vol3,Our vol3 STNPP-GAT-ZINB,23,2020-11-18,0.03,1.362394718870931
our_vol3,Our vol3 STNPP-GAT-ZINB,24,2020-12-02,0.03,0.8437751004016063
our_vol3,Our vol3 STNPP-GAT-ZINB,25,2020-12-16,0.03,0.9782608695652174
our_vol3,Our vol3 STNPP-GAT-ZINB,26,2020-12-30,0.03,0.8340686274509803
our_vol3,Our vol3 STNPP-GAT-ZINB,27,2021-01-13,0.03,1.5441547518923466
our_vol3,Our vol3 STNPP-GAT-ZINB,28,2021-01-27,0.03,0.7517281105990784
our_vol3,Our vol3 STNPP-GAT-ZINB,29,2021-02-10,0.03,0.8577443609022556
our_vol3,Our vol3 STNPP-GAT-ZINB,30,2021-02-24,0.03,0.9501262626262627
our_vol3,Our vol3 STNPP-GAT-ZINB,31,2021-03-10,0.03,1.089700996677741
our_vol3,Our vol3 STNPP-GAT-ZINB,32,2021-03-24,0.03,1.037354562155542
our_vol3,Our vol3 STNPP-GAT-ZINB,33,2021-04-07,0.03,0.8554216867469879
our_vol3,Our vol3 STNPP-GAT-ZINB,34,2021-04-21,0.03,0.926634768740032
