model,model_label,frame_index,forecast_date,q,allocation_share_gap,allocation_to_crime_ratio_gap,subgroup_fpr_gap,subgroup_fnr_gap,allocation_gini_frame
our_vol3,Our vol3 STNPP-GAT-ZINB,0,2020-01-01,0.01,0.09122807017543859,2.356140350877193,0.09800663798337488,0.5,0.9899871765594532
our_vol3,Our vol3 STNPP-GAT-ZINB,0,2020-01-01,0.05,0.05022831050228311,2.0533895328415874,0.28243184749188954,1.0,0.9499885818680063
our_vol3,Our vol3 STNPP-GAT-ZINB,0,2020-01-01,0.1,0.04004918320744774,1.3922946308331867,0.3873796657127685,0.8,0.8999947300929261
our_vol3,Our vol3 STNPP-GAT-ZINB,1,2020-01-15,0.01,0.09824561403508772,3.54093567251462,0.1062446076830463,0.4444444444444444,0.9899871765594532
our_vol3,Our vol3 STNPP-GAT-ZINB,1,2020-01-15,0.05,0.044257112750263436,3.3797313797313806,0.26741635104856704,0.6666666666666667,0.9499885818680063
our_vol3,Our vol3 STNPP-GAT-ZINB,1,2020-01-15,0.1,0.03425259090110662,2.5497143526302146,0.38930326796748443,0.5833333333333334,0.8999947300929261
our_vol3,Our vol3 STNPP-GAT-ZINB,2,2020-01-29,0.01,0.09298245614035087,2.6692982456140353,0.10360302451515406,0.625,0.9899871765594532
our_vol3,Our vol3 STNPP-GAT-ZINB,2,2020-01-29,0.05,0.048120828942746746,1.7525904460835968,0.27357130187217743,0.775,0.9499885818680063
our_vol3,Our vol3 STNPP-GAT-ZINB,2,2020-01-29,0.1,0.038116985772000705,1.0637917910884713,0.3893321235833611,0.8,0.8999947300929261
our_vol3,Our vol3 STNPP-GAT-ZINB,3,2020-02-12,0.01,0.09298245614035087,3.347368421052632,0.09944741252880787,0.5555555555555556,0.9899871765594532
our_vol3,Our vol3 STNPP-GAT-ZINB,3,2020-02-12,0.05,0.04601334738321039,2.499209694415174,0.27429846270689295,1.0,0.9499885818680063
our_vol3,Our vol3 STNPP-GAT-ZINB,3,2020-02-12,0.1,0.03267170209028631,2.334401897066573,0.3755411095429327,0.8333333333333334,0.8999947300929261
our_vol3,Our vol3 STNPP-GAT-ZINB,4,2020-02-26,0.01,0.10701754385964912,12.472022160664821,0.11242359525738273,0.4444444444444444,0.9899871765594532
our_vol3,Our vol3 STNPP-GAT-ZINB,4,2020-02-26,0.05,0.04847207586933615,8.422827352892241,0.276633999438532,1.0,0.9499885818680063
our_vol3,Our vol3 STNPP-GAT-ZINB,4,2020-02-26,0.1,0.03267170209028632,6.405206763615521,0.38440905494729855,0.8333333333333334,0.8999947300929261
our_vol3,Our vol3 STNPP-GAT-ZINB,5,2020-03-11,0.01,0.09999999999999999,2.414285714285714,0.10626643981462151,0.7142857142857143,0.9899871765594532
our_vol3,Our vol3 STNPP-GAT-ZINB,5,2020-03-11,0.05,0.03758342114506498,1.9114155251141551,0.28997605444796926,0.8571428571428572,0.9499885818680063
our_vol3,Our vol3 STNPP-GAT-ZINB,5,2020-03-11,0.1,0.03144212190409275,1.816757421394695,0.38881466327084463,0.5892857142857143,0.8999947300929261
our_vol3,Our vol3 STNPP-GAT-ZINB,6,2020-03-25,0.01,0.10350877192982456,3.076315789473685,0.11822082112896044,0.4,0.9899871765594532
our_vol3,Our vol3 STNPP-GAT-ZINB,6,2020-03-25,0.05,0.03758342114506498,2.2290129961362837,0.299479633268963,0.8333333333333334,0.9499885818680063
our_vol3,Our vol3 STNPP-GAT-ZINB,6,2020-03-25,0.1,0.033023010714913044,2.2367380994203403,0.389804059023735,1.0,0.8999947300929261
our_vol3,Our vol3 STNPP-GAT-ZINB,7,2020-04-08,0.01,0.09824561403508772,2.657602339181287,0.11134133591968863,0.8333333333333334,0.9899871765594532
our_vol3,Our vol3 STNPP-GAT-ZINB,7,2020-04-08,0.05,0.044608359676852824,1.3781758576279124,0.2808579353318895,0.8333333333333334,0.9499885818680063
our_vol3,Our vol3 STNPP-GAT-ZINB,7,2020-04-08,0.1,0.032847356402599684,1.432943966274372,0.38740137036614863,1.0,0.8999947300929261
our_vol3,Our vol3 STNPP-GAT-ZINB,8,2020-04-22,0.01,0.10350877192982456,2.8304093567251463,0.11165190787485799,0.5714285714285714,0.9899871765594532
our_vol3,Our vol3 STNPP-GAT-ZINB,8,2020-04-22,0.05,0.03652968036529681,2.2906317426865375,0.2634328692034391,1.0,0.9499885818680063
our_vol3,Our vol3 STNPP-GAT-ZINB,8,2020-04-22,0.1,0.03249604777797295,2.5201375122330685,0.3620864023471231,0.8,0.8999947300929261
our_vol3,Our vol3 STNPP-GAT-ZINB,9,2020-05-06,0.01,0.09298245614035087,2.1387134502923977,0.10106259142140352,0.5,0.9899871765594532
our_vol3,Our vol3 STNPP-GAT-ZINB,9,2020-05-06,0.05,0.03582718651211801,2.3841860828162202,0.2662686894205831,0.8,0.9499885818680063
our_vol3,Our vol3 STNPP-GAT-ZINB,9,2020-05-06,0.1,0.032847356402599684,2.920740870855046,0.38598383810545583,1.0,0.8999947300929261
our_vol3,Our vol3 STNPP-GAT-ZINB,10,2020-05-20,0.01,0.0912280701754386,14.802631578947368,0.09443642588833215,1.0,0.9899871765594532
our_vol3,Our vol3 STNPP-GAT-ZINB,10,2020-05-20,0.05,0.035475939585528624,9.877239199157007,0.25174680659373044,1.0,0.9499885818680063
our_vol3,Our vol3 STNPP-GAT-ZINB,10,2020-05-20,0.1,0.03144212190409275,7.246794308800281,0.38006859425197537,0.8,0.8999947300929261
our_vol3,Our vol3 STNPP-GAT-ZINB,11,2020-06-03,0.01,0.09473684210526315,7.885964912280701,0.10567164758016814,0.4444444444444444,0.9899871765594532
our_vol3,Our vol3 STNPP-GAT-ZINB,11,2020-06-03,0.05,0.03723217421847558,3.8427877297740314,0.25934926463418545,0.6666666666666666,0.9499885818680063
our_vol3,Our vol3 STNPP-GAT-ZINB,11,2020-06-03,0.1,0.028455998594765504,2.6999531588500494,0.3781737462359756,0.7222222222222223,0.8999947300929261
our_vol3,Our vol3 STNPP-GAT-ZINB,12,2020-06-17,0.01,0.07719298245614035,2.5834795321637425,0.09151346113555416,0.4444444444444444,0.9899871765594532
our_vol3,Our vol3 STNPP-GAT-ZINB,12,2020-06-17,0.05,0.03407095187917105,2.8898255473597936,0.24733590278739595,0.6263736263736264,0.9499885818680063
our_vol3,Our vol3 STNPP-GAT-ZINB,12,2020-06-17,0.1,0.03460389952573336,2.9866806739720846,0.37741597772864055,0.5238095238095237,0.8999947300929261
our_vol3,Our vol3 STNPP-GAT-ZINB,13,2020-07-01,0.01,0.08421052631578947,2.880524841515553,0.0967414476682736,0.5714285714285714,0.9899871765594532
our_vol3,Our vol3 STNPP-GAT-ZINB,13,2020-07-01,0.05,0.03477344573234985,1.4292203006949178,0.24596845284833022,0.7,0.9499885818680063
our_vol3,Our vol3 STNPP-GAT-ZINB,13,2020-07-01,0.1,0.032144739153346216,1.7154382919512443,0.38723055403697193,0.625,0.8999947300929261
our_vol3,Our vol3 STNPP-GAT-ZINB,14,2020-07-15,0.01,0.0736842105263158,9.005263157894737,0.09495232595805811,0.33333333333333337,0.9899871765594532
our_vol3,Our vol3 STNPP-GAT-ZINB,14,2020-07-15,0.05,0.03231471724622409,7.874956094134177,0.24606691497150862,0.6666666666666667,0.9499885818680063
our_vol3,Our vol3 STNPP-GAT-ZINB,14,2020-07-15,0.1,0.03232039346565958,6.347707711224311,0.38752268169229304,0.6666666666666667,0.8999947300929261
our_vol3,Our vol3 STNPP-GAT-ZINB,15,2020-07-29,0.01,0.08771929824561403,3.1070175438596497,0.1041375630228413,0.5,0.9899871765594532
our_vol3,Our vol3 STNPP-GAT-ZINB,15,2020-07-29,0.05,0.03933965577801194,1.8988003566507259,0.27049597530328734,1.0,0.9499885818680063
our_vol3,Our vol3 STNPP-GAT-ZINB,15,2020-07-29,0.1,0.037238714210433864,1.4917881608993504,0.41092791264303297,0.875,0.8999947300929261
our_vol3,Our vol3 STNPP-GAT-ZINB,16,2020-08-12,0.01,0.09298245614035087,3.1791068580542263,0.10753192276849052,0.4,0.9899871765594532
our_vol3,Our vol3 STNPP-GAT-ZINB,16,2020-08-12,0.05,0.044608359676852824,2.1282370597439093,0.27671745522587543,0.7222222222222222,0.9499885818680063
our_vol3,Our vol3 STNPP-GAT-ZINB,16,2020-08-12,0.1,0.04268399789214825,1.9281254491161395,0.40760557370586625,0.5833333333333334,0.8999947300929261
our_vol3,Our vol3 STNPP-GAT-ZINB,17,2020-08-26,0.01,0.10350877192982456,3.170488721804511,0.1106424786788629,0.5,0.9899871765594532
our_vol3,Our vol3 STNPP-GAT-ZINB,17,2020-08-26,0.05,0.0460133473832104,2.105411711576095,0.2764734721271849,0.625,0.9499885818680063
our_vol3,Our vol3 STNPP-GAT-ZINB,17,2020-08-26,0.1,0.041805726330581425,1.6066154116391251,0.40254083984175304,0.675,0.8999947300929261
our_vol3,Our vol3 STNPP-GAT-ZINB,18,2020-09-09,0.01,0.10350877192982456,3.9513157894736843,0.11640339035850575,0.2857142857142857,0.9899871765594532
our_vol3,Our vol3 STNPP-GAT-ZINB,18,2020-09-09,0.05,0.04460835967685283,2.117960426179604,0.2964214324654085,0.75,0.9499885818680063
our_vol3,Our vol3 STNPP-GAT-ZINB,18,2020-09-09,0.1,0.03723871421043387,2.087980853679958,0.41191022859161325,0.875,0.8999947300929261
our_vol3,Our vol3 STNPP-GAT-ZINB,19,2020-09-23,0.01,0.09473684210526315,2.4535923141186298,0.11254635467558287,0.36363636363636365,0.9899871765594532
our_vol3,Our vol3 STNPP-GAT-ZINB,19,2020-09-23,0.05,0.05163329820864067,2.091223844648502,0.2870849259068067,0.625,0.9499885818680063
our_vol3,Our vol3 STNPP-GAT-ZINB,19,2020-09-23,0.1,0.045318812576848756,2.3411675156625096,0.3987455194300023,0.5777777777777777,0.8999947300929261
our_vol3,Our vol3 STNPP-GAT-ZINB,20,2020-10-07,0.01,0.07894736842105264,4.730576441102757,0.09595398174909218,0.6666666666666667,0.9899871765594532
our_vol3,Our vol3 STNPP-GAT-ZINB,20,2020-10-07,0.05,0.043554618897084646,3.5114465174900307,0.268563285037292,1.0,0.9499885818680063
our_vol3,Our vol3 STNPP-GAT-ZINB,20,2020-10-07,0.1,0.0391709116458809,3.491000299645592,0.3962392670967274,1.0,0.8999947300929261
our_vol3,Our vol3 STNPP-GAT-ZINB,21,2020-10-21,0.01,0.07894736842105263,2.594736842105263,0.0951765617424753,0.4545454545454546,0.9899871765594532
our_vol3,Our vol3 STNPP-GAT-ZINB,21,2020-10-21,0.05,0.035827186512118026,2.246048472075869,0.260324208918276,0.8181818181818181,0.9499885818680063
our_vol3,Our vol3 STNPP-GAT-ZINB,21,2020-10-21,0.1,0.030915158967152648,2.3745200873252865,0.3820792652772872,0.8888888888888888,0.8999947300929261
our_vol3,Our vol3 STNPP-GAT-ZINB,22,2020-11-04,0.01,0.08070175438596491,2.104251012145749,0.09552980459754722,0.30000000000000004,0.9899871765594532
our_vol3,Our vol3 STNPP-GAT-ZINB,22,2020-11-04,0.05,0.039339655778011934,2.2012036961984274,0.2686931994640638,0.9,0.9499885818680063
our_vol3,Our vol3 STNPP-GAT-ZINB,22,2020-11-04,0.1,0.03636044264886703,2.0128666783769544,0.38530907207908693,0.7333333333333334,0.8999947300929261
our_vol3,Our vol3 STNPP-GAT-ZINB,23,2020-11-18,0.01,0.08947368421052632,4.933333333333334,0.10643595872192262,1.0,0.9899871765594532
our_vol3,Our vol3 STNPP-GAT-ZINB,23,2020-11-18,0.05,0.04495960660344221,4.366501078829846,0.2803120158145002,1.0,0.9499885818680063
our_vol3,Our vol3 STNPP-GAT-ZINB,23,2020-11-18,0.1,0.03987352889513438,4.03590876013149,0.3900449787835926,1.0,0.8999947300929261
our_vol3,Our vol3 STNPP-GAT-ZINB,24,2020-12-02,0.01,0.09649122807017543,2.5969298245614034,0.10991335740072201,0.4,0.9899871765594532
our_vol3,Our vol3 STNPP-GAT-ZINB,24,2020-12-02,0.05,0.04741833508956797,2.133098636523294,0.28005513619954053,0.7,0.9499885818680063
our_vol3,Our vol3 STNPP-GAT-ZINB,24,2020-12-02,0.1,0.040927454769014576,1.9671467884536564,0.38929125651418645,0.7,0.8999947300929261
our_vol3,Our vol3 STNPP-GAT-ZINB,25,2020-12-16,0.01,0.08771929824561403,2.1033138401559457,0.10755013499613246,0.6666666666666667,0.9899871765594532
our_vol3,Our vol3 STNPP-GAT-ZINB,25,2020-12-16,0.05,0.04285212504390587,1.7323903704304127,0.27594485027776006,0.75,0.9499885818680063
our_vol3,Our vol3 STNPP-GAT-ZINB,25,2020-12-16,0.1,0.03583347971192693,1.8683943844667539,0.38391886168252115,1.0,0.8999947300929261
our_vol3,Our vol3 STNPP-GAT-ZINB,26,2020-12-30,0.01,0.09298245614035087,6.089314194577353,0.11088340093637228,0.6666666666666667,0.9899871765594532
our_vol3,Our vol3 STNPP-GAT-ZINB,26,2020-12-30,0.05,0.0365296803652968,4.677810773701184,0.28514282164992605,0.6666666666666667,0.9499885818680063
our_vol3,Our vol3 STNPP-GAT-ZINB,26,2020-12-30,0.1,0.030739504654839274,3.8436357248934097,0.3909154263381613,0.8,0.8999947300929261
