forecast_date,rank,cell_id,risk,background,trigger
2012-12-06,12,c0041_0007,0.010897505260609204,0.010413698630136985,0.00048380663047221885
2012-12-06,13,c0016_0047,0.010887211026368382,0.010413698630136985,0.0004735123962313979
2012-12-06,14,c0046_0085,0.010820542369867922,0.010413698630136985,0.0004068437397309367
2012-12-06,15,c0001_0056,0.008731266743662687,0.007810958904109587,0.000920307839553099
2012-12-06,16,c0037_0005,0.008561515166313647,0.007810958904109587,0.0007505562622040601
2012-12-06,17,c0010_0045,0.008536288267243165,0.007810958904109587,0.0007253293631335766
2012-12-06,18,c0012_0049,0.008495177512071028,0.007810958904109587,0.0006842186079614394
2012-12-06,19,c0015_0047,0.008422462387725597,0.007810958904109587,0.0006115034836160086
2012-12-06,20,c0040_0075,0.008394930600550451,0.007810958904109587,0.0005839716964408636
2012-12-07,1,c0029_0014,0.02781517512602106,0.02603013698630137,0.0017850381397196895
2012-12-07,2,c0027_0032,0.02420526988302742,0.023427397260273968,0.0007778726227534527
2012-12-07,3,c0020_0045,0.02250822760496137,0.020824657534246574,0.0016835700707147983
2012-12-07,4,c0036_0030,0.017169216152269795,0.01561917808219178,0.001550038070078015
2012-12-07,5,c0005_0051,0.016865805141539757,0.01561917808219178,0.001246627059347976
2012-12-07,6,c0052_0012,0.015919584644592602,0.01561917808219178,0.0003004065624008231
2012-12-07,7,c0032_0012,0.014143246787689986,0.013016438356164384,0.0011268084315256023
2012-12-07,8,c0051_0020,0.01369565571710622,0.013016438356164384,0.0006792173609418354
2012-12-07,9,c0015_0032,0.013695095275273331,0.013016438356164384,0.0006786569191089464
2012-12-07,10,c0043_0063,0.013416733508007171,0.013016438356164384,0.00040029515184278764
2012-12-07,11,c0003_0034,0.013353282863783551,0.013016438356164384,0.0003368445076191664
2012-12-07,12,c0041_0007,0.010892159385685466,0.010413698630136985,0.00047846075554848163
2012-12-07,13,c0016_0047,0.010881978898725523,0.010413698630136985,0.0004682802685885389
2012-12-07,14,c0046_0085,0.010816046904925691,0.010413698630136985,0.00040234827478870515
2012-12-07,15,c0001_0056,0.008721097700305873,0.007810958904109587,0.000910138796196286
2012-12-07,16,c0037_0005,0.008553221811803284,0.007810958904109587,0.0007422629076936964
2012-12-07,17,c0010_0045,0.008528273660146852,0.007810958904109587,0.0007173147560372635
2012-12-07,18,c0012_0049,0.008487617162815198,0.007810958904109587,0.0006766582587056113
2012-12-07,19,c0015_0047,0.008415705512286228,0.007810958904109587,0.0006047466081766414
2012-12-07,20,c0040_0075,0.008388477940641412,0.007810958904109587,0.0005775190365318244
2012-12-08,1,c0029_0014,0.027795451149481655,0.02603013698630137,0.0017653141631802862
2012-12-08,2,c0027_0032,0.02419667469336708,0.023427397260273968,0.0007692774330931116
2012-12-08,3,c0020_0045,0.022489624811083568,0.020824657534246574,0.0016649672768369959
2012-12-08,4,c0036_0030,0.017152088835015834,0.01561917808219178,0.0015329107528240526
2012-12-08,5,c0005_0051,0.016852030397838298,0.01561917808219178,0.0012328523156465185
2012-12-08,6,c0052_0012,0.015916265269024524,0.01561917808219178,0.000297087186832743
2012-12-08,7,c0032_0012,0.014130795993181303,0.013016438356164384,0.0011143576370169184
2012-12-08,8,c0051_0020,0.013688150629683003,0.013016438356164384,0.0006717122735186187
2012-12-08,9,c0015_0032,0.013687596380514191,0.013016438356164384,0.0006711580243498065
2012-12-08,10,c0043_0063,0.01341231040241178,0.013016438356164384,0.00039587204624739466
2012-12-08,11,c0003_0034,0.013349560863105878,0.013016438356164384,0.0003331225069414942
2012-12-08,12,c0041_0007,0.01088687258059852,0.010413698630136985,0.0004731739504615352
2012-12-08,13,c0016_0047,0.010876804584056283,0.010413698630136985,0.00046310595391929805
2012-12-08,14,c0046_0085,0.010811601113121013,0.010413698630136985,0.00039790248298402793
2012-12-08,15,c0001_0056,0.008711041020919406,0.007810958904109587,0.0009000821168098188
2012-12-08,16,c0037_0005,0.008545020095631708,0.007810958904109587,0.0007340611915221198
2012-12-08,17,c0010_0045,0.008520347611338915,0.007810958904109587,0.0007093887072293267
2012-12-08,18,c0012_0049,0.008480140352475449,0.007810958904109587,0.0006691814483658618
2012-12-08,19,c0015_0047,0.008409023297690056,0.007810958904109587,0.0005980643935804685
2012-12-08,20,c0040_0075,0.008382096580112386,0.007810958904109587,0.0005711376760027987
2012-12-09,1,c0029_0014,0.028326128437462066,0.02603013698630137,0.0022959914511606963
2012-12-09,2,c0027_0032,0.02418817447720643,0.023427397260273968,0.0007607772169324619
2012-12-09,3,c0020_0045,0.022471227570836163,0.020824657534246574,0.0016465700365895888
2012-12-09,4,c0036_0030,0.017135150767949966,0.01561917808219178,0.0015159726857581868
2012-12-09,5,c0005_0051,0.016838407859692317,0.01561917808219178,0.001219229777500538
2012-12-09,6,c0052_0012,0.015912982571264257,0.01561917808219178,0.00029380448907247744
2012-12-09,7,c0032_0012,0.014118482775104921,0.013016438356164384,0.0011020444189405371
2012-12-09,8,c0051_0020,0.013680728470554128,0.013016438356164384,0.0006642901143897437
2012-12-09,9,c0015_0032,0.013680180345622866,0.013016438356164384,0.0006637419894584811
2012-12-09,10,c0043_0063,0.013407936170411326,0.013016438356164384,0.0003914978142469426
2012-12-09,11,c0003_0034,0.013345879989086743,0.013016438356164384,0.00032944163292235806
