forecast_date,rank,cell_id,risk,background,trigger
2012-05-16,1,c0014_0004,0.02339537980873257,0.020824657534246574,0.002570722274485998
2012-05-16,2,c0004_0033,0.022400580344179345,0.020824657534246574,0.0015759228099327715
2012-05-16,3,c0001_0017,0.022112998120281363,0.020824657534246574,0.0012883405860347906
2012-05-16,4,c0019_0020,0.021736177328080118,0.020824657534246574,0.0009115197938335435
2012-05-16,5,c0005_0032,0.02173114618008382,0.020824657534246574,0.000906488645837244
2012-05-16,6,c0009_0005,0.021325868631903635,0.020824657534246574,0.0005012110976570614
2012-05-16,7,c0020_0021,0.02126979223638238,0.020824657534246574,0.0004451347021358066
2012-05-16,8,c0001_0010,0.02007791306814915,0.018221917808219176,0.0018559952599299743
2012-05-16,9,c0007_0011,0.01993970651964779,0.018221917808219176,0.001717788711428617
2012-05-16,10,c0001_0033,0.019519434354493416,0.018221917808219176,0.0012975165462742384
2012-05-16,11,c0004_0013,0.01939017348988485,0.018221917808219176,0.0011682556816656746
2012-05-16,12,c0004_0011,0.01918853342459302,0.018221917808219176,0.0009666156163738451
2012-05-16,13,c0026_0013,0.01903592935978728,0.018221917808219176,0.000814011551568103
2012-05-16,14,c0025_0011,0.01888753952190213,0.018221917808219176,0.0006656217136829538
2012-05-16,15,c0004_0021,0.018824164202760608,0.018221917808219176,0.0006022463945414323
2012-05-16,16,c0009_0006,0.01879266285201607,0.018221917808219176,0.0005707450437968936
2012-05-16,17,c0018_0018,0.018712131977010063,0.018221917808219176,0.0004902141687908864
2012-05-16,18,c0010_0026,0.01862350705764404,0.018221917808219176,0.00040158924942486276
2012-05-16,19,c0020_0022,0.018594100718713938,0.018221917808219176,0.0003721829104947617
2012-05-16,20,c0009_0007,0.016858538476578443,0.01561917808219178,0.0012393603943866617
2012-05-17,1,c0014_0004,0.02336697432836606,0.020824657534246574,0.002542316794119485
2012-05-17,2,c0004_0033,0.02238316701062676,0.020824657534246574,0.0015585094763801864
2012-05-17,3,c0001_0017,0.02209876245834884,0.020824657534246574,0.0012741049241022661
2012-05-17,4,c0019_0020,0.021726105389207374,0.020824657534246574,0.0009014478549607984
2012-05-17,5,c0005_0032,0.02172112983343784,0.020824657534246574,0.000896472299191263
2012-05-17,6,c0009_0005,0.02132033044439296,0.020824657534246574,0.000495672910146385
2012-05-17,7,c0020_0021,0.021264873671212013,0.020824657534246574,0.00044021613696544013
2012-05-17,8,c0001_0010,0.0200574050430546,0.018221917808219176,0.0018354872348354226
2012-05-17,9,c0007_0011,0.019920725623111212,0.018221917808219176,0.0016988078148920357
2012-05-17,10,c0001_0033,0.01950509730177239,0.018221917808219176,0.0012831794935532134
2012-05-17,11,c0004_0013,0.019377264719397283,0.018221917808219176,0.0011553469111781054
2012-05-17,12,c0004_0011,0.019177852698329674,0.018221917808219176,0.0009559348901104987
2012-05-17,13,c0026_0013,0.0190269348490322,0.018221917808219176,0.0008050170408130253
2012-05-17,14,c0025_0011,0.01888018466108842,0.018221917808219176,0.0006582668528692449
2012-05-17,15,c0004_0021,0.018817509614551788,0.018221917808219176,0.0005955918063326106
